ReportingDate,State,COUNTY,City,FACILITY NAME,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,TOTAL Resident/Staff Positives,TOTAL Resident/Staff Probable Positives,TOTAL Resident/Staff Deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
2021119,MI,CALHOUN,,Laurels of Bedford,SNF,Nursing Home,,,,,,,,55.0,,8.0,,30.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,Marshall Nursing & Rehab Community,SNF,Nursing Home,,,,,,,,0.0,,1.0,,13.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,Medilodge of Marshall,SNF,Nursing Home,,,,,,,,48.0,,18.0,,29.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,NorthPointe Woods Assisted Living,HFA,Other,,,,,,,,3.0,,1.0,,4.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,Parkview Residence,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,Pennfield Premier Living North,AFC,Other,,,,,,,,18.0,,4.0,,9.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,The Heritage Assisted Living Community,HFA,Other,,,,,,,,35.0,,10.0,,17.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,The Legacy at the Oaks,HFA,Other,,,,,,,,0.0,,0.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,The Oaks at Northpointe Woods,SNF,Nursing Home,,,,,,,,119.0,,11.0,,36.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
2021119,MI,CALHOUN,,The Reflections,HFA,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CASS,,Cass County Medical Care Facility,SNF,Nursing Home,,,,,,,,44.0,,13.0,,42.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CASS,,Forest Glen Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,CASS,,The Timbers of Cass County,SNF,Nursing Home,,,,,,,,82.0,,14.0,,56.0,,0.0,,,,,,0.0,,1.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CHARLEVOIX,,Boulder Park Terrace,SNF,Nursing Home,,,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CHARLEVOIX,,Grandvue Medical Care Facility,SNF,Nursing Home,,,,,,,,0.0,,0.0,,29.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CHEBOYGAN,,Medilodge Of Cheboygan,SNF,Nursing Home,,,,,,,,77.0,,15.0,,33.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CHIPPEWA,,Chippewa County War Mem Hosp LTCU,SNF,Nursing Home,,,,,,,,0.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CHIPPEWA,,Hearthside Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CHIPPEWA,,Medilodge Of Sault Ste Marie,SNF,Nursing Home,,,,,,,,9.0,,1.0,,7.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CHIPPEWA,,Meridian Heights,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Horizon Senior Living II,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,McBride Main Street Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,CLARE,,Medilodge of Clare,SNF,Nursing Home,,,,,,,,47.0,,6.0,,36.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,North Woods Nursing Center,SNF,Nursing Home,,,,,,,,40.0,,12.0,,45.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Pioneer Golden Estates Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Pioneer Golden Estates C,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Pioneer Golden Estates Memory Care,AFC,Other,,,,,,,,3.0,,1.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Prestige Place I,AFC,Other,,,,,,,,14.0,,5.0,,11.0,,0.0,,,,,,0.0,,1.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CLARE,,Prestige Place II,AFC,Other,,,,,,,,12.0,,1.0,,11.0,,0.0,,,,,,0.0,,1.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,"Addie's Acres, LLC",AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Addington Place of DeWitt 3,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Addington Place of Dewitt 2,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Grace Haven Assisted Living-Specialized Care,AFC,Other,,,,,,,,7.0,,2.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Grace Haven Assisted Living-Supportive Care,AFC,Other,,,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Gunnisonville Meadows,AFC,Other,,,,,,,,16.0,,4.0,,5.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Hazel I. Findlay Country Manor,SNF,Nursing Home,,,,,,,,3.0,,0.0,,23.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Ovid Healthcare Center,SNF,Nursing Home,,,,,,,,40.0,,9.0,,24.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,The Willows at East Lansing,SNF,Nursing Home,,,,,,,,25.0,,7.0,,18.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,The Woodlands Of DeWitt,HFA,Other,,,,,,,,4.0,,2.0,,7.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,Vista Springs Imperial Park at Timber Ridge,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,1.0,,0.0,,5.0,,1.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CRAWFORD,,Grayling Nursing & Rehab Community,SNF,Nursing Home,,,,,,,,18.0,,2.0,,33.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CRAWFORD,,Munson Health Crawford Continuing Care,SNF,Nursing Home,,,,,,,,18.0,,2.0,,17.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,CRAWFORD,,Northern Pines Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,DELTA,,Bishop Noa Home for Senior Citizens,HFA,Other,,,,,,,,6.0,,1.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Bishop Noa Home for Senior Citizens,SNF,Nursing Home,,,,,,,,4.0,,0.0,,16.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Bridgewood Central,AFC,Other,,,,,,,,0.0,,0.0,,8.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Cedar Hill Assisted Living & Senior Housing,AFC,Other,,,,,,,,8.0,,1.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Christian Park HCC,SNF,Nursing Home,,,,,,,,63.0,,21.0,,45.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Christian Park Village,SNF,Nursing Home,,,,,,,,60.0,,13.0,,43.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Lakeview Assisted Living,AFC,Other,,,,,,,,6.0,,1.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Lakeview Assisted Living II,AFC,Other,,,,,,,,3.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,"Lakeview Assisted Living IV, LLC",AFC,Other,,,,,,,,19.0,,4.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DELTA,,Murrays Country View,HFA,Other,,,,,,,,8.0,,0.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,DELTA,,St. Jude's AFC Home,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,DICKINSON,,Freeman Nursing & Rehab,SNF,Nursing Home,,,,,,,,33.0,,11.0,,12.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
2021119,MI,DICKINSON,,Manorcare Nursing and Rehab Center,SNF,Nursing Home,,,,,,,,58.0,,9.0,,43.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Bickford of W Lansing,HFA,Other,,,,,,,,12.0,,5.0,,13.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Brookdale Delta AL,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Brookdale Delta MC (MI),HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Dimondale Nursing Care Center,SNF,Nursing Home,,,,,,,,71.0,,11.0,,47.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Divine Life Assisted Living Center 4 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Divine Life Assisted Living Center 5 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Eaton County Health and Rehabilitation,SNF,Nursing Home,,,,,,,,5.0,,0.0,,70.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Fairview AFC,AFC,Other,,,,,,,,7.0,,2.0,,8.0,,0.0,,,,,,0.0,,1.0,,2.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Fairview Grand,HFA,Other,,,,,,,,22.0,,1.0,,7.0,,0.0,,,,,,7.0,,1.0,,2.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Hope Landing,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Island City Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Medilodge Of Lansing,SNF,Nursing Home,,,,,,,,28.0,,0.0,,20.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Regency at Lansing West,SNF,Nursing Home,,,,,,,,80.0,,11.0,,57.0,,0.0,,,,,,3.0,,0.0,,3.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,"River Inn AFC, Inc.",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Sensations,HFA,Other,,,,,,,,4.0,,1.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EATON,,Story Point of Grand Ledge,HFA,Other,,,,,,,,28.0,,6.0,,12.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,EMMET,,Bay Bluffs - Emmet Co. Medical Care,SNF,Nursing Home,,,,,,,,1.0,,0.0,,14.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EMMET,,Mallard Cove Assisted Living,AFC,Other,,,,,,,,15.0,,2.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EMMET,,Mallard Cove East,AFC,Other,,,,,,,,2.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EMMET,,Pineview Cottage,HFA,Other,,,,,,,,2.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,EMMET,,The Villa at the Bay,SNF,Nursing Home,,,,,,,,76.0,,19.0,,55.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Addington Place of Grand Blanc 1,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Addington Place of Grand Blanc II,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Americana Seniors 1,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,Americana Seniors 2,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,Argentine Care Center,SNF,Nursing Home,,,,,,,,34.0,,12.0,,42.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Bella Vita of Grand Blanc,HFA,Other,,,,,,,,31.0,,8.0,,11.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Bentley Manor #8,AFC,Other,,,,,,,,11.0,,1.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Brookdale Grand Blanc AL,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,Brookdale Grand Blanc MC,HFA,Other,,,,,,,,17.0,,3.0,,5.0,,0.0,,,,,,0.0,,2.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Burton East,AFC,Other,,,,,,,,3.0,,0.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Burton West,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Caretel Inns of Linden,SNF,Nursing Home,,,,,,,,0.0,,0.0,,11.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Courtyard Manor of Fenton,AFC,Other,,,,,,,,1.0,,0.0,,5.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Courtyard Manor of Swartz Creek,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Cranberry Park III,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Cranberry Park Memory Of Clio,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Cranberry Park Of Clio,AFC,Other,,,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Degas House Inn,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Fenton,AFC,Other,,,,,,,,19.0,,0.0,,18.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Fenton HealthCare,SNF,Nursing Home,,,,,,,,64.0,,8.0,,35.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Fostrian Court Assisted Living,HFA,Other,,,,,,,,3.0,,0.0,,5.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Genesys Short Term Rehabilitation Center,SNF,Nursing Home,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Grand Blanc Fields Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,Gross AFC,AFC,Other,,,,,,,,14.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Gross Assisted Living,AFC,Other,,,,,,,,13.0,,0.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,Group Living Facility Inc,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Hampton Manor Davison 1,AFC,Other,,,,,,,,8.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Hampton Manor Davison 2,AFC,Other,,,,,,,,7.0,,1.0,,4.0,,0.0,,,,,,1.0,,1.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Hampton Manor Of Davison III,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Harmony Manor,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Heartland HCC Briarwood,SNF,Nursing Home,,,,,,,,25.0,,5.0,,23.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Heartland HCC Fostrian,SNF,Nursing Home,,,,,,,,6.0,,1.0,,23.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Heritage Manor Healthcare Center,SNF,Nursing Home,,,,,,,,46.0,,0.0,,38.0,,1.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Homer House Inn,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Hyde Park AL I,AFC,Other,,,,,,,,13.0,,1.0,,3.0,,0.0,,,,,,2.0,,1.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Hyde Park AL II,AFC,Other,,,,,,,,15.0,,7.0,,9.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,JJS AFC LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Kith Haven,SNF,Nursing Home,,,,,,,,81.0,,24.0,,47.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Landings of Genesee Valley,HFA,Other,,,,,,,,2.0,,2.0,,5.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Leighton House Inn,AFC,Other,,,,,,,,4.0,,2.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Living Joy AL,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Maple Place,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Maple Woods Manor,SNF,Nursing Home,,,,,,,,67.0,,31.0,,100.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Marie Manor,AFC,Other,,,,,,,,2.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
2021119,MI,GENESEE,,McFarlan Home,HFA,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Medilodge of Grand Blanc,SNF,Nursing Home,,,,,,,,13.0,,2.0,,33.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Medilodge of Montrose,SNF,Nursing Home,,,,,,,,12.0,,0.0,,15.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Monet House Inn,AFC,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Paragon NPHC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Pearl Manor,AFC,Other,,,,,,,,19.0,,0.0,,0.0,,0.0,,,,,,15.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Regency at Grand Blanc,SNF,Nursing Home,,,,,,,,93.0,,14.0,,69.0,,1.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Springvale Assisted Living,HFA,Other,,,,,,,,8.0,,3.0,,5.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Sugarbush Manor,AFC,Other,,,,,,,,3.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,Swank Home Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Cottage of Davison,AFC,Other,,,,,,,,15.0,,5.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Oaks at Woodfield,HFA,Other,,,,,,,,2.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Oaks at Woodfield,SNF,Nursing Home,,,,,,,,1.0,,1.0,,20.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Pines Of Burton,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Pines Of Burton - Memory,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Pines Of Burton Memory - South,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Pines Of Goodrich,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Pines Of Goodrich Memory,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
2021119,MI,GENESEE,,The Riverglens,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
