ReportingDate,State,COUNTY,City,FACILITY NAME,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,TOTAL Resident/Staff Positives,TOTAL Resident/Staff Probable Positives,TOTAL Resident/Staff Deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20201228,MI,CALHOUN,,Laurels of Bedford,SNF,Nursing Home,,,,,,,,54.0,,8.0,,26.0,,0.0,,,,,,4.0,,3.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,Marshall Nursing & Rehab Community,SNF,Nursing Home,,,,,,,,0.0,,1.0,,7.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,Medilodge of Marshall,SNF,Nursing Home,,,,,,,,48.0,,17.0,,29.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,NorthPointe Woods Assisted Living,HFA,Other,,,,,,,,3.0,,1.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,Parkview Residence,AFC,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,CALHOUN,,Pennfield Premier Living North,AFC,Other,,,,,,,,17.0,,2.0,,8.0,,0.0,,,,,,3.0,,1.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,The Heritage Assisted Living Community,HFA,Other,,,,,,,,34.0,,7.0,,13.0,,0.0,,,,,,1.0,,2.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,The Legacy at the Oaks,HFA,Other,,,,,,,,0.0,,0.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,The Oaks at Northpointe Woods,SNF,Nursing Home,,,,,,,,119.0,,9.0,,32.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CALHOUN,,The Reflections,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CASS,,Cass County Medical Care Facility,SNF,Nursing Home,,,,,,,,44.0,,13.0,,42.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CASS,,Forest Glen Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CASS,,The Timbers of Cass County,SNF,Nursing Home,,,,,,,,78.0,,7.0,,55.0,,0.0,,,,,,8.0,,2.0,,11.0,,0.0,,,,,,,,, 
20201228,MI,CHARLEVOIX,,Boulder Park Terrace,SNF,Nursing Home,,,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHARLEVOIX,,Grandvue Medical Care Facility,SNF,Nursing Home,,,,,,,,0.0,,0.0,,27.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHEBOYGAN,,Medilodge Of Cheboygan,SNF,Nursing Home,,,,,,,,77.0,,15.0,,33.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHIPPEWA,,Chippewa County War Mem Hosp LTCU,SNF,Nursing Home,,,,,,,,0.0,,0.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHIPPEWA,,Hearthside Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHIPPEWA,,Medilodge Of Sault Ste Marie,SNF,Nursing Home,,,,,,,,9.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CHIPPEWA,,Meridian Heights,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Horizon Senior Living II,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,CLARE,,McBride Main Street Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Medilodge of Clare,SNF,Nursing Home,,,,,,,,47.0,,6.0,,33.0,,0.0,,,,,,10.0,,4.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,North Woods Nursing Center,SNF,Nursing Home,,,,,,,,40.0,,12.0,,41.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Pioneer Golden Estates Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Pioneer Golden Estates C,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Pioneer Golden Estates Memory Care,AFC,Other,,,,,,,,3.0,,1.0,,0.0,,0.0,,,,,,2.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Prestige Place I,AFC,Other,,,,,,,,8.0,,0.0,,3.0,,0.0,,,,,,5.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CLARE,,Prestige Place II,AFC,Other,,,,,,,,11.0,,0.0,,3.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,"Addie's Acres, LLC",AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Addington Place of DeWitt 3,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Addington Place of Dewitt 2,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Grace Haven Assisted Living-Specialized Care,AFC,Other,,,,,,,,5.0,,1.0,,5.0,,0.0,,,,,,2.0,,1.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Grace Haven Assisted Living-Supportive Care,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Gunnisonville Meadows,AFC,Other,,,,,,,,16.0,,4.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Hazel I. Findlay Country Manor,SNF,Nursing Home,,,,,,,,3.0,,0.0,,21.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,Ovid Healthcare Center,SNF,Nursing Home,,,,,,,,37.0,,2.0,,17.0,,0.0,,,,,,9.0,,2.0,,10.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,The Willows at East Lansing,SNF,Nursing Home,,,,,,,,25.0,,7.0,,17.0,,0.0,,,,,,0.0,,3.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,The Woodlands Of DeWitt,HFA,Other,,,,,,,,3.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,CLINTON,,Vista Springs Imperial Park at Timber Ridge,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,1.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CLINTON,,"Vista Springs Timber Ridge, LLC",AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CRAWFORD,,Grayling Nursing & Rehab Community,SNF,Nursing Home,,,,,,,,18.0,,2.0,,33.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CRAWFORD,,Munson Health Crawford Continuing Care,SNF,Nursing Home,,,,,,,,18.0,,2.0,,17.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,CRAWFORD,,Northern Pines Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,DELTA,,Bishop Noa Home for Senior Citizens,HFA,Other,,,,,,,,6.0,,1.0,,4.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Bishop Noa Home for Senior Citizens,SNF,Nursing Home,,,,,,,,4.0,,0.0,,16.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Bridgewood Central,AFC,Other,,,,,,,,0.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Cedar Hill Assisted Living & Senior Housing,AFC,Other,,,,,,,,8.0,,1.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Christian Park HCC,SNF,Nursing Home,,,,,,,,63.0,,21.0,,45.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Christian Park Village,SNF,Nursing Home,,,,,,,,60.0,,13.0,,43.0,,0.0,,,,,,0.0,,2.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,Lakeview Assisted Living,AFC,Other,,,,,,,,6.0,,1.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,DELTA,,Lakeview Assisted Living II,AFC,Other,,,,,,,,3.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,DELTA,,"Lakeview Assisted Living IV, LLC",AFC,Other,,,,,,,,19.0,,5.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,DELTA,,Murrays Country View,HFA,Other,,,,,,,,8.0,,0.0,,5.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,DELTA,,St. Jude's AFC Home,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,DICKINSON,,Freeman Nursing & Rehab,SNF,Nursing Home,,,,,,,,33.0,,11.0,,10.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,DICKINSON,,Manorcare Nursing and Rehab Center,SNF,Nursing Home,,,,,,,,58.0,,9.0,,43.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Bickford of W Lansing,HFA,Other,,,,,,,,12.0,,5.0,,12.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Brookdale Delta AL,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,EATON,,Brookdale Delta MC (MI),HFA,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,EATON,,Dimondale Nursing Care Center,SNF,Nursing Home,,,,,,,,71.0,,11.0,,45.0,,0.0,,,,,,0.0,,1.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Divine Life Assisted Living Center 4 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Divine Life Assisted Living Center 5 LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Eaton County Health and Rehabilitation,SNF,Nursing Home,,,,,,,,5.0,,0.0,,51.0,,0.0,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Fairview AFC,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,EATON,,Fairview Grand,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,EATON,,Hope Landing,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,EATON,,Island City Assisted Living,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Medilodge Of Lansing,SNF,Nursing Home,,,,,,,,2.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Regency at Lansing West,SNF,Nursing Home,,,,,,,,60.0,,7.0,,44.0,,0.0,,,,,,10.0,,5.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,"River Inn AFC, Inc.",AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Sensations,HFA,Other,,,,,,,,4.0,,1.0,,6.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EATON,,Story Point of Grand Ledge,HFA,Other,,,,,,,,27.0,,5.0,,11.0,,0.0,,,,,,2.0,,3.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,EMMET,,Bay Bluffs - Emmet Co. Medical Care,SNF,Nursing Home,,,,,,,,1.0,,0.0,,13.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EMMET,,Mallard Cove Assisted Living,AFC,Other,,,,,,,,15.0,,2.0,,6.0,,0.0,,,,,,1.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EMMET,,Mallard Cove East,AFC,Other,,,,,,,,1.0,,0.0,,3.0,,0.0,,,,,,1.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,EMMET,,Pineview Cottage,HFA,Other,,,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,EMMET,,The Villa at the Bay,SNF,Nursing Home,,,,,,,,76.0,,19.0,,55.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Addington Place of Grand Blanc 1,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Addington Place of Grand Blanc II,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Americana Seniors 1,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Americana Seniors 2,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Argentine Care Center,SNF,Nursing Home,,,,,,,,34.0,,12.0,,42.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Bella Vita of Grand Blanc,HFA,Other,,,,,,,,30.0,,8.0,,11.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Bentley Manor #8,AFC,Other,,,,,,,,11.0,,1.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Brookdale Grand Blanc AL,HFA,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Brookdale Grand Blanc MC,HFA,Other,,,,,,,,17.0,,0.0,,5.0,,0.0,,,,,,8.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Caretel Inns of Linden,SNF,Nursing Home,,,,,,,,0.0,,0.0,,11.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Courtyard Manor of Fenton,AFC,Other,,,,,,,,1.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Courtyard Manor of Swartz Creek,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Cranberry Park III,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Cranberry Park Memory Of Clio,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Cranberry Park Of Clio,AFC,Other,,,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Degas House Inn,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Fenton HealthCare,SNF,Nursing Home,,,,,,,,64.0,,8.0,,35.0,,0.0,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Flatrock Manor of Burton,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Flatrock Manor of Burton East,AFC,Other,,,,,,,,3.0,,0.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Flatrock Manor of Fenton,AFC,Other,,,,,,,,19.0,,0.0,,17.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Fostrian Court Assisted Living,HFA,Other,,,,,,,,3.0,,0.0,,5.0,,0.0,,,,,,2.0,,0.0,,3.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Genesys Short Term Rehabilitation Center,SNF,Nursing Home,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Grand Blanc Fields Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Gross AFC,AFC,Other,,,,,,,,6.0,,0.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Gross Assisted Living,AFC,Other,,,,,,,,3.0,,0.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Group Living Facility Inc,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Hampton Manor Davison 1,AFC,Other,,,,,,,,5.0,,0.0,,1.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Hampton Manor Davison 2,AFC,Other,,,,,,,,5.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Hampton Manor Of Davison III,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Harmony Manor,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Heartland HCC Briarwood,SNF,Nursing Home,,,,,,,,24.0,,5.0,,22.0,,0.0,,,,,,1.0,,0.0,,2.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Heartland HCC Fostrian,SNF,Nursing Home,,,,,,,,6.0,,1.0,,22.0,,0.0,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Heritage Manor Healthcare Center,SNF,Nursing Home,,,,,,,,45.0,,0.0,,38.0,,1.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Homer House Inn,AFC,Other,,,,,,,,0.0,,0.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Hyde Park AL I,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Hyde Park AL II,AFC,Other,,,,,,,,15.0,,7.0,,9.0,,0.0,,,,,,3.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,JJS AFC LLC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Kith Haven,SNF,Nursing Home,,,,,,,,80.0,,24.0,,43.0,,0.0,,,,,,3.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Landings of Genesee Valley,HFA,Other,,,,,,,,2.0,,2.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Leighton House Inn,AFC,Other,,,,,,,,4.0,,2.0,,3.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Living Joy AL,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Maple Place,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Maple Woods Manor,SNF,Nursing Home,,,,,,,,67.0,,31.0,,98.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Marie Manor,AFC,Other,,,,,,,,2.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,McFarlan Home,HFA,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,Medilodge of Grand Blanc,SNF,Nursing Home,,,,,,,,13.0,,2.0,,33.0,,0.0,,,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Medilodge of Montrose,SNF,Nursing Home,,,,,,,,10.0,,0.0,,12.0,,0.0,,,,,,1.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Monet House Inn,AFC,Other,,,,,,,,0.0,,0.0,,4.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Paragon NPHC,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Pearl Manor,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Regency at Grand Blanc,SNF,Nursing Home,,,,,,,,89.0,,14.0,,64.0,,1.0,,,,,,6.0,,0.0,,1.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Springvale Assisted Living,HFA,Other,,,,,,,,8.0,,2.0,,5.0,,0.0,,,,,,3.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Sugarbush Manor,AFC,Other,,,,,,,,2.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,Swank Home Assisted Living,AFC,Other,,,,,,,,0.0,,0.0,,2.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,The Cottage of Davison,AFC,Other,,,,,,,,15.0,,2.0,,7.0,,0.0,,,,,,1.0,,2.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,The Oaks at Woodfield,HFA,Other,,,,,,,,2.0,,0.0,,7.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,The Oaks at Woodfield,SNF,Nursing Home,,,,,,,,1.0,,1.0,,20.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,The Pines Of Burton,AFC,Other,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
20201228,MI,GENESEE,,The Pines Of Burton - Memory,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,The Pines Of Burton Memory - South,HFA,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,The Pines Of Goodrich,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,NOT IN COMPLIANCE
20201228,MI,GENESEE,,The Pines Of Goodrich Memory,AFC,Other,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,, 
