reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks
2020-11-13,Cook,ManorCare ElkGrove Village,116,25,2020-11-13T00:00:00,Closed,0.21551724137931033,1
2020-11-13,Cook,Presence St. Benedict,15,3,2020-11-13T00:00:00,Closed,0.2,1
2020-11-13,Cook,The Mather Evanston,7,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Symphony of Hanover Park,29,3,2020-11-13T00:00:00,Open,0.10344827586206896,1
2020-11-13,Cook,Arden Courts of Palos Heights,55,10,2020-11-13T00:00:00,Open,0.18181818181818182,1
2020-11-13,Cook,Jackson Park Assisted living,19,3,2020-11-13T00:00:00,Closed,0.15789473684210525,1
2020-11-13,Cook,Autumn Green at Midway Village,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Misericordia,46,2,2020-11-13T00:00:00,Closed,0.043478260869565216,1
2020-11-13,Cook,Aperion Care Midlothian,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Avantara Park Ridge,9,2,2020-11-13T00:00:00,Closed,0.2222222222222222,1
2020-11-13,Cook,Palos Heights Nursing and Rehab,52,10,2020-11-13T00:00:00,Closed,0.19230769230769232,1
2020-11-13,Cook,South Suburban Rehab Center,81,20,2020-11-13T00:00:00,Closed,0.24691358024691357,1
2020-11-13,Cook,Lee Manor Rehab and Nursing,104,20,2020-11-13T00:00:00,Open,0.19230769230769232,1
2020-11-13,Cook,Greek American Rehab & Care,32,2,2020-11-13T00:00:00,Open,0.0625,1
2020-11-13,Cook,Addolorata Villa,104,20,2020-11-13T00:00:00,Closed,0.19230769230769232,1
2020-11-13,Cook,Oak Park Arms,9,2,2020-11-13T00:00:00,Closed,0.2222222222222222,1
2020-11-13,Cook,Harbor House Memory Care,36,12,2020-11-13T00:00:00,Open,0.3333333333333333,1
2020-11-13,Cook,Resurrection Nursing & rehab Center,58,9,2020-11-13T00:00:00,Closed,0.15517241379310345,1
2020-11-13,Cook,Elevate Care Northbrook,84,18,2020-11-13T00:00:00,Open,0.21428571428571427,1
2020-11-13,Cook,Bria River Oaks,158,2,2020-11-13T00:00:00,Open,0.012658227848101266,1
2020-11-13,Cook,Glenwood Health Care & Rehab,89,6,2020-11-13T00:00:00,Open,0.06741573033707865,1
2020-11-13,Cook,Symphony at Midway,218,27,2020-11-13T00:00:00,Closed,0.12385321100917432,1
2020-11-13,Cook,Park Lawn Residential Center,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Elevate Care South Holland,19,6,2020-11-13T00:00:00,Closed,0.3157894736842105,1
2020-11-13,Cook,Skokie Meadows,10,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Bickford of Tinley Park,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Peterson Park Health Care,213,35,2020-11-13T00:00:00,Closed,0.1643192488262911,1
2020-11-13,Cook,Buckingham Pavilion,72,13,2020-11-13T00:00:00,Closed,0.18055555555555555,1
2020-11-13,Cook,Alden Lincoln Park Rehab,74,12,2020-11-13T00:00:00,Closed,0.16216216216216217,1
2020-11-13,Cook,Meadowbrook Manor,80,13,2020-11-13T00:00:00,Closed,0.1625,1
2020-11-13,Cook,Alden Estates Des Plaines,13,2,2020-11-13T00:00:00,Closed,0.15384615384615385,1
2020-11-13,Cook,Heartis Village of Orland Park,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden Estates of Evanston,18,2,2020-11-13T00:00:00,Closed,0.1111111111111111,1
2020-11-13,Cook,Tri-States Nursing & rehab Center,40,5,2020-11-13T00:00:00,Open,0.125,1
2020-11-13,Cook,Barton Senior Living,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Sunrise of Schaumburg,28,5,2020-11-13T00:00:00,Open,0.17857142857142858,1
2020-11-13,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),50,12,2020-11-13T00:00:00,Open,0.24,1
2020-11-13,Cook,DD Homes,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Foster Health & Rehab,32,7,2020-11-13T00:00:00,Closed,0.21875,1
2020-11-13,Cook,Mercy Circle,25,3,2020-11-13T00:00:00,Closed,0.12,1
2020-11-13,Cook,Presence Resurrection Life Center,52,4,2020-11-13T00:00:00,Open,0.07692307692307693,1
2020-11-13,Cook,Citadel of Wilmette,19,5,2020-11-13T00:00:00,Closed,0.2631578947368421,1
2020-11-13,Cook,The Reserve at Arlington Heights,13,1,2020-11-13T00:00:00,Open,0.07692307692307693,1
2020-11-13,Cook,Alden Estates of Barrington,28,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Transitional Care Arlington Hgts,45,7,2020-11-13T00:00:00,Open,0.15555555555555556,1
2020-11-13,Cook,Sunrise of Lincoln Park,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden Estates of Skokie,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden PoplarCreek,91,26,2020-11-13T00:00:00,Open,0.2857142857142857,1
2020-11-13,Cook,Central Baptist Village,12,1,2020-11-13T00:00:00,Closed,0.08333333333333333,1
2020-11-13,Cook,Edward Hines VA Community Living Center,23,3,2020-11-13T00:00:00,Open,0.13043478260869565,1
2020-11-13,Cook,Manor Care at Arlington Heights,27,2,2020-11-13T00:00:00,Closed,0.07407407407407407,1
2020-11-13,Cook,Dobson Plaza,77,21,2020-11-13T00:00:00,Closed,0.2727272727272727,1
2020-11-13,Cook,Citadel of Skokie,9,2,2020-11-13T00:00:00,Closed,0.2222222222222222,1
2020-11-13,Cook,Inverness Health and Rehab,23,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Berkeley Nursing and Rehabilitation Center,4,3,2020-11-13T00:00:00,Closed,0.75,1
2020-11-13,Cook,Presence Bethlehem Woods,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,RML Specialty Hospital Hinsdale,16,1,2020-11-13T00:00:00,Closed,0.0625,1
2020-11-13,Cook,North Shore Place,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,The Auberge at Morton Grove,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Abington of Glenview,8,1,2020-11-13T00:00:00,Closed,0.125,1
2020-11-13,Cook,Friendship Village LTC,23,5,2020-11-13T00:00:00,Closed,0.21739130434782608,1
2020-11-13,Cook,Villa at Palos Heights,26,5,2020-11-13T00:00:00,Closed,0.19230769230769232,1
2020-11-13,Cook,Clearbrook Center,44,7,2020-11-13T00:00:00,Closed,0.1590909090909091,1
2020-11-13,Cook,St. Joseph Village of Chicago,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Pearl of Rolling Meadows,7,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,The Clare,17,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Wesley Place,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Franciscan Village,6,1,2020-11-13T00:00:00,Open,0.16666666666666666,1
2020-11-13,Cook,Clearbrook West,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Montclare Supportive Living,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Waverly Inn Memory Care Community,18,8,2020-11-13T00:00:00,Closed,0.4444444444444444,1
2020-11-13,Cook,The Grove of Northbrook,12,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Brookdale Prospect Heights,8,1,2020-11-13T00:00:00,Closed,0.125,1
2020-11-13,Cook,Countryside Nursing and Rehab Center,70,11,2020-11-13T00:00:00,Open,0.15714285714285714,1
2020-11-13,Cook,Clear Oaks Senior Living,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Grand Regency of South Shore,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bella Terra Streamwood,23,3,2020-11-13T00:00:00,Open,0.13043478260869565,1
2020-11-13,Cook,Alden Town Manor Care,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Asbury Court Senior Living,9,1,2020-11-13T00:00:00,Closed,0.1111111111111111,1
2020-11-13,Cook,Balmoral Home,26,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Eden Supportive Living,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Heritage Woods,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Oak Lawn Respiratory and Rehab,6,1,2020-11-13T00:00:00,Open,0.16666666666666666,1
2020-11-13,Cook,Presence Nazarethville,25,6,2020-11-13T00:00:00,Closed,0.24,1
2020-11-13,Cook,Atria Glenview,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Pine Crest Healthcare,4,1,2020-11-13T00:00:00,Closed,0.25,1
2020-11-13,Cook,St Joseph Home For the Elderly,10,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Brandel Care Center,10,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,St. Mary of Providence in Chicago,18,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Lexington Healthcare of La Grange,35,5,2020-11-13T00:00:00,Closed,0.14285714285714285,1
2020-11-13,Cook,The Grove of La Grange,6,1,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Cook,Arden Courts of Elk Grove,31,8,2020-11-13T00:00:00,Open,0.25806451612903225,1
2020-11-13,Cook,Marklund Wasmond Center,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Autumn Green at Wright Campus,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bellwood Development Center,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Lexington healthcare of Schaumburg,30,3,2020-11-13T00:00:00,Closed,0.1,1
2020-11-13,Cook,The Pointe of Kilpatrick ,38,7,2020-11-13T00:00:00,Open,0.18421052631578946,1
2020-11-13,Cook,Brookdale - Lake Shore,12,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony Residences at Lincoln Park,11,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,All Saints,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,The Mooring of Arlington heights,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bella Terra Wheeling,88,19,2020-11-13T00:00:00,Open,0.2159090909090909,1
2020-11-13,Cook,Victory Center of Bartlett,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Victory Centre of Riverwoods,9,4,2020-11-13T00:00:00,Closed,0.4444444444444444,1
2020-11-13,Cook,Aspire Living Prospect Heights,13,1,2020-11-13T00:00:00,Closed,0.07692307692307693,1
2020-11-13,Cook,Country Club Terrace,10,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Pioneer Gardens,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Greenview Place Senior Living,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Brookdale Hoffman Estates,11,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Beechwood Manor,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Misericordia - Marian Center,13,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Crestwood Terrace,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,PACTT Learning -Oak Park,16,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Lexington Health Care Center of Chicago Ridge,9,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden North Shore ,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Calumet City Terrace,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden Estates of Skokie ,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Citadel of Skokie,14,2,2020-11-13T00:00:00,Open,0.14285714285714285,1
2020-11-13,Cook,Leeda Services,5,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Oak Park Brookdale,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden Lakeland,17,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,The Clare,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Alden Village North,22,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Greenwood Care-Evanston,8,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Albany Care,29,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Little Village Nursing Home,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Peterson Park Health Care,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Elevate Care Chicago North,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bethane Place,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Inverness Health and Rehab Center,12,1,2020-11-13T00:00:00,Open,0.08333333333333333,1
2020-11-13,Cook,Presence Maryhaven,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,GOLFVIEW DEVELOPMENTAL CENTER,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Caledonia Senior Living & Memory Care,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Ludeman Center,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Palos Hills Healthcare,10,2,2020-11-13T00:00:00,Open,0.2,1
2020-11-13,Cook,Winston Manor,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Arbour Health Care Center,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Citadel of Waterford,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Pauls House and Healthcare Center,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony at Midway,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Garden Center Services-home facility,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Holy Family Villa,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Buckingham Pavilion,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Carlton at the Lake,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Southview Manor,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,The Clare,16,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Villa at Windsor Park,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,North Shore Place,15,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Avanti Nursing and Rehab,6,1,2020-11-13T00:00:00,Open,0.16666666666666666,1
2020-11-13,Cook,Franciscan Village,46,5,2020-11-13T00:00:00,Open,0.10869565217391304,1
2020-11-13,Cook,Mercy Circle,13,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Three Crowns Park,16,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Villa at Palos Heights,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,The Mather,16,4,2020-11-13T00:00:00,Open,0.25,1
2020-11-13,Cook,St. Joseph Village of Chicago,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Central Baptist Village,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Alden Town Manor Rehabilitation & Health Care Cent,112,22,2020-11-13T00:00:00,Open,0.19642857142857142,1
2020-11-13,Cook,The Grove of La Grange,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,El Valor,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Lexington Of Chicago Ridge,12,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Lutheran Home,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Autumn Green at Midway Village,2,1,2020-11-13T00:00:00,Open,0.5,1
2020-11-13,Cook,Harmony Healthcare and Rehab,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Lakefront Nursing,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Aperion Care West Ridge,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Elevate Care Irving Park,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Presence Resurrection Retirement Community,6,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Aperion Care Midlothian,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Victory Center of Bartlett,6,1,2020-11-13T00:00:00,Open,0.16666666666666666,1
2020-11-13,Cook,Alden Lincoln Park Rehab,6,1,2020-11-13T00:00:00,Open,0.16666666666666666,1
2020-11-13,Cook,Alden Wentworth Rehab & Healthcare Center,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,LITTLE SISTERS OF THE POOR ST MARYS HOME,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Warren Barr Lincoln Park,10,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Victory Centre of Park Forest,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Presbyterian Westminster Homes,32,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Presence Nazarethville,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Sunrise of Park Ridge,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bria Place,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Victory Center Sierra Ridge,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Thornton Heights Terrace,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Concord  Place,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Alden Lakeland,89,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Ambassador Nursing,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bethesda Rehab and Senior Care,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Misericordia,23,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Alden,37,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Victory Center of River Oaks,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Meadowbrook Manor,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,The Auberge,5,1,2020-11-13T00:00:00,Open,0.2,1
2020-11-13,Cook,Covenant Home of Chicago,9,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Selfhelp Home,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Smith Village,15,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony of Lincoln Park,26,1,2020-11-13T00:00:00,Open,0.038461538461538464,1
2020-11-13,Cook,Beacon Care Center,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Chalet Living and Rehab,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Continental Nursing #2,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Lexington Healthcare of La Grange,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Brookdale Prospect Heights,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Villas South Holland,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Weinberg Senior Living,29,5,2020-11-13T00:00:00,Open,0.1724137931034483,1
2020-11-13,Cook,Alden Estates Des Plaines,10,1,2020-11-13T00:00:00,Open,0.1,1
2020-11-13,Cook,Emerald Place Memory Care,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Manor Care Palos Heights East,16,3,2020-11-13T00:00:00,Open,0.1875,1
2020-11-13,Cook,Manor Care Health Services- Palos Heights West,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Alden Estates of Barrington,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,The Grove,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Friendship Village of Schaumburg,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Avantara Evergreen Park,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Generations at Regency,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Berkeley Nursing and Rehabilitation Center,30,1,2020-11-13T00:00:00,Open,0.03333333333333333,1
2020-11-13,Cook,Landmark of Richton Park,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Westbrook Senior Living,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Franciscan Village - Mother Teresa House,11,2,2020-11-13T00:00:00,Open,0.18181818181818182,1
2020-11-13,Cook,Generations At Oakton,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bridgeview Health Care Center,12,2,2020-11-13T00:00:00,Closed,0.16666666666666666,1
2020-11-13,Cook,Lakeview Nursing and Rehab,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Austin Oasis,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Fairmont Care Center,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony of South Shore,19,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Oasis,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Ashbury Senior Living,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Astoria Place,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Avantara Park Ridge,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Presence Resurrection Retirement Community,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Sheridan Park Ridge,8,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Niles Nursing and Rehab Center,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,The Carrington Linclonwood,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Aperion Care Burbank,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Bellwood Developmental Center,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Burbank Rehabilitation,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Citadel of Warren Park,9,1,2020-11-13T00:00:00,Open,0.1111111111111111,1
2020-11-13,Cook,Citadel of Skokie  (3),4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Montgomery Place,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony of Chicago West,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Wesley Place,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,MADO Healthcare Uptown #2,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Aperion Care Forest Park,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,The Grove of Northbrook,41,1,2020-11-13T00:00:00,Open,0.024390243902439025,1
2020-11-13,Cook,Addolorata Villa,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,St Joseph Home for the Elderly Palatine,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Oakridge Healthcare Center ,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Pearl of Rolling Meadows,117,5,2020-11-13T00:00:00,Open,0.042735042735042736,1
2020-11-13,Cook,Alexian Village,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Randolph County Care Center,5,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Brookdale Hoffman Estates,3,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Symphony of Evanston,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,ManorCare of Arlington Heights,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Axelson Assisted Living,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Birchwood Plaza,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Citadel of Waterford,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,California Gardens,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Kensington Place Nursing And Rehabilitation Center,6,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,AMITA Health Holy Family Medical Center ,4,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,Cook,Belmont Village,20,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cook,Central Nursing Home,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Crawford,Heritage Health,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Cumberland,Heartland Senior Living,49,3,2020-11-13T00:00:00,Open,0.061224489795918366,1
2020-11-13,DeKalb,DeKalb County Rehab and Nursing,3,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DeKalb,Pine Acres,82,12,2020-11-13T00:00:00,Closed,0.14634146341463414,1
2020-11-13,DeKalb,Bethany Rehabilitation and Health Care Center,2,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DeKalb,Willow Crest Nursing Pavilion,68,15,2020-11-13T00:00:00,Closed,0.22058823529411764,1
2020-11-13,DeKalb,DeKalb County Rehab and Nursing,17,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DeKalb,Oakcrest DeKalb Area Retirement Center,20,1,2020-11-13T00:00:00,Open,0.05,1
2020-11-13,DeKalb,Prairie Crossing Living and Rehab,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DeKalb,Opportunity House,15,0,2020-11-13T00:00:00,Closed,0.0,1
2020-11-13,DeKalb,Bethany Rehab and Health Care Center #2,11,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DeKalb,Heritage Woods of DeKalb,4,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,DeKalb,Lincolnshire Place,7,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,De Witt,Liberty Village,74,8,2020-11-13T00:00:00,Open,0.10810810810810811,1
2020-11-13,Douglas,Arcola Health Care,2,0,2020-11-13T00:00:00,Open,0.0,1
2020-11-13,Douglas,Tuscola Health Care Center,10,1,2020-11-13T00:00:00,Open,0.1,1
2020-11-13,DuPage,Chateau Center Nursing & Rehabilitation,57,14,2020-11-13T00:00:00,Closed,0.24561403508771928,1
2020-11-13,DuPage,Brookdale Burr Ridge,21,5,2020-11-13T00:00:00,Closed,0.23809523809523808,1
2020-11-13,DuPage,Windsor Park Manor,109,21,2020-11-13T00:00:00,Open,0.1926605504587156,1
2020-11-13,DuPage,Lexington of Elmhurst,20,13,2020-11-13T00:00:00,Closed,0.65,1
