ReportingDate,State,County,City,FacilityName,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,confirmed_cases,TOTAL Resident/Staff Probable Positives,deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20210212,IL,Cook,,Berkeley Nursing and Rehabilitation Center,,,,,,,,Open,,,,,,,,,,51,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bethane Place,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bethesda Rehab and Senior Care,,,,,,,,Open,,,,,,,,,,69,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bickford of Tinley Park,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Birchwood Plaza,,,,,,,,Open,,,,,,,,,,23,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Birchwood Plaza Nursing-Rehab,,,,,,,,Closed,,,,,,,,,,85,,15,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brandel Care Center,,,,,,,,Open,,,,,,,,,,565,,15,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria Forest Edge,,,,,,,,Open,,,,,,,,,,198,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria Place,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria Place of Indian Head Park,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria River Oaks,,,,,,,,Open,,,,,,,,,,250,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria of Palos Hills,,,,,,,,Closed,,,,,,,,,,78,,20,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bria of River Oaks,,,,,,,,Open,,,,,,,,,,68,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bridgeview HC,,,,,,,,Closed,,,,,,,,,,66,,15,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Bridgeview Health Care Center,,,,,,,,Closed,,,,,,,,,,12,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale - Lake Shore,,,,,,,,Closed,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Assisted living,,,,,,,,Closed,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Des Plaines,,,,,,,,Open,,,,,,,,,,31,,10,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Hoffman Estates,,,,,,,,Open,,,,,,,,,,35,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Lakeview,,,,,,,,Closed,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Northbrook,,,,,,,,Open,,,,,,,,,,25,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Orland Park,,,,,,,,Open,,,,,,,,,,23,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale Prospect Heights,,,,,,,,Open,,,,,,,,,,27,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Brookdale of Lakeview,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Buckingham Pavilion,,,,,,,,Open,,,,,,,,,,90,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Burbank Rehab - Vera Care Stickney,,,,,,,,Closed,,,,,,,,,,38,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Burbank Rehabilitation,,,,,,,,Closed,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Caledonia Senior Living & Memory Care,,,,,,,,Open,,,,,,,,,,28,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,California Gardens,,,,,,,,Open,,,,,,,,,,26,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,California Gardens Nursing and Rehabilitation Cent,,,,,,,,Closed,,,,,,,,,,157,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Calumet City Terrace,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Carlton at the Lake,,,,,,,,Open,,,,,,,,,,134,,21,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Carole Lane Terrace,,,,,,,,Open,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Center Home for Hispanic Elderly,,,,,,,,Open,,,,,,,,,,127,,30,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Central Baptist Village,,,,,,,,Open,,,,,,,,,,90,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Central Nursing Home,,,,,,,,Open,,,,,,,,,,106,,17,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Central Plaza,,,,,,,,Closed,,,,,,,,,,74,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Chalet Living And Rehab Center,,,,,,,,Closed,,,,,,,,,,97,,14,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Chalet Living and Rehab,,,,,,,,Open,,,,,,,,,,21,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Charter Senior Living Poplar Creek,,,,,,,,Open,,,,,,,,,,16,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Chicago Ridge Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,71,,17,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Children Habilitation Center,,,,,,,,Open,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Churchview Supportive Living,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel Estates of Hazel Crest,,,,,,,,Open,,,,,,,,,,19,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel of Northbrook,,,,,,,,Closed,,,,,,,,,,84,,16,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel of Skokie,,,,,,,,Open,,,,,,,,,,53,,14,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel of Warren Park,,,,,,,,Open,,,,,,,,,,44,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel of Waterford,,,,,,,,Open,,,,,,,,,,120,,22,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Citadel of Wilmette,,,,,,,,Open,,,,,,,,,,22,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,City View Multi Care Center,,,,,,,,Closed,,,,,,,,,,249,,15,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,City View Multicare Center,,,,,,,,Open,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Clark Manor,,,,,,,,Open,,,,,,,,,,201,,19,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Clear Oaks Senior Living,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Clearbrook Center,,,,,,,,Closed,,,,,,,,,,44,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Clearbrook East,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Clearbrook West,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Community Care Nursing Home,,,,,,,,Open,,,,,,,,,,92,,9,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Concord  Place,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Concord Nursing & Rehab Center,,,,,,,,Open,,,,,,,,,,20,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Continental Nursing #2,,,,,,,,Open,,,,,,,,,,17,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Continental Nursing and Rehabilitation Center,,,,,,,,Open,,,,,,,,,,78,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Country Club Terrace,,,,,,,,Closed,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Countryside Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,91,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Covenant Enabling Residence,,,,,,,,Closed,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Covenant Home of Chicago,,,,,,,,Closed,,,,,,,,,,19,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Crestwood Terrace,,,,,,,,Open,,,,,,,,,,33,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,DD Homes,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,"David Webb, Jr. Senior Living Complex",,,,,,,,Closed,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Dobson Plaza,,,,,,,,Open,,,,,,,,,,95,,21,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Eden Supportive Living,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Edward Hines VA Community Living Center,,,,,,,,Closed,,,,,,,,,,23,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,El Valor,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care Chicago North,,,,,,,,Open,,,,,,,,,,208,,34,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care Irving Park,,,,,,,,Open,,,,,,,,,,86,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care Niles,,,,,,,,Open,,,,,,,,,,180,,29,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care North Branch,,,,,,,,Open,,,,,,,,,,94,,10,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care Northbrook,,,,,,,,Closed,,,,,,,,,,94,,18,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Care South Holland,,,,,,,,Closed,,,,,,,,,,19,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Elevate Saint Andrew,,,,,,,,Open,,,,,,,,,,54,,9,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Emerald Place Memory Care,,,,,,,,Open,,,,,,,,,,23,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Envision,,,,,,,,Open,,,,,,,,,,48,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Envision- Eastwood,,,,,,,,Closed,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Estates of Hyde Park,,,,,,,,Open,,,,,,,,,,67,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Evergreen Senior Living,,,,,,,,Closed,,,,,,,,,,9,,4,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Fairmont Care,,,,,,,,Closed,,,,,,,,,,151,,32,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Fairmont Care Center,,,,,,,,Open,,,,,,,,,,47,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Foster Health & Rehab,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Franciscan Village,,,,,,,,Open,,,,,,,,,,61,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Franciscan Village - Mother Teresa House,,,,,,,,Open,,,,,,,,,,43,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Friendship Village LTC,,,,,,,,Closed,,,,,,,,,,23,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Friendship Village of Schaumburg,,,,,,,,Open,,,,,,,,,,48,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,GOLFVIEW DEVELOPMENTAL CENTER,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Garden Center Services-home facility,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Generations At Oakton,,,,,,,,Open,,,,,,,,,,92,,20,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Generations at Applewood,,,,,,,,Open,,,,,,,,,,89,,20,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Generations at Elmwood Park,,,,,,,,Open,,,,,,,,,,101,,19,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Generations at Regency,,,,,,,,Open,,,,,,,,,,199,,38,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Glenview Terrace,,,,,,,,Open,,,,,,,,,,196,,35,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Glenwood Health Care & Rehab,,,,,,,,Open,,,,,,,,,,110,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Golfview Developmental Center,,,,,,,,Closed,,,,,,,,,,123,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Good Shepherd Manor,,,,,,,,Closed,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grace Point Place Memory Care,,,,,,,,Closed,,,,,,,,,,24,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grace Pointe Place,,,,,,,,Open,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grand Regency of South Shore,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Greek American Rehab & Care,,,,,,,,Open,,,,,,,,,,42,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Greenview Place Senior Living,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Greenwood Care-Evanston,,,,,,,,Closed,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grosse Pointe Manor,,,,,,,,Closed,,,,,,,,,,117,,25,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grosse Ponte Manor,,,,,,,,Open,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Grove of Skokie 2.0,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Harbor House Memory Care,,,,,,,,Closed,,,,,,,,,,34,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Harmony Healthcare and Rehab,,,,,,,,Open,,,,,,,,,,138,,29,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Heartis Village Orland Park,,,,,,,,Open,,,,,,,,,,10,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Heartis Village of Orland Park,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Heather Manor Nursing & Rehabilitation Center,,,,,,,,Open,,,,,,,,,,39,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Heritage Woods,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Hickory Nursing Pavilion,,,,,,,,Open,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Holy Family Villa,,,,,,,,Closed,,,,,,,,,,24,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Inverness Health and Rehab,,,,,,,,Closed,,,,,,,,,,23,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Inverness Health and Rehab Center,,,,,,,,Closed,,,,,,,,,,18,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Jackson Park Assisted living,,,,,,,,Closed,,,,,,,,,,19,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Kensington Place Nursing And Rehabilitation Center,,,,,,,,Open,,,,,,,,,,129,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,King Bruwaert House,,,,,,,,Open,,,,,,,,,,12,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,LITTLE SISTERS OF THE POOR ST MARYS HOME,,,,,,,,Open,,,,,,,,,,22,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lake Cook Rehab & Healthcare(formerly Rosewood),,,,,,,,Closed,,,,,,,,,,51,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lake Cook Rehab And Nursing Center,,,,,,,,Open,,,,,,,,,,28,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lakefront Nursing,,,,,,,,Open,,,,,,,,,,64,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lakeview Nursing and Rehab,,,,,,,,Open,,,,,,,,,,100,,22,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Landmark of Des Plaines,,,,,,,,Open,,,,,,,,,,99,,22,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Landmark of Richton Park,,,,,,,,Open,,,,,,,,,,89,,9,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lee Manor Rehab and Nursing,,,,,,,,Open,,,,,,,,,,193,,34,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Leeda Services,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lemont Center,,,,,,,,Open,,,,,,,,,,98,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington Health Care Center of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington Health Care Orland Park,,,,,,,,Open,,,,,,,,,,95,,19,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington Healthcare of La Grange,,,,,,,,Open,,,,,,,,,,56,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington Of Chicago Ridge,,,,,,,,Open,,,,,,,,,,33,,4,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington healthcare of Schaumburg,,,,,,,,Closed,,,,,,,,,,30,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,23,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lexington of Schaumburg,,,,,,,,Open,,,,,,,,,,35,,17,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lieberman Geriatric Center,,,,,,,,Open,,,,,,,,,,115,,19,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lincolnwood Place,,,,,,,,Open,,,,,,,,,,112,,31,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Little Sisters of the Poor/St. Marys Home,,,,,,,,Closed,,,,,,,,,,61,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Little Village Nursing Home,,,,,,,,Open,,,,,,,,,,53,,7,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Ludeman Center,,,,,,,,Open,,,,,,,,,,128,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Ludeman Developmental Center,,,,,,,,Closed,,,,,,,,,,263,,9,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lutheran Home,,,,,,,,Open,,,,,,,,,,108,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lydia Health Care Center,,,,,,,,Closed,,,,,,,,,,22,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lydia Healthcare Center,,,,,,,,Open,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Lynwood Terrace,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,MADO Healthcare Uptown,,,,,,,,Open,,,,,,,,,,84,,9,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,MADO Healthcare Uptown #2,,,,,,,,Open,,,,,,,,,,40,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,MacNeal Memorial Hospital Rehab/LTC,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Madden Mental Health Center,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Health Services- Palos Heights West,,,,,,,,Open,,,,,,,,,,14,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Health Services-Homewood,,,,,,,,Closed,,,,,,,,,,52,,15,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Homewood,,,,,,,,Open,,,,,,,,,,14,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Oak Lawn EAST. Cook,,,,,,,,Closed,,,,,,,,,,45,,13,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Oak Lawn East,,,,,,,,Open,,,,,,,,,,75,,22,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care Palos Heights East,,,,,,,,Open,,,,,,,,,,94,,16,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manor Care at Arlington Heights,,,,,,,,Closed,,,,,,,,,,27,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare ElkGrove Village,,,,,,,,Closed,,,,,,,,,,116,,25,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare Health Services-Palos Heights West,,,,,,,,Closed,,,,,,,,,,55,,16,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare Oak Lawn West,,,,,,,,Closed,,,,,,,,,,82,,18,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare Palos Heights East,,,,,,,,Closed,,,,,,,,,,67,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare of Arlington Heights,,,,,,,,Open,,,,,,,,,,13,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,ManorCare of Elk Grove Village,,,,,,,,Open,,,,,,,,,,43,,10,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manorcare Of Oak Lawn West,,,,,,,,Open,,,,,,,,,,14,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Manorcare Of South Holland,,,,,,,,Open,,,,,,,,,,15,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Margaret Manor Central,,,,,,,,Open,,,,,,,,,,12,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Marklund Wasmond Center,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Matteson Court,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Mayfield Care Center,,,,,,,,Open,,,,,,,,,,169,,23,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Meadowbrook Manor,,,,,,,,Open,,,,,,,,,,138,,24,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Meadows Sheltered Care,,,,,,,,Open,,,,,,,,,,25,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Mercy Circle,,,,,,,,Open,,,,,,,,,,54,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Midway Neuro and Rehab,,,,,,,,Closed,,,,,,,,,,142,,12,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Midway Neurological Rehab Center,,,,,,,,Open,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Misericordia,,,,,,,,Closed,,,,,,,,,,68,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Misericordia - Marian Center,,,,,,,,Closed,,,,,,,,,,13,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Misericordia Campus,,,,,,,,Open,,,,,,,,,,81,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Misericordia- Eisenberg CILA,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Montclare Supportive Living,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Montgomery Place,,,,,,,,Open,,,,,,,,,,82,,4,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Mosaic of Lakeshore,,,,,,,,Open,,,,,,,,,,133,,29,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,New City Supportive Living,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Niles Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,247,,54,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Norridge Gardens,,,,,,,,Closed,,,,,,,,,,181,,57,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,North Shore Place,,,,,,,,Open,,,,,,,,,,59,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Northbrook Inn Memory Care,,,,,,,,Open,,,,,,,,,,22,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Norwood crossing Skilled Nursing,,,,,,,,Open,,,,,,,,,,156,,18,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oak Lawn Respiratory and Rehab,,,,,,,,Open,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oak Park Arms,,,,,,,,Open,,,,,,,,,,22,,4,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oak Park Brookdale,,,,,,,,Open,,,,,,,,,,21,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oak Park Oasis,,,,,,,,Closed,,,,,,,,,,29,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oakridge Healthcare Center,,,,,,,,Open,,,,,,,,,,21,,5,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Oasis,,,,,,,,Open,,,,,,,,,,7,,1,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,PACTT Learning -Oak Park,,,,,,,,Closed,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Palos Heights Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,52,,10,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Palos Heights Rehab,,,,,,,,Open,,,,,,,,,,47,,8,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Palos Hills Healthcare,,,,,,,,Closed,,,,,,,,,,45,,2,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Park Lawn Residential Center,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Park Ridge Care Center,,,,,,,,Open,,,,,,,,,,13,,3,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Park View Rehab,,,,,,,,Open,,,,,,,,,,61,,11,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Parkshore Estates,,,,,,,,Open,,,,,,,,,,212,,6,,,,,,,,,,,,,,,,,
20210212,IL,Cook,,Paul G Stewart Center Apartments,,,,,,,,Closed,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,
