ReportingDate,State,County,City,FacilityName,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,confirmed_cases,TOTAL Resident/Staff Probable Positives,deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20210108,IL,Cook,,Bria Place,,,,,,,,Open,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Bria Place of Indian Head Park,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Bria River Oaks,,,,,,,,Open,,,,,,,,,,246,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Bria of Palos Hills,,,,,,,,Open,,,,,,,,,,103,,19,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Bridgeview HC,,,,,,,,Closed,,,,,,,,,,66,,15,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Bridgeview Health Care Center,,,,,,,,Closed,,,,,,,,,,12,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale - Lake Shore,,,,,,,,Closed,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Assisted living,,,,,,,,Closed,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Des Plaines,,,,,,,,Open,,,,,,,,,,29,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Hoffman Estates,,,,,,,,Open,,,,,,,,,,31,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Northbrook,,,,,,,,Open,,,,,,,,,,25,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Orland Park,,,,,,,,Closed,,,,,,,,,,15,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale Prospect Heights,,,,,,,,Open,,,,,,,,,,27,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Brookdale of Lakeview,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Buckingham Pavilion,,,,,,,,Open,,,,,,,,,,85,,13,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Burbank Rehab - Vera Care Stickney,,,,,,,,Closed,,,,,,,,,,38,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Burbank Rehabilitation,,,,,,,,Closed,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Caledonia Senior Living & Memory Care,,,,,,,,Open,,,,,,,,,,22,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,California Gardens,,,,,,,,Open,,,,,,,,,,20,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,California Gardens Nursing and Rehabilitation Cent,,,,,,,,Closed,,,,,,,,,,157,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Calumet City Terrace,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Carlton at the Lake,,,,,,,,Open,,,,,,,,,,131,,20,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Center Home for Hispanic Elderly,,,,,,,,Open,,,,,,,,,,125,,30,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Central Baptist Village,,,,,,,,Open,,,,,,,,,,74,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Central Nursing Home,,,,,,,,Open,,,,,,,,,,103,,17,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Central Plaza,,,,,,,,Closed,,,,,,,,,,74,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Chalet Living And Rehab Center,,,,,,,,Closed,,,,,,,,,,97,,14,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Chalet Living and Rehab,,,,,,,,Open,,,,,,,,,,17,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Charter Senior Living Poplar Creek,,,,,,,,Open,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Chicago Ridge Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,71,,17,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Children Habilitation Center,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel Estates of Hazel Crest,,,,,,,,Open,,,,,,,,,,17,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel of Northbrook,,,,,,,,Open,,,,,,,,,,158,,16,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel of Skokie,,,,,,,,Open,,,,,,,,,,53,,14,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel of Warren Park,,,,,,,,Open,,,,,,,,,,45,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel of Waterford,,,,,,,,Open,,,,,,,,,,100,,17,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Citadel of Wilmette,,,,,,,,Open,,,,,,,,,,22,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,City View Multi Care Center,,,,,,,,Closed,,,,,,,,,,249,,15,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Clark Manor,,,,,,,,Open,,,,,,,,,,171,,16,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Clear Oaks Senior Living,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Clearbrook Center,,,,,,,,Closed,,,,,,,,,,44,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Clearbrook East,,,,,,,,Open,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Clearbrook West,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Community Care Nursing Home,,,,,,,,Open,,,,,,,,,,89,,9,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Concord  Place,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Concord Nursing & Rehab Center,,,,,,,,Open,,,,,,,,,,18,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Continental Nursing #2,,,,,,,,Open,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Continental Nursing and Rehabilitation Center,,,,,,,,Open,,,,,,,,,,78,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Country Club Terrace,,,,,,,,Closed,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Countryside Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,85,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Covenant Enabling Residence,,,,,,,,Closed,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Covenant Home of Chicago,,,,,,,,Open,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Crestwood Terrace,,,,,,,,Open,,,,,,,,,,32,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,DD Homes,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,"David Webb, Jr. Senior Living Complex",,,,,,,,Closed,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Dobson Plaza,,,,,,,,Open,,,,,,,,,,94,,21,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Eden Supportive Living,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Edward Hines VA Community Living Center,,,,,,,,Open,,,,,,,,,,25,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,El Valor,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care Chicago North,,,,,,,,Open,,,,,,,,,,210,,34,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care Irving Park,,,,,,,,Open,,,,,,,,,,83,,13,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care Niles,,,,,,,,Open,,,,,,,,,,175,,24,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care North Branch,,,,,,,,Open,,,,,,,,,,85,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care Northbrook,,,,,,,,Open,,,,,,,,,,97,,18,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Care South Holland,,,,,,,,Closed,,,,,,,,,,19,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Elevate Saint Andrew,,,,,,,,Open,,,,,,,,,,54,,9,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Emerald Place Memory Care,,,,,,,,Open,,,,,,,,,,22,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Envision- Canfield,,,,,,,,Closed,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Envision- Eastwood,,,,,,,,Closed,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Estates of Hyde Park,,,,,,,,Open,,,,,,,,,,64,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Evergreen Senior Living,,,,,,,,Closed,,,,,,,,,,9,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Fairmont Care,,,,,,,,Closed,,,,,,,,,,151,,32,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Fairmont Care Center,,,,,,,,Open,,,,,,,,,,43,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Foster Health & Rehab,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Franciscan Village,,,,,,,,Open,,,,,,,,,,55,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Franciscan Village - Mother Teresa House,,,,,,,,Open,,,,,,,,,,43,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Friendship Village LTC,,,,,,,,Closed,,,,,,,,,,23,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Friendship Village of Schaumburg,,,,,,,,Open,,,,,,,,,,44,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,GOLFVIEW DEVELOPMENTAL CENTER,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Garden Center Services-home facility,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Generations At Oakton,,,,,,,,Open,,,,,,,,,,90,,20,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Generations at Applewood,,,,,,,,Closed,,,,,,,,,,83,,20,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Generations at Elmwood Park,,,,,,,,Open,,,,,,,,,,100,,19,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Generations at Regency,,,,,,,,Open,,,,,,,,,,183,,34,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Glenview Terrace,,,,,,,,Open,,,,,,,,,,194,,34,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Glenwood Health Care & Rehab,,,,,,,,Open,,,,,,,,,,110,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Golfview Developmental Center,,,,,,,,Closed,,,,,,,,,,123,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Good Shepherd Manor,,,,,,,,Closed,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Grace Point Place Memory Care,,,,,,,,Closed,,,,,,,,,,24,,8,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Grand Regency of South Shore,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Greek American Rehab & Care,,,,,,,,Open,,,,,,,,,,42,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Greenview Place Senior Living,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Greenwood Care-Evanston,,,,,,,,Closed,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Grosse Pointe Manor,,,,,,,,Closed,,,,,,,,,,117,,25,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Grosse Ponte Manor,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Grove of Skokie 2.0,,,,,,,,Open,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Harbor House Memory Care,,,,,,,,Closed,,,,,,,,,,34,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Harmony Healthcare and Rehab,,,,,,,,Open,,,,,,,,,,138,,29,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Heartis Village Orland Park,,,,,,,,Open,,,,,,,,,,9,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Heartis Village of Orland Park,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Heather Manor Nursing & Rehabilitation Center,,,,,,,,Open,,,,,,,,,,37,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Heritage Woods,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Hickory Nursing Pavilion,,,,,,,,Open,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Holy Family Villa,,,,,,,,Open,,,,,,,,,,24,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Inverness Health and Rehab,,,,,,,,Closed,,,,,,,,,,23,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Inverness Health and Rehab Center,,,,,,,,Open,,,,,,,,,,48,,13,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Jackson Park Assisted living,,,,,,,,Closed,,,,,,,,,,19,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Kensington Place Nursing And Rehabilitation Center,,,,,,,,Open,,,,,,,,,,101,,8,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,King Bruwaert House,,,,,,,,Open,,,,,,,,,,12,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,LITTLE SISTERS OF THE POOR ST MARYS HOME,,,,,,,,Open,,,,,,,,,,17,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lake Cook Rehab & Healthcare(formerly Rosewood),,,,,,,,Closed,,,,,,,,,,51,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lake Cook Rehab And Nursing Center,,,,,,,,Open,,,,,,,,,,28,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lakefront Nursing,,,,,,,,Open,,,,,,,,,,56,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lakeview Nursing and Rehab,,,,,,,,Open,,,,,,,,,,101,,22,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Landmark of Des Plaines,,,,,,,,Open,,,,,,,,,,96,,22,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Landmark of Richton Park,,,,,,,,Open,,,,,,,,,,84,,9,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lee Manor Rehab and Nursing,,,,,,,,Open,,,,,,,,,,187,,32,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Leeda Services,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lemont Center,,,,,,,,Open,,,,,,,,,,90,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington Health Care Center of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington Health Care Orland Park,,,,,,,,Open,,,,,,,,,,95,,18,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington Healthcare of La Grange,,,,,,,,Open,,,,,,,,,,52,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington Of Chicago Ridge,,,,,,,,Open,,,,,,,,,,32,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington healthcare of Schaumburg,,,,,,,,Closed,,,,,,,,,,30,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,23,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lexington of Schaumburg,,,,,,,,Open,,,,,,,,,,29,,16,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lieberman Geriatric Center,,,,,,,,Open,,,,,,,,,,114,,16,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lincolnwood Place,,,,,,,,Open,,,,,,,,,,136,,29,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Little Sisters of the Poor/St. Marys Home,,,,,,,,Closed,,,,,,,,,,61,,13,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Little Village Nursing Home,,,,,,,,Open,,,,,,,,,,53,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Ludeman Center,,,,,,,,Open,,,,,,,,,,99,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Ludeman Developmental Center,,,,,,,,Closed,,,,,,,,,,263,,9,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lutheran Home,,,,,,,,Open,,,,,,,,,,106,,10,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Lydia Health Care Center,,,,,,,,Closed,,,,,,,,,,22,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,MADO Healthcare Uptown,,,,,,,,Open,,,,,,,,,,84,,9,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,MADO Healthcare Uptown #2,,,,,,,,Open,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,MacNeal Memorial Hospital Rehab/LTC,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Madden Mental Health Center,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Health Services- Palos Heights West,,,,,,,,Open,,,,,,,,,,14,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Health Services-Homewood,,,,,,,,Closed,,,,,,,,,,52,,15,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Homewood,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Oak Lawn EAST. Cook,,,,,,,,Closed,,,,,,,,,,45,,13,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Oak Lawn East,,,,,,,,Open,,,,,,,,,,72,,19,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care Palos Heights East,,,,,,,,Open,,,,,,,,,,94,,14,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manor Care at Arlington Heights,,,,,,,,Closed,,,,,,,,,,27,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare ElkGrove Village,,,,,,,,Closed,,,,,,,,,,116,,25,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare Health Services-Palos Heights West,,,,,,,,Closed,,,,,,,,,,55,,16,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare Oak Lawn West,,,,,,,,Closed,,,,,,,,,,82,,18,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare Palos Heights East,,,,,,,,Closed,,,,,,,,,,67,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare of Arlington Heights,,,,,,,,Open,,,,,,,,,,12,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,ManorCare of Elk Grove Village,,,,,,,,Open,,,,,,,,,,41,,10,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manorcare Of Oak Lawn West,,,,,,,,Open,,,,,,,,,,14,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Manorcare Of South Holland,,,,,,,,Open,,,,,,,,,,7,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Margaret Manor Central,,,,,,,,Open,,,,,,,,,,12,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Marklund Wasmond Center,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Mayfield Care Center,,,,,,,,Open,,,,,,,,,,164,,23,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Meadowbrook Manor,,,,,,,,Open,,,,,,,,,,136,,21,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Meadows Sheltered Care,,,,,,,,Open,,,,,,,,,,23,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Mercy Circle,,,,,,,,Open,,,,,,,,,,49,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Midway Neuro and Rehab,,,,,,,,Closed,,,,,,,,,,142,,12,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Midway Neurological Rehab Center,,,,,,,,Open,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Misericordia,,,,,,,,Closed,,,,,,,,,,68,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Misericordia - Marian Center,,,,,,,,Closed,,,,,,,,,,13,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Montclare Supportive Living,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Montgomery Place,,,,,,,,Open,,,,,,,,,,80,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Mosaic of Lakeshore,,,,,,,,Open,,,,,,,,,,128,,29,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,New City Supportive Living,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Niles Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,242,,54,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Norridge Gardens,,,,,,,,Open,,,,,,,,,,209,,57,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,North Shore Place,,,,,,,,Open,,,,,,,,,,56,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Northbrook Inn Memory Care,,,,,,,,Closed,,,,,,,,,,18,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Norwood crossing Skilled Nursing,,,,,,,,Open,,,,,,,,,,125,,18,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oak Lawn Respiratory and Rehab,,,,,,,,Open,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oak Park Arms,,,,,,,,Open,,,,,,,,,,14,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oak Park Brookdale,,,,,,,,Open,,,,,,,,,,20,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oak Park Oasis,,,,,,,,Closed,,,,,,,,,,29,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oakridge Healthcare Center,,,,,,,,Open,,,,,,,,,,20,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Oasis,,,,,,,,Open,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,PACTT Learning -Oak Park,,,,,,,,Closed,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Palos Heights Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,52,,10,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Palos Heights Rehab,,,,,,,,Open,,,,,,,,,,46,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Palos Hills Healthcare,,,,,,,,Open,,,,,,,,,,44,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Park Lawn Residential Center,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Park Ridge Care Center,,,,,,,,Open,,,,,,,,,,11,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Park View Rehab,,,,,,,,Open,,,,,,,,,,58,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Parkshore Estates,,,,,,,,Open,,,,,,,,,,209,,5,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pauls House,,,,,,,,Closed,,,,,,,,,,49,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pauls House and Healthcare Center,,,,,,,,Open,,,,,,,,,,21,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Peace Village,,,,,,,,Open,,,,,,,,,,7,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pearl of Rolling Meadows,,,,,,,,Open,,,,,,,,,,124,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pershing Garden,,,,,,,,Closed,,,,,,,,,,13,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pershing Gardens,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Peterson Park Health Care,,,,,,,,Open,,,,,,,,,,227,,36,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pine Crest Healthcare,,,,,,,,Closed,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pine Crest Nursing,,,,,,,,Open,,,,,,,,,,99,,7,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Pioneer Gardens,,,,,,,,Open,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Plymouth Place Senior Living,,,,,,,,Closed,,,,,,,,,,42,,11,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Porter Place,,,,,,,,Open,,,,,,,,,,18,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Praire Oasis South Holland,,,,,,,,Closed,,,,,,,,,,49,,14,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Prairie Green at Dixie Crossing,,,,,,,,Closed,,,,,,,,,,18,,6,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Prairie Green at Fays Point,,,,,,,,Closed,,,,,,,,,,11,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Prairie Manor Rehab and Nursing,,,,,,,,Open,,,,,,,,,,83,,15,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Presbyterian Westminster Homes,,,,,,,,Open,,,,,,,,,,82,,3,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Presence Bethlehem Woods,,,,,,,,Open,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Presence MaryHaven,,,,,,,,Closed,,,,,,,,,,13,,4,,,,,,,,,,,,,,,,,
20210108,IL,Cook,,Presence Maryhaven,,,,,,,,Open,,,,,,,,,,21,,4,,,,,,,,,,,,,,,,,
