County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths,num of facilities
Iroquois,Prairieview Lutheran Homes,3,0,Open,2020-06-12,0.0,1
Jackson,Integrity Healthcare of Carbondale,15,1,Open,2020-06-12,0.06666666666666667,1
Jackson,Manor Court of Carbondale,32,10,Open,2020-06-12,0.3125,1
Jasper,Newton Care Center,49,8,Open,2020-06-12,0.16326530612244897,1
Jefferson,GreenTree at Mt. Vernon,73,15,Open,2020-06-12,0.2054794520547945,1
Jo Daviess,Galena Stauss Nursing Home,2,0,Open,2020-06-12,0.0,1
Kane,Alden Courts of Waterford,8,0,Open,2020-06-12,0.0,1
Kane,Alden Estates Courts of Huntley ,2,0,Open,2020-06-12,0.0,1
Kane,Alden of Waterford,37,9,Open,2020-06-12,0.24324324324324326,1
Kane,Aperion Care Elgin,4,0,Open,2020-06-12,0.0,1
Kane,Arden Courts of Geneva,7,2,Open,2020-06-12,0.2857142857142857,1
Kane,Asbury Gardens,73,18,Open,2020-06-12,0.2465753424657534,1
Kane,Avondale Estates of Elgin,30,1,Open,2020-06-12,0.03333333333333333,1
Kane,Batavia Rehabilitation Center,6,2,Open,2020-06-12,0.3333333333333333,1
Kane,Bickford of Aurora,29,7,Open,2020-06-12,0.2413793103448276,1
Kane,Bria of Geneva,124,27,Open,2020-06-12,0.21774193548387097,1
Kane,Bright Oaks of Aurora,10,0,Open,2020-06-12,0.0,1
Kane,Brighton Garden of St Charles,3,1,Open,2020-06-12,0.3333333333333333,1
Kane,Citadel of Elgin,9,2,Open,2020-06-12,0.2222222222222222,1
Kane,Dunham Rehabilitation Center,3,0,Open,2020-06-12,0.0,1
Kane,Elmwood Terrace,31,5,Open,2020-06-12,0.16129032258064516,1
Kane,Fox knoll,14,2,Open,2020-06-12,0.14285714285714285,1
Kane,Fox River Rehab and Healthcare,45,11,Open,2020-06-12,0.24444444444444444,1
Kane,GreenFields of Geneva,3,0,Open,2020-06-12,0.0,1
Kane,Grove of St. Charles,10,2,Open,2020-06-12,0.2,1
Kane,Heritage Health Therapy and Senior Care,39,2,Open,2020-06-12,0.05128205128205128,1
Kane,Highland Oaks,6,0,Open,2020-06-12,0.0,1
Kane,Jennings Terrace,3,0,Open,2020-06-12,0.0,1
Kane,Michealsen Health Center ,2,0,Open,2020-06-12,0.0,1
Kane,Northern Illinois Academy,13,0,Open,2020-06-12,0.0,1
Kane,River Glen,6,0,Open,2020-06-12,0.0,1
Kane,Riverview Rehab Center,8,0,Open,2020-06-12,0.0,1
Kane,Sunnymere,11,0,Open,2020-06-12,0.0,1
Kane,Symphony of Orchard Valley,114,22,Open,2020-06-12,0.19298245614035087,1
Kane,The Grove of Fox Valley,6,0,Open,2020-06-12,0.0,1
Kane,The Sheridan at Tyler Creek,5,0,Open,2020-06-12,0.0,1
Kane,Tower Hill Healthcare Center,139,20,Open,2020-06-12,0.14388489208633093,1
Kane,White Oaks at South Elgin,5,1,Open,2020-06-12,0.2,1
Kane,White Oaks Spring Street,8,1,Open,2020-06-12,0.125,1
Kankakee,Aperion Care Bradley,2,0,Closed,2020-06-12,0.0,1
Kankakee,Bickford Senior Center of Bourbonnais,6,1,Open,2020-06-12,0.16666666666666666,1
Kankakee,Community Alternative of Illinios,4,0,Open,2020-06-12,0.0,1
Kankakee,Harvest View Senior Living,3,0,Open,2020-06-12,0.0,1
Kankakee,Heritage Village,2,0,Open,2020-06-12,0.0,1
Kankakee,Illinois Department of veterans Affair Prince Home,4,0,Open,2020-06-12,0.0,1
Kankakee,Illinois Veterans Home,61,13,Open,2020-06-12,0.21311475409836064,1
Kankakee,Kankakee terrace,3,0,Open,2020-06-12,0.0,1
Kankakee,Presence Our Lady of Victory - Ascension Living,4,1,Open,2020-06-12,0.25,1
Kankakee,Riverside Miller Rehabilitation,74,18,Open,2020-06-12,0.24324324324324326,1
Kankakee,Riverside Senior Life at Bourbonnais,11,2,Open,2020-06-12,0.18181818181818182,1
Kankakee,Samuel H. Shapiro Developmental Center,141,1,Open,2020-06-12,0.0070921985815602835,1
Kendall,Association for Individual Development (A.I.D),4,3,Closed,2020-06-12,0.75,1
Kendall,Hillside Rehab and Care,8,2,Open,2020-06-12,0.25,1
Kendall,Symphony At The Tillers of Oswego,46,9,Open,2020-06-12,0.1956521739130435,1
Lake,Alden Long Grove,67,15,Open,2020-06-12,0.22388059701492538,1
Lake,Anthology Grayslake,4,0,Open,2020-06-12,0.0,1
Lake,Aperion Care Highwood,88,9,Open,2020-06-12,0.10227272727272728,1
Lake,Auberge at Lake Zurich,13,2,Open,2020-06-12,0.15384615384615385,1
Lake,Autumn Leaves of Gurnee,35,4,Open,2020-06-12,0.11428571428571428,1
Lake,Avantara Long Grove,198,26,Open,2020-06-12,0.13131313131313133,1
Lake,Azpira Place of Lake Zurich,8,0,Open,2020-06-12,0.0,1
Lake,Balmoral Care Center,11,2,Open,2020-06-12,0.18181818181818182,1
Lake,Bayside Terrace,71,1,Open,2020-06-12,0.014084507042253521,1
Lake,Belmont Village of Buffalo Grove,62,18,Open,2020-06-12,0.2903225806451613,1
Lake,Brookdale - Hawthorn Lakes,8,0,Open,2020-06-12,0.0,1
Lake,Brookdale Vernon Hills,17,3,Open,2020-06-12,0.17647058823529413,1
Lake,Captain James A Lovell FHCC CLC,51,4,Open,2020-06-12,0.0784313725490196,1
Lake,Cedar Lake,16,8,Closed,2020-06-12,0.5,1
Lake,Claridge Health Center,60,17,Open,2020-06-12,0.2833333333333333,1
Lake,Elevate Care Riverwoods,59,11,Open,2020-06-12,0.1864406779661017,1
Lake,Elevate Care Waukegan,74,11,Open,2020-06-12,0.14864864864864866,1
Lake,Hillcrest Retirement Village,3,0,Open,2020-06-12,0.0,1
Lake,Kiley Development Center,37,1,Open,2020-06-12,0.02702702702702703,1
Lake,Lexington of Lake Zurich,42,12,Open,2020-06-12,0.2857142857142857,1
Lake,Libertyville Manor,18,4,Open,2020-06-12,0.2222222222222222,1
Lake,Manor Care of Libertyville,18,0,Open,2020-06-12,0.0,1
Lake,Pavilion of Waukegan,5,0,Open,2020-06-12,0.0,1
Lake,Radford Green at Sedgebrook,31,5,Open,2020-06-12,0.16129032258064516,1
Lake,Riverside Foundation,66,5,Open,2020-06-12,0.07575757575757576,1
Lake,Rolling Hills Manor,8,0,Open,2020-06-12,0.0,1
Lake,Rolling Hills Place,7,1,Open,2020-06-12,0.14285714285714285,1
Lake,Sheridan at Green Oaks,18,1,Open,2020-06-12,0.05555555555555555,1
Lake,Spring Meadows Libertyville,5,0,Open,2020-06-12,0.0,1
Lake,Sunrise of Barrington,8,0,Open,2020-06-12,0.0,1
Lake,Sunrise of Buffalo Grove,3,0,Open,2020-06-12,0.0,1
Lake,Sunrise Senior Living of Gurnee,2,0,Open,2020-06-12,0.0,1
Lake,Symphony Buffalo Grove,31,1,Open,2020-06-12,0.03225806451612903,1
Lake,Terrace Nursing Home,42,11,Open,2020-06-12,0.2619047619047619,1
Lake,The Auberge At Highland Park,7,3,Open,2020-06-12,0.42857142857142855,1
Lake,The Grove By the Lake,59,10,Open,2020-06-12,0.1694915254237288,1
Lake,The Solana Deer Park,17,5,Open,2020-06-12,0.29411764705882354,1
Lake,The Village at Victory Lakes,14,1,Open,2020-06-12,0.07142857142857142,1
Lake,The Wellshire Lincolnshire,8,3,Open,2020-06-12,0.375,1
Lake,Victory Centre of  Vernon Hills,8,0,Open,2020-06-12,0.0,1
Lake,Victory Lakes Continuing Care Center,14,4,Open,2020-06-12,0.2857142857142857,1
Lake,Warren Barr Lincolnshire,33,2,Open,2020-06-12,0.06060606060606061,1
Lake,Warren Barr North Shore,75,14,Open,2020-06-12,0.18666666666666668,1
Lake,Wauconda Care,62,18,Open,2020-06-12,0.2903225806451613,1
Lake,Whitehall of Deerfield,44,3,Open,2020-06-12,0.06818181818181818,1
Lake,Winchester House,25,6,Open,2020-06-12,0.24,1
LaSalle,Aperion Care Marseilles,42,10,Open,2020-06-12,0.23809523809523808,1
Lee,Jack Mabley Developmental Center,76,1,Open,2020-06-12,0.013157894736842105,1
Macon,Eagle Ridge Assisted Living Center,2,0,Open,2020-06-12,0.0,1
Macon,Fairhavens Senior Living,93,21,Open,2020-06-12,0.22580645161290322,1
Macon,Prairie Creek Village,5,0,Open,2020-06-12,0.0,1
Macon,Villa Clara Post Acute,2,1,Open,2020-06-12,0.5,1
Macoupin,Heritage Health ,4,0,Closed,2020-06-12,0.0,1
Macoupin,Sunset Skilled Nursing & Rehab,2,0,Open,2020-06-12,0.0,1
Madison,Cedarhurst of Bethalto,7,0,Open,2020-06-12,0.0,1
Madison,Cedarhurst of Godfrey,7,0,Open,2020-06-12,0.0,1
Madison,Cedarhurst of Highland,4,0,Open,2020-06-12,0.0,1
Madison,Eden Village Care Center,68,19,Open,2020-06-12,0.27941176470588236,1
Madison,Edwardsville Care Center,94,22,Open,2020-06-12,0.23404255319148937,1
Madison,Higland Healthcare,2,0,Open,2020-06-12,0.0,1
Madison,Riverside Rehab and Healthcare,49,14,Open,2020-06-12,0.2857142857142857,1
Madison,University Care Center,2,0,Open,2020-06-12,0.0,1
McDonough,Heartland Health Care Center,44,15,Open,2020-06-12,0.3409090909090909,1
McDonough,Mosaic,7,0,Open,2020-06-12,0.0,1
McDonough,The Lamoine Assisted Living & Memory Care,12,1,Open,2020-06-12,0.08333333333333333,1
McHenry,Alden Terrace of McHenry,75,11,Open,2020-06-12,0.14666666666666667,1
McHenry,Cross Roads Care Center,70,13,Open,2020-06-12,0.18571428571428572,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,41,6,Open,2020-06-12,0.14634146341463414,1
McHenry,Fair Oaks Health Care Center,14,3,Open,2020-06-12,0.21428571428571427,1
McHenry,Florence Nursing Home,31,4,Open,2020-06-12,0.12903225806451613,1
McHenry,Hearthstone Village,5,0,Open,2020-06-12,0.0,1
McHenry,Revere Court of Crystal Lake,14,2,Open,2020-06-12,0.14285714285714285,1
McHenry,Sheltered Village,41,9,Closed,2020-06-12,0.21951219512195122,1
McHenry,The Fountains at Crystal Lake,39,13,Open,2020-06-12,0.3333333333333333,1
McHenry,The Springs at Crystal Lake,39,8,Open,2020-06-12,0.20512820512820512,1
McHenry,Three Oaks Assisted Living and Memory Care,2,0,Open,2020-06-12,0.0,1
McLean,Bloomington Rehabilitation and Healthcare Center,59,10,Open,2020-06-12,0.1694915254237288,1
McLean,Heritage Health-Normal,2,0,Open,2020-06-12,0.0,1
McLean,Luther Oakes,4,0,Closed,2020-06-12,0.0,1
Monroe,Cedarhurst Senior Living -Waterloo,4,0,Open,2020-06-12,0.0,1
Monroe,Garden Place Independant & Assisted Living,39,11,Open,2020-06-12,0.28205128205128205,1
Monroe,Oak Hill,3,0,Open,2020-06-12,0.0,1
Montgomery,Montgomery Nursing and Rehab Center,2,0,Closed,2020-06-12,0.0,1
Morgan,Aperion Care Jacksonville,47,1,Open,2020-06-12,0.02127659574468085,1
Ogle,Rochelle Rehab & Healthcare Center,2,0,Open,2020-06-12,0.0,1
Peoria,Bickford Senior Living of Peoria,16,3,Open,2020-06-12,0.1875,1
Peoria,EP!C,21,0,Open,2020-06-12,0.0,1
Peoria,Generations of Peoria,32,5,Open,2020-06-12,0.15625,1
Peoria,Grand View Alzheimers Special Care Center,17,1,Open,2020-06-12,0.058823529411764705,1
Peoria,Lutheran Hillside Village,4,0,Open,2020-06-12,0.0,1
Peoria,Sharon Healthcare Willows South,4,1,Closed,2020-06-12,0.25,1
Peoria,University Rehab Center,50,7,Open,2020-06-12,0.14,1
Randolph,Cedarhurst of Sparta,2,0,Open,2020-06-12,0.0,1
Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Open,2020-06-12,0.0,1
Rock Island,Aperion Care Moline,11,2,Open,2020-06-12,0.18181818181818182,1
Rock Island,Centennial Care Center,44,4,Open,2020-06-12,0.09090909090909091,1
Rock Island,Fort Armstrong,19,1,Open,2020-06-12,0.05263157894736842,1
Rock Island,Friendship Manor,3,0,Open,2020-06-12,0.0,1
Rock Island,Generations of Rock Island,50,14,Open,2020-06-12,0.28,1
Rock Island,Hope Creek,9,1,Open,2020-06-12,0.1111111111111111,1
Rock Island,Illini Restorative Care,11,0,Open,2020-06-12,0.0,1
Rock Island,Park Vista,3,0,Closed,2020-06-12,0.0,1
Rock Island,St. Anthonys Continue Care,3,0,Open,2020-06-12,0.0,1
Sangamon,Centennial Pointe,5,1,Open,2020-06-12,0.2,1
Sangamon,Villa East,119,25,Open,2020-06-12,0.21008403361344538,1
Sangamon,Villas of Holly Brook and Reflections Memory Care,5,0,Open,2020-06-12,0.0,1
Shelby,Shelbyville Manor,6,0,Closed,2020-06-12,0.0,1
St. Clair,BRIA of Belleville,47,5,Open,2020-06-12,0.10638297872340426,1
St. Clair,Bria of Cahokia,23,2,Open,2020-06-12,0.08695652173913043,1
St. Clair,CASEYVILLE CARE CENTER,3,0,Open,2020-06-12,0.0,1
St. Clair,Cedar Ridge,49,2,Open,2020-06-12,0.04081632653061224,1
St. Clair,Colonnade,5,0,Open,2020-06-12,0.0,1
St. Clair,Four Fountains,104,26,Open,2020-06-12,0.25,1
St. Clair,Knollwood,8,1,Open,2020-06-12,0.125,1
St. Clair,Lebanon Care Center ,54,12,Open,2020-06-12,0.2222222222222222,1
St. Clair,Memorial Care Center,44,5,Open,2020-06-12,0.11363636363636363,1
St. Clair,New Athens Home for the Aged,53,5,Open,2020-06-12,0.09433962264150944,1
St. Clair,St. Pauls,42,14,Open,2020-06-12,0.3333333333333333,1
St. Clair,Swansea Rehabilitation and Health Care Center,28,4,Open,2020-06-12,0.14285714285714285,1
St. Clair,The Atrium,3,0,Open,2020-06-12,0.0,1
Stephenson,Stephenson Nursing Center,2,0,Open,2020-06-12,0.0,1
Tazewell,Generations at Riverview,6,2,Open,2020-06-12,0.3333333333333333,1
Tazewell,Reflections Memory Care,9,2,Open,2020-06-12,0.2222222222222222,1
Union,Illinois Veterans Home Anna,5,0,Open,2020-06-12,0.0,1
Union,Integrity of Anna,80,8,Open,2020-06-12,0.1,1
Union,Integrity of Cobden,44,7,Open,2020-06-12,0.1590909090909091,1
Wayne,Aperion Care Fairfield,6,1,Closed,2020-06-12,0.16666666666666666,1
Whiteside,Harbor Crest,17,4,Open,2020-06-12,0.23529411764705882,1
Whiteside,Kreiders ,2,0,Closed,2020-06-12,0.0,1
Whiteside,Parkway Center,28,5,Open,2020-06-12,0.17857142857142858,1
Whiteside,Regency Care of Sterling ,6,0,Open,2020-06-12,0.0,1
Will,Alden Courts of Shorewood,8,1,Closed,2020-06-12,0.125,1
Will,Alden Estates of Shorewood,10,2,Open,2020-06-12,0.2,1
Will,Aperion Wilmington,2,0,Open,2020-06-12,0.0,1
Will,Arbor Terrace,35,5,Open,2020-06-12,0.14285714285714285,1
Will,"Charter Senoir Living, The Cottages",11,2,Closed,2020-06-12,0.18181818181818182,1
Will,Clarendale of Mokena,29,3,Open,2020-06-12,0.10344827586206896,1
Will,Harbor Chase of Plainfield,6,1,Open,2020-06-12,0.16666666666666666,1
Will,Heritage Woods of Bolingbrook,5,0,Open,2020-06-12,0.0,1
Will,Joliet Terrace,3,0,Closed,2020-06-12,0.0,1
Will,Lakeshore Rehab & Healthcare,2,0,Open,2020-06-12,0.0,1
Will,Lakewood Nursing Home,2,0,Closed,2020-06-12,0.0,1
Will,Marley Oaks,6,1,Closed,2020-06-12,0.16666666666666666,1
Will,Meadowbrook Manor of Bolingbrook,188,40,Open,2020-06-12,0.2127659574468085,1
Will,Presence Villa Franciscan,64,13,Open,2020-06-12,0.203125,1
Will,Rock Run Place,4,0,Closed,2020-06-12,0.0,1
Will,Salem Village NH,4,1,Open,2020-06-12,0.25,1
Will,Senior Star at Weber Place,13,4,Closed,2020-06-12,0.3076923076923077,1
Will,Shady Oaks,30,3,Closed,2020-06-12,0.1,1
Will,Smith Crossing,10,0,Closed,2020-06-12,0.0,1
Will,Spring Creek Nursing Home,10,1,Open,2020-06-12,0.1,1
Will,St. Colettas of Illinois,2,0,Open,2020-06-12,0.0,1
Will,St James Manor,48,16,Open,2020-06-12,0.3333333333333333,1
Will,Sunny Hill Nursing Home,46,16,Open,2020-06-12,0.34782608695652173,1
Will,symphony of joliet,132,25,Open,2020-06-12,0.1893939393939394,1
Will,The PARC of Joliet,60,14,Open,2020-06-12,0.23333333333333334,1
Will,Timbers of Shorewood,2,0,Open,2020-06-12,0.0,1
Will,Victorian Village,9,1,Open,2020-06-12,0.1111111111111111,1
Will,Willow Falls,8,2,Open,2020-06-12,0.25,1
Will,Willow House,18,0,Open,2020-06-12,0.0,1
Winnebago,Alden Debes Rehab Inc,75,17,Open,2020-06-12,0.22666666666666666,1
Winnebago,Alpine Fireside Health Center,2,0,Open,2020-06-12,0.0,1
Winnebago,Amberwood,43,6,Open,2020-06-12,0.13953488372093023,1
Winnebago,Anam Care Facility,20,7,Open,2020-06-12,0.35,1
Winnebago,Ascension St Anne Center,30,5,Open,2020-06-12,0.16666666666666666,1
Winnebago,Brickford of Rockford,2,0,Open,2020-06-12,0.0,1
Winnebago,Cor Mariae,2,0,Open,2020-06-12,0.0,1
Winnebago,Crimson Pointe Senior Living,16,6,Open,2020-06-12,0.375,1
Winnebago,East Bank Center,2,0,Open,2020-06-12,0.0,1
Winnebago,Fairhaven Christian Retirement Center,8,0,Open,2020-06-12,0.0,1
Winnebago,Milestone Inc. - Applewood,3,0,Open,2020-06-12,0.0,1
Winnebago,PA Peterson at theCitadel,7,2,Open,2020-06-12,0.2857142857142857,1
Winnebago,Peterson Meadows,4,1,Open,2020-06-12,0.25,1
Winnebago,River Bluff Nursing Home,5,0,Open,2020-06-12,0.0,1
Winnebago,Rock River Health Care,10,1,Open,2020-06-12,0.1,1
Winnebago,Stepping Stone of Rockford ,31,1,Open,2020-06-12,0.03225806451612903,1
Winnebago,Van Matre Encompas Health,27,3,Open,2020-06-12,0.1111111111111111,1
