County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
DeKalb,Pine Acres,82,12,Closed,2020-09-25,0.14634146341463414
DeKalb,Willow Crest Nursing Pavilion,66,13,Open,2020-09-25,0.19696969696969696
Douglas,Arcola Health Care,2,0,Open,2020-09-25,0.0
DuPage,Abbington Rehab & Nursing Center,74,6,Open,2020-09-25,0.08108108108108109
DuPage,Alden Estates of Naperville,3,0,Open,2020-09-25,0.0
DuPage,Alden Estates of Naperville,103,21,Closed,2020-09-25,0.20388349514563106
DuPage,Alden of Old Town East,3,0,Closed,2020-09-25,0.0
DuPage,Alden Old Town East,4,0,Open,2020-09-25,0.0
DuPage,Alden Old Town West,2,0,Closed,2020-09-25,0.0
DuPage,Alden Springs ,2,0,Closed,2020-09-25,0.0
DuPage,Alden Trails,3,0,Closed,2020-09-25,0.0
DuPage,Alden Trails,5,0,Closed,2020-09-25,0.0
DuPage,Alden Valley Ridge,44,22,Open,2020-09-25,0.5
DuPage,Alden Village,5,0,Open,2020-09-25,0.0
DuPage,Alden Village Bloomingdale,22,2,Closed,2020-09-25,0.09090909090909091
DuPage,Aperion Care West Chicago,47,7,Open,2020-09-25,0.14893617021276595
DuPage,Arista Healthcare Naperville,4,0,Closed,2020-09-25,0.0
DuPage,Arista Healthcare Naperville,12,1,Closed,2020-09-25,0.08333333333333333
DuPage,Artis Elmhurst,2,0,Closed,2020-09-25,0.0
DuPage,Artis Senior Living Elmhurst,42,20,Closed,2020-09-25,0.47619047619047616
DuPage,Artis Senior Living of Bartlett,29,12,Open,2020-09-25,0.41379310344827586
DuPage,Aspired Living of Westmont,13,4,Closed,2020-09-25,0.3076923076923077
DuPage,Atria Park of Glen Ellyn,2,0,Open,2020-09-25,0.0
DuPage,Beacon Hill Lombard,48,6,Open,2020-09-25,0.125
DuPage,Belmont Village Senior Living Carol Stream,30,4,Open,2020-09-25,0.13333333333333333
DuPage,Bria of Westmont,152,29,Open,2020-09-25,0.19078947368421054
DuPage,Bridgeway Senior Living,69,7,Open,2020-09-25,0.10144927536231885
DuPage,Brookdale Burr Ridge,21,5,Closed,2020-09-25,0.23809523809523808
DuPage,Brookdale Glen Ellyn,8,1,Open,2020-09-25,0.125
DuPage,Brookdale Lisle,45,8,Open,2020-09-25,0.17777777777777778
DuPage,Brookdale Lisle Assisted and Independent Living,8,0,Open,2020-09-25,0.0
DuPage,Burgess Square Healthcare & Rehab Center,36,3,Open,2020-09-25,0.08333333333333333
DuPage,Cedarhurst Naperville,3,0,Closed,2020-09-25,0.0
DuPage,Cedarhurst of Naperville,5,1,Closed,2020-09-25,0.2
DuPage,Chateau Center Nursing & Rehabilitation,58,14,Open,2020-09-25,0.2413793103448276
DuPage,Clarendale of Addison,8,0,Open,2020-09-25,0.0
DuPage,DuPage Care Center,71,4,Open,2020-09-25,0.056338028169014086
DuPage,Forestview Rehabilitation & Nursing Center,120,16,Open,2020-09-25,0.13333333333333333
DuPage,Harbor Chase of Naperville,6,0,Closed,2020-09-25,0.0
DuPage,Harvester Place Memory Care,38,13,Open,2020-09-25,0.34210526315789475
DuPage,Lacey Creek Supportive Living,2,0,Closed,2020-09-25,0.0
DuPage,Lakeview Memory Care Community,27,5,Open,2020-09-25,0.18518518518518517
DuPage,Lexington of Bloomingdale,72,21,Open,2020-09-25,0.2916666666666667
DuPage,Lexington of Elmhurst,8,0,Open,2020-09-25,0.0
DuPage,Lexington of Elmhurst,20,13,Closed,2020-09-25,0.65
DuPage,Lexington of Lombard,43,12,Open,2020-09-25,0.27906976744186046
DuPage,Lexington Square Elmhurst AL/IL,2,0,Open,2020-09-25,0.0
DuPage,Lexington Square Lombard,3,0,Closed,2020-09-25,0.0
DuPage,Manorcare Hinsdale,168,34,Open,2020-09-25,0.20238095238095238
DuPage,Maple Glen Memory Care,6,0,Open,2020-09-25,0.0
DuPage,Meadowbrook Manor Naperville,37,3,Open,2020-09-25,0.08108108108108109
DuPage,Naperville Manor Health & Rehab Center,12,1,Open,2020-09-25,0.08333333333333333
DuPage,Oakbrook Care,103,24,Closed,2020-09-25,0.23300970873786409
DuPage,Oak Trace,9,3,Closed,2020-09-25,0.3333333333333333
DuPage,Oak Trace Skilled Nursing,2,0,Closed,2020-09-25,0.0
DuPage,Park Place Health and Wellness Center ,2,0,Closed,2020-09-25,0.0
DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Closed,2020-09-25,0.0
DuPage,Providence Healthcare & Rehabilitation Center,74,13,Open,2020-09-25,0.17567567567567569
DuPage,Ray Graham Iona Glos,27,2,Open,2020-09-25,0.07407407407407407
DuPage,Saratoga Grove,9,0,Closed,2020-09-25,0.0
DuPage,St. Patricks Residence Nursing and Rehabilitation,20,0,Open,2020-09-25,0.0
DuPage,St. Patricks Residence Nursing & Rehabilitation,4,0,Closed,2020-09-25,0.0
DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Closed,2020-09-25,0.16666666666666666
DuPage,Sunrise of Willowbrook Assisted Living,12,1,Open,2020-09-25,0.08333333333333333
DuPage,Tabor Hills Healthcare,2,0,Closed,2020-09-25,0.0
DuPage,Tabor Hills Healthcare,34,7,Closed,2020-09-25,0.20588235294117646
DuPage,Terra Vista of Oakbrook Terrace,27,3,Open,2020-09-25,0.1111111111111111
DuPage,The Auberge at Naperville,2,0,Open,2020-09-25,0.0
DuPage,The Auberge at Naperville,5,0,Closed,2020-09-25,0.0
DuPage,The Birches Assisted Living Clarendon Hills,10,0,Closed,2020-09-25,0.0
DuPage,The Grove of Elmhurst,98,15,Open,2020-09-25,0.15306122448979592
DuPage,The Radcliff Wood Dale,13,2,Closed,2020-09-25,0.15384615384615385
DuPage,The Springs of Monarch Landing Skilled Nursing,2,0,Open,2020-09-25,0.0
DuPage,Westbridge Assisted Living Wheaton,2,1,Open,2020-09-25,0.5
DuPage,Westbridge Assisted Living Wheaton,9,4,Closed,2020-09-25,0.4444444444444444
DuPage,West Chicago Terrace,9,0,Closed,2020-09-25,0.0
DuPage,Westmont Manor Health and Rehab Center,46,16,Open,2020-09-25,0.34782608695652173
DuPage,West Suburban Nursing & Rehabilitation Center,118,17,Open,2020-09-25,0.1440677966101695
DuPage,Wheaton Village,56,7,Open,2020-09-25,0.125
DuPage,Windsor Park Manor,109,21,Open,2020-09-25,0.1926605504587156
DuPage,Winfield Woods Healthcare Center,2,0,Closed,2020-09-25,0.0
DuPage,Winfield Woods Healthcare Center,10,0,Open,2020-09-25,0.0
DuPage,Wynscape Health and Rehabilitation,2,0,Closed,2020-09-25,0.0
DuPage,Wynscape Health and Rehabilitation,3,0,Closed,2020-09-25,0.0
Edgar,Twin Lakes Rehab Center,33,5,Open,2020-09-25,0.15151515151515152
Effingham,LAKELAND REHABILITATION & HEALTH CARE,3,0,Open,2020-09-25,0.0
Effingham,Lutheran Care Center,2,0,Open,2020-09-25,0.0
Effingham,The Glenwood,4,0,Open,2020-09-25,0.0
Fayette,Aperion Care St Elmo,40,0,Open,2020-09-25,0.0
Fayette,Sarah Bush Lincoln Fayette County Hospital,2,0,Closed,2020-09-25,0.0
Ford,Accolade Healthcare,5,0,Closed,2020-09-25,0.0
Ford,Accolade Healthcare of Paxton on Pells,38,3,Open,2020-09-25,0.07894736842105263
Ford,Accolade Healthcare of Paxton Senior Living,2,0,Closed,2020-09-25,0.0
Ford,Gibson Area Hospital Annex,4,0,Closed,2020-09-25,0.0
Ford,Piper City Rehab,4,0,Open,2020-09-25,0.0
Franklin,Helia Healthcare Frankfort Care Center,2,0,Open,2020-09-25,0.0
Greene,White Hall Nursing and Rehab,86,10,Open,2020-09-25,0.11627906976744186
Grundy,Parkpointe ,31,3,Closed,2020-09-25,0.0967741935483871
Hardin,Rosiclare Rehabilitation and Health Care Center,2,0,Open,2020-09-25,0.0
Iroquois,Ascension Presence Merkle Knipprath,51,4,Closed,2020-09-25,0.0784313725490196
Iroquois,Gilman Health Care Center,78,14,Closed,2020-09-25,0.1794871794871795
Iroquois,Prairieview Lutheran Homes,3,0,Closed,2020-09-25,0.0
Jackson,Integrity Healthcare of Carbondale,41,5,Open,2020-09-25,0.12195121951219512
Jackson,Manor Court of Carbondale,31,11,Closed,2020-09-25,0.3548387096774194
Jackson,Prairie Living at Chautauqua,4,1,Open,2020-09-25,0.25
Jasper,Newton Care Center,49,8,Closed,2020-09-25,0.16326530612244897
Jasper,Villas of Hollybrook,6,0,Open,2020-09-25,0.0
Jefferson,Country Side Manor,2,0,Closed,2020-09-25,0.0
Jefferson,GreenTree at Mt. Vernon,73,16,Closed,2020-09-25,0.2191780821917808
Jefferson,Lavender Ridge Memory Care,13,3,Closed,2020-09-25,0.23076923076923078
Jefferson,Mt. Vernon Countryside Manor,2,0,Closed,2020-09-25,0.0
Jefferson,Mt. Vernon Healthcare Center,91,17,Closed,2020-09-25,0.18681318681318682
Jersey,Liberty Village of Jerseyville,93,9,Open,2020-09-25,0.0967741935483871
Jo Daviess,Galena Stauss Nursing Home,2,0,Closed,2020-09-25,0.0
Jo Daviess,Galena Stauss Nursing Home,6,0,Open,2020-09-25,0.0
Jo Daviess,Galena Stauss Senior Care,6,0,Open,2020-09-25,0.0
Kane,Alden Courts of Waterford,8,0,Closed,2020-09-25,0.0
Kane,Alden Estates Courts of Huntley ,9,0,Closed,2020-09-25,0.0
Kane,Alden Gardens of Waterford,3,0,Closed,2020-09-25,0.0
Kane,Alden of Waterford,41,10,Closed,2020-09-25,0.24390243902439024
Kane,Alden of Waterford ,2,0,Open,2020-09-25,0.0
Kane,Aperion Care,28,5,Open,2020-09-25,0.17857142857142858
Kane,Aperion Care Elgin,4,0,Closed,2020-09-25,0.0
Kane,Arden Courts of Geneva,7,2,Closed,2020-09-25,0.2857142857142857
Kane,Asbury Gardens,92,19,Closed,2020-09-25,0.20652173913043478
Kane,Avantara Elgin,36,4,Open,2020-09-25,0.1111111111111111
Kane,Avondale Estates of Elgin,45,3,Open,2020-09-25,0.06666666666666667
Kane,Batavia Rehabilitation Center,12,2,Closed,2020-09-25,0.16666666666666666
Kane,Bickford of Aurora,2,0,Open,2020-09-25,0.0
Kane,Bickford of Aurora,29,7,Closed,2020-09-25,0.2413793103448276
Kane,Bria of Geneva,136,30,Open,2020-09-25,0.22058823529411764
Kane,Bright Oaks,6,0,Open,2020-09-25,0.0
Kane,Bright Oaks of Aurora,17,4,Closed,2020-09-25,0.23529411764705882
Kane,Brighton Garden of St Charles,3,1,Closed,2020-09-25,0.3333333333333333
Kane,Brighton Gardens ,3,0,Open,2020-09-25,0.0
Kane,Citadel of Elgin,73,10,Closed,2020-09-25,0.136986301369863
Kane,Dunham Rehab & Healthcare,2,0,Closed,2020-09-25,0.0
Kane,Dunham Rehabilitation Center,6,1,Closed,2020-09-25,0.16666666666666666
Kane,Elmwood Terrace,38,6,Closed,2020-09-25,0.15789473684210525
Kane,Fox knoll,14,2,Closed,2020-09-25,0.14285714285714285
Kane,Fox Knoll,3,0,Closed,2020-09-25,0.0
Kane,Fox River Rehab and Healthcare,51,15,Closed,2020-09-25,0.29411764705882354
Kane,Greenfields of Geneva,9,0,Closed,2020-09-25,0.0
Kane,GreenFields of Geneva,4,0,Closed,2020-09-25,0.0
Kane,Grove of St. Charles,11,2,Closed,2020-09-25,0.18181818181818182
Kane,Heritage Health Therapy and Senior Care,40,3,Closed,2020-09-25,0.075
Kane,Heritage Woods of South Elgin ,4,2,Closed,2020-09-25,0.5
Kane,Highland Oaks,5,0,Closed,2020-09-25,0.0
Kane,Jennings Terrace,3,0,Closed,2020-09-25,0.0
Kane,Jennings Terrace,16,1,Open,2020-09-25,0.0625
Kane,MarkLund Hyde Center,3,0,Closed,2020-09-25,0.0
Kane,Michealsen Health Center ,6,0,Closed,2020-09-25,0.0
Kane,Northern Illinois Academy,13,0,Closed,2020-09-25,0.0
Kane,River Glen,6,0,Closed,2020-09-25,0.0
Kane,River View Rehab ,2,0,Open,2020-09-25,0.0
Kane,Riverview Rehab Center,13,0,Closed,2020-09-25,0.0
Kane,South Elgin Rehab,35,1,Closed,2020-09-25,0.02857142857142857
Kane,South Elgin Rehab ,2,0,Open,2020-09-25,0.0
Kane,Sunnymere,11,0,Closed,2020-09-25,0.0
Kane,Symphony of Orchard Valley,11,0,Open,2020-09-25,0.0
Kane,Symphony of Orchard Valley,112,24,Closed,2020-09-25,0.21428571428571427
Kane,The Grove Fox Valley,3,0,Closed,2020-09-25,0.0
Kane,The Grove of Fox Valley,7,0,Closed,2020-09-25,0.0
Kane,The Grove St. Charles ,7,0,Open,2020-09-25,0.0
Kane,The Sheridan at Tyler Creek,5,0,Closed,2020-09-25,0.0
Kane,Tower Hill Healthcare Center,170,30,Open,2020-09-25,0.17647058823529413
Kane,White Oaks at South Elgin,5,1,Closed,2020-09-25,0.2
Kane,White Oaks at South Elgin ,12,2,Open,2020-09-25,0.16666666666666666
Kane,White Oaks Spring Street,12,2,Closed,2020-09-25,0.16666666666666666
Kankakee,Aperion Care Bradley,2,0,Closed,2020-09-25,0.0
Kankakee,Bickford Senior Center of Bourbonnais,6,1,Closed,2020-09-25,0.16666666666666666
Kankakee,Citadel Care Center of Kankakee,5,0,Closed,2020-09-25,0.0
Kankakee,Citadel of Kankakee,53,1,Open,2020-09-25,0.018867924528301886
Kankakee,Harvest View Senior Living,4,0,Closed,2020-09-25,0.0
Kankakee,Heritage Village,2,0,Closed,2020-09-25,0.0
Kankakee,Illinois Veterans Home,88,18,Open,2020-09-25,0.20454545454545456
Kankakee,Kankakee terrace,5,0,Open,2020-09-25,0.0
Kankakee,Manteno Veterans Home,19,2,Open,2020-09-25,0.10526315789473684
Kankakee,Presence Our Lady of Victory,5,0,Open,2020-09-25,0.0
Kankakee,Presence Our Lady of Victory - Ascension Living,4,1,Closed,2020-09-25,0.25
Kankakee,Riverside Miller Rehabilitation,18,0,Open,2020-09-25,0.0
Kankakee,Riverside Miller Rehabilitation,88,22,Closed,2020-09-25,0.25
Kankakee,Riverside Senior Life at Bourbonnais,8,0,Closed,2020-09-25,0.0
Kankakee,Samuel H. Shapiro Developmental Center,230,1,Closed,2020-09-25,0.004347826086956522
Kendall,Association for Individual Development (A.I.D),4,3,Closed,2020-09-25,0.75
Kendall,Hillside Rehab and Care,8,2,Closed,2020-09-25,0.25
Kendall,Symphony at the Tillers of Oswego,4,0,Open,2020-09-25,0.0
Kendall,Symphony At The Tillers of Oswego,50,9,Closed,2020-09-25,0.18
Knox,Knox County Nursing Home,14,2,Open,2020-09-25,0.14285714285714285
Knox,Seminary Manor,2,0,Open,2020-09-25,0.0
Lake,Alden Long Grove,80,21,Closed,2020-09-25,0.2625
Lake,Anthology Grayslake,4,0,Closed,2020-09-25,0.0
Lake,Aperion Care Highwood,95,12,Closed,2020-09-25,0.12631578947368421
Lake,APERION CARE HIGHWOOD,2,0,Open,2020-09-25,0.0
Lake,Arboria of Long Grove,4,0,Closed,2020-09-25,0.0
Lake,Auberge at Highland Park,13,0,Closed,2020-09-25,0.0
Lake,Auberge at Lake Zurich,28,6,Closed,2020-09-25,0.21428571428571427
Lake,Autumn Leaves of Gurnee,42,11,Closed,2020-09-25,0.2619047619047619
Lake,Avantara Long Grove,222,35,Open,2020-09-25,0.15765765765765766
Lake,Azpira Place of Lake Zurich,11,1,Open,2020-09-25,0.09090909090909091
Lake,Balmoral Care Center,16,2,Closed,2020-09-25,0.125
Lake,Bayside Terrace,74,2,Closed,2020-09-25,0.02702702702702703
Lake,Belmont Village of Buffalo Grove,66,19,Closed,2020-09-25,0.2878787878787879
Lake,Brookdale - Hawthorn Lakes,10,0,Closed,2020-09-25,0.0
Lake,Brookdale Vernon Hills,23,3,Closed,2020-09-25,0.13043478260869565
Lake,Captain James A Lovell FHCC CLC,4,0,Closed,2020-09-25,0.0
Lake,Captain James A Lovell FHCC CLC,37,6,Closed,2020-09-25,0.16216216216216217
Lake,Cedar Lake,16,8,Closed,2020-09-25,0.5
Lake,Claridge Health Center,63,18,Closed,2020-09-25,0.2857142857142857
Lake,Elevate Care Riverwoods,59,12,Closed,2020-09-25,0.2033898305084746
Lake,Elevate Care Waukegan,74,13,Closed,2020-09-25,0.17567567567567569
Lake,Glenkirk Acorn CILA,7,1,Closed,2020-09-25,0.14285714285714285
Lake,Gurnee Meadows,3,0,Open,2020-09-25,0.0
Lake,Heritage Woods of Gurnee,3,0,Closed,2020-09-25,0.0
Lake,Hillcrest Retirement Village,178,17,Open,2020-09-25,0.09550561797752809
Lake,Kiley Development Center,15,0,Open,2020-09-25,0.0
Lake,Kiley Development Center,29,1,Closed,2020-09-25,0.034482758620689655
Lake,Lake Barrington Woods,2,0,Open,2020-09-25,0.0
Lake,Lake Forest Place - Balmoral,3,0,Open,2020-09-25,0.0
Lake,Lexington of Lake Zurich,50,12,Closed,2020-09-25,0.24
Lake,Lexington of Lake Zurich ,2,0,Open,2020-09-25,0.0
Lake,Libertyville Manor,46,16,Open,2020-09-25,0.34782608695652173
Lake,Manor Care of Libertyville,5,1,Open,2020-09-25,0.2
Lake,Manor Care of Libertyville,39,5,Closed,2020-09-25,0.1282051282051282
Lake,Mount St. Joseph,22,1,Closed,2020-09-25,0.045454545454545456
Lake,Pavilion of Waukegan,5,0,Closed,2020-09-25,0.0
Lake,Prarieview at the Garlands,6,1,Closed,2020-09-25,0.16666666666666666
Lake,Radford Green at Sedgebrook,46,6,Closed,2020-09-25,0.13043478260869565
Lake,Riverside Foundation,74,5,Closed,2020-09-25,0.06756756756756757
Lake,Rolling Hills Manor,4,0,Open,2020-09-25,0.0
Lake,Rolling Hills Manor,7,1,Closed,2020-09-25,0.14285714285714285
Lake,Rolling Hills Place,7,1,Closed,2020-09-25,0.14285714285714285
Lake,Seymour Terrace ,2,0,Closed,2020-09-25,0.0
Lake,Sheridan at Green Oaks,23,2,Closed,2020-09-25,0.08695652173913043
Lake,Spring Meadows Libertyville,5,0,Closed,2020-09-25,0.0
Lake,Sunrise of Barrington,2,0,Open,2020-09-25,0.0
Lake,Sunrise of Barrington,9,3,Closed,2020-09-25,0.3333333333333333
Lake,Sunrise of Buffalo Grove,3,0,Closed,2020-09-25,0.0
Lake,Sunrise Senior Living of Gurnee,2,0,Open,2020-09-25,0.0
Lake,Symphony Buffalo Grove,99,10,Open,2020-09-25,0.10101010101010101
Lake,Symphony of Buffalo Grove,3,0,Open,2020-09-25,0.0
Lake,Terrace Nursing Home,49,12,Closed,2020-09-25,0.24489795918367346
Lake,The Auberge At Highland Park,7,3,Closed,2020-09-25,0.42857142857142855
Lake,The Grove at the Lake,2,0,Open,2020-09-25,0.0
Lake,The Grove By the Lake,59,9,Closed,2020-09-25,0.15254237288135594
Lake,The Solana Deer Park,17,5,Closed,2020-09-25,0.29411764705882354
Lake,The Village at Victory Lakes,14,1,Closed,2020-09-25,0.07142857142857142
Lake,The Village at Victory Lakes Continuing Care Cente,4,0,Closed,2020-09-25,0.0
Lake,The Wellshire Lincolnshire,19,3,Open,2020-09-25,0.15789473684210525
Lake,Victory Centre of  Vernon Hills,8,0,Closed,2020-09-25,0.0
Lake,Victory Lakes Continuing Care Center,15,4,Closed,2020-09-25,0.26666666666666666
Lake,Warren Barr Lincolnshire,30,5,Open,2020-09-25,0.16666666666666666
Lake,Warren Barr North Shore,90,16,Open,2020-09-25,0.17777777777777778
Lake,Wauconda Care,65,16,Closed,2020-09-25,0.24615384615384617
Lake,Whitehall North,5,0,Open,2020-09-25,0.0
Lake,Whitehall of Deerfield,67,3,Closed,2020-09-25,0.04477611940298507
Lake,Winchester House,34,7,Closed,2020-09-25,0.20588235294117646
LaSalle,Aperion Care Marseilles,42,10,Closed,2020-09-25,0.23809523809523808
LaSalle,Hawthorne Inn Assisted Living,3,0,Closed,2020-09-25,0.0
LaSalle,Heritage Health Mendota,116,24,Open,2020-09-25,0.20689655172413793
LaSalle,Heritage Health Peru,7,0,Open,2020-09-25,0.0
LaSalle,Illinois Veterans Home - LaSalle,2,0,Closed,2020-09-25,0.0
LaSalle,LaSalle County Nursing Home,39,7,Open,2020-09-25,0.1794871794871795
LaSalle,Ottawa Pavilion,12,0,Closed,2020-09-25,0.0
LaSalle,Parker Nursing and Rehabilitation Center,32,1,Open,2020-09-25,0.03125
LaSalle,Streator Unlimited Inc.,39,1,Closed,2020-09-25,0.02564102564102564
Lawrence,United Methodist Village,2,0,Open,2020-09-25,0.0
Lee,Jack Mabley Developmental Center,36,0,Open,2020-09-25,0.0
Lee,Jack Mabley Developmental Center,84,1,Closed,2020-09-25,0.011904761904761904
Livingston,Evenglow Lodge,3,0,Open,2020-09-25,0.0
Livingston,Good Samaritan Rehabilitation/Healthcare,7,1,Open,2020-09-25,0.14285714285714285
Livingston,Heritage Health - Dwight,2,0,Open,2020-09-25,0.0
Logan,Christian Nursing Home,3,0,Closed,2020-09-25,0.0
Logan,St. Claras Manor,3,0,Open,2020-09-25,0.0
Macon,Eagle Ridge Assisted Living Center,2,0,Closed,2020-09-25,0.0
Macon,Evergreen Senior Living,24,1,Open,2020-09-25,0.041666666666666664
Macon,Fairhavens Senior Living,93,21,Open,2020-09-25,0.22580645161290322
Macon,Fairhavens Senior Living Facility,18,0,Open,2020-09-25,0.0
Macon,Prairie Creek Village,4,0,Open,2020-09-25,0.0
Macon,Prairie Creek Village,6,0,Open,2020-09-25,0.0
Macon,Primrose Retirement Community of Decatur,2,0,Open,2020-09-25,0.0
Macon,Villa Clara Post Acute,79,9,Open,2020-09-25,0.11392405063291139
Macoupin,Carlinville Heritage Health,3,0,Open,2020-09-25,0.0
Macoupin,Carlinville Rehabilitation and Health Care Center,5,0,Open,2020-09-25,0.0
Macoupin,Gillespie Heritage Health,23,3,Open,2020-09-25,0.13043478260869565
Macoupin,Heritage Health ,4,0,Closed,2020-09-25,0.0
Macoupin,Sunrise Skilled Nursing Facility,6,0,Open,2020-09-25,0.0
Macoupin,Sunset Skilled Nursing & Rehab,10,0,Closed,2020-09-25,0.0
Madison,Alhambra Rehab and Healthcare,5,0,Open,2020-09-25,0.0
Madison,Alton Memorial Rehab and Therapy,59,8,Open,2020-09-25,0.13559322033898305
Madison,Alton Mental Health Center,50,0,Open,2020-09-25,0.0
Madison,Beverly Farm,22,0,Closed,2020-09-25,0.0
Madison,Beverly Farm Foundation,35,0,Open,2020-09-25,0.0
Madison,Care Center at Center Grove,10,0,Open,2020-09-25,0.0
Madison,Cedarhurst of Bethalto,7,0,Closed,2020-09-25,0.0
Madison,Cedarhurst of Edwardsville,2,0,Closed,2020-09-25,0.0
Madison,Cedarhurst of Godfrey,10,0,Closed,2020-09-25,0.0
Madison,Cedarhurst of Highland,4,0,Closed,2020-09-25,0.0
Madison,Cedarhurst of Highland,6,0,Open,2020-09-25,0.0
Madison,Collinsville Rehabilitation and Healthcare,6,2,Closed,2020-09-25,0.3333333333333333
Madison,Eden Village Care Center,9,0,Open,2020-09-25,0.0
Madison,Eden Village Care Center,69,20,Closed,2020-09-25,0.2898550724637681
Madison,Edwardsville Care Center,8,0,Open,2020-09-25,0.0
Madison,Edwardsville Care Center,97,22,Closed,2020-09-25,0.2268041237113402
Madison,Elmwood Nursing and Rehab,13,0,Open,2020-09-25,0.0
Madison,Faith Countryside,3,0,Open,2020-09-25,0.0
Madison,Granite Nursing and Rehabilitation Center,3,1,Open,2020-09-25,0.3333333333333333
Madison,Highland Healthcare,2,0,Closed,2020-09-25,0.0
Madison,Integrity of Godfrey,60,8,Open,2020-09-25,0.13333333333333333
Madison,Liberty Village of Maryville,10,0,Open,2020-09-25,0.0
Madison,Meridian Village,61,0,Open,2020-09-25,0.0
Madison,Riverside Rehab and Healthcare,4,0,Open,2020-09-25,0.0
Madison,Riverside Rehab and Healthcare,66,17,Closed,2020-09-25,0.25757575757575757
Madison,Stearns Nursing and Rehabilitation Center,111,20,Open,2020-09-25,0.18018018018018017
Madison,University Care Center,3,0,Closed,2020-09-25,0.0
Madison,University Care Center,3,1,Closed,2020-09-25,0.3333333333333333
Madison,Villas of Holly Brook-Bethalto,6,0,Closed,2020-09-25,0.0
Marion,Centralia Manor,2,0,Open,2020-09-25,0.0
Marion,Doctors Nursing and Rehab Center,5,0,Open,2020-09-25,0.0
Marion,Heritage Woods of Centralia,2,0,Open,2020-09-25,0.0
McDonough,Courtyard Estates,3,0,Open,2020-09-25,0.0
McDonough,Heartland Health Care Center,48,15,Closed,2020-09-25,0.3125
McDonough,Mosaic,8,0,Closed,2020-09-25,0.0
McDonough,The Lamoine Assisted Living & Memory Care,12,1,Closed,2020-09-25,0.08333333333333333
McHenry,Alden Terrace of McHenry,87,13,Open,2020-09-25,0.14942528735632185
McHenry,Cross Roads Care Center,71,13,Closed,2020-09-25,0.18309859154929578
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,86,15,Closed,2020-09-25,0.1744186046511628
McHenry,Fair Oaks Health Care Center,15,3,Closed,2020-09-25,0.2
McHenry,Florence Nursing Home,2,0,Closed,2020-09-25,0.0
McHenry,Florence Nursing Home,31,4,Closed,2020-09-25,0.12903225806451613
McHenry,Hearthstone Manor ,69,7,Closed,2020-09-25,0.10144927536231885
McHenry,Hearthstone Village,5,0,Closed,2020-09-25,0.0
McHenry,Revere Court of Crystal Lake,14,3,Closed,2020-09-25,0.21428571428571427
McHenry,Sheltered Village,42,9,Closed,2020-09-25,0.21428571428571427
McHenry,Sunrise of Crystal Lake Assisted Living and Memory,3,0,Open,2020-09-25,0.0
McHenry,The Fountains at Crystal Lake,46,15,Closed,2020-09-25,0.32608695652173914
McHenry,The Springs at Crystal Lake,38,10,Closed,2020-09-25,0.2631578947368421
McHenry,Three Oaks Assisted Living and Memory Care,2,0,Closed,2020-09-25,0.0
McHenry,Valley Hi,3,0,Closed,2020-09-25,0.0
McLean,Bloomington Rehabilitation and Healthcare Center,59,11,Closed,2020-09-25,0.1864406779661017
McLean,Luther Oakes,4,0,Closed,2020-09-25,0.0
McLean,Luther Oakes,13,0,Closed,2020-09-25,0.0
McLean,McLean County Nursing Home,6,0,Open,2020-09-25,0.0
McLean,The Lofts Rehabilitation and Nursing of Normal,11,1,Open,2020-09-25,0.09090909090909091
McLean,Westminster Village-Martin Health,6,0,Open,2020-09-25,0.0
Mercer,Brookstone of Aledo,16,3,Open,2020-09-25,0.1875
Monroe,Cedarhurst Senior Living -Waterloo,6,0,Closed,2020-09-25,0.0
Monroe,Garden Place Independant & Assisted Living,38,11,Closed,2020-09-25,0.2894736842105263
Monroe,Integrity Healthcare-Columbia Rehab & Care Center,15,0,Open,2020-09-25,0.0
Monroe,Oak Hill,24,0,Open,2020-09-25,0.0
Montgomery,Hillsboro Rehab And Healthcare,2,0,Open,2020-09-25,0.0
Montgomery,Montgomery Nursing and Rehab Center,2,0,Closed,2020-09-25,0.0
Montgomery,Tremont Ridge,13,3,Open,2020-09-25,0.23076923076923078
Morgan,Aperion Care Jacksonville,65,4,Open,2020-09-25,0.06153846153846154
Morgan,Cedarhurst of Jacksonville,2,0,Open,2020-09-25,0.0
Morgan,Heritage Health Jacksonville,4,0,Open,2020-09-25,0.0
Morgan,Jacksonville Skilled Nursing and Rehab Center,71,16,Open,2020-09-25,0.22535211267605634
Moultrie,Sullivan Rehabilitation and Health Care Center,34,3,Open,2020-09-25,0.08823529411764706
Ogle,Generations At Neighbors,4,0,Open,2020-09-25,0.0
Ogle,Rochelle Rehab & Healthcare Center,6,0,Closed,2020-09-25,0.0
Peoria,Apostolic Christian Skyline,68,6,Open,2020-09-25,0.08823529411764706
Peoria,Bickford Senior Living of Peoria,16,3,Closed,2020-09-25,0.1875
Peoria,EP!C,21,0,Closed,2020-09-25,0.0
Peoria,Generations at Peoria,15,0,Open,2020-09-25,0.0
Peoria,Generations of Peoria,33,5,Closed,2020-09-25,0.15151515151515152
