County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
DuPage,Meadowbrook Manor Naperville,37,3,Open,2020-08-21,0.08108108108108109
DuPage,Naperville Manor Health & Rehab Center,12,1,Open,2020-08-21,0.08333333333333333
DuPage,Oakbrook Care,103,23,Open,2020-08-21,0.22330097087378642
DuPage,Oak Trace,9,3,Closed,2020-08-21,0.3333333333333333
DuPage,Oak Trace Skilled Nursing,2,0,Closed,2020-08-21,0.0
DuPage,Park Place Health and Wellness Center ,2,0,Closed,2020-08-21,0.0
DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Open,2020-08-21,0.0
DuPage,Providence Healthcare & Rehabilitation Center,74,13,Open,2020-08-21,0.17567567567567569
DuPage,Ray Graham Iona Glos,25,2,Open,2020-08-21,0.08
DuPage,St. Patricks Residence Nursing and Rehabilitation,12,0,Open,2020-08-21,0.0
DuPage,St. Patricks Residence Nursing & Rehabilitation,4,0,Closed,2020-08-21,0.0
DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Open,2020-08-21,0.16666666666666666
DuPage,Sunrise of Willowbrook Assisted Living,12,1,Open,2020-08-21,0.08333333333333333
DuPage,Tabor Hills Healthcare,34,7,Closed,2020-08-21,0.20588235294117646
DuPage,Terra Vista of Oakbrook Terrace,27,3,Open,2020-08-21,0.1111111111111111
DuPage,The Auberge at Naperville,5,1,Open,2020-08-21,0.2
DuPage,The Birches Assisted Living Clarendon Hills,10,0,Closed,2020-08-21,0.0
DuPage,The Grove of Elmhurst,97,13,Open,2020-08-21,0.13402061855670103
DuPage,The Radcliff Wood Dale,13,2,Open,2020-08-21,0.15384615384615385
DuPage,Westbridge Assisted Living Wheaton,9,4,Closed,2020-08-21,0.4444444444444444
DuPage,West Chicago Terrace,9,0,Open,2020-08-21,0.0
DuPage,Westmont Manor Health and Rehab Center,46,16,Open,2020-08-21,0.34782608695652173
DuPage,West Suburban Nursing & Rehabilitation Center,118,17,Open,2020-08-21,0.1440677966101695
DuPage,Wheaton Village,54,7,Open,2020-08-21,0.12962962962962962
DuPage,Windsor Park Manor,107,21,Open,2020-08-21,0.19626168224299065
DuPage,Winfield Woods Healthcare Center,2,0,Closed,2020-08-21,0.0
DuPage,Winfield Woods Healthcare Center,7,0,Open,2020-08-21,0.0
DuPage,Wynscape Health and Rehabilitation,2,0,Closed,2020-08-21,0.0
DuPage,Wynscape Health and Rehabilitation,3,0,Open,2020-08-21,0.0
Edgar,Twin Lakes Rehab Center,10,0,Open,2020-08-21,0.0
Effingham,LAKELAND REHABILITATION & HEALTH CARE,3,0,Open,2020-08-21,0.0
Effingham,Lutheran Care Center,2,0,Open,2020-08-21,0.0
Ford,Accolade Healthcare,5,0,Closed,2020-08-21,0.0
Ford,Accolade Healthcare of Paxton on Pells,32,1,Open,2020-08-21,0.03125
Ford,Accolade Healthcare of Paxton Senior Living,2,0,Closed,2020-08-21,0.0
Ford,Gibson Area Hospital Annex,4,0,Closed,2020-08-21,0.0
Franklin,Helia Healthcare Frankfort Care Center,2,0,Open,2020-08-21,0.0
Grundy,Parkpointe ,31,3,Closed,2020-08-21,0.0967741935483871
Iroquois,Ascension Presence Merkle Knipprath,51,4,Closed,2020-08-21,0.0784313725490196
Iroquois,Gilman Health Care Center,79,10,Open,2020-08-21,0.12658227848101267
Iroquois,Prairieview Lutheran Homes,3,0,Closed,2020-08-21,0.0
Jackson,Integrity Healthcare of Carbondale,27,5,Open,2020-08-21,0.18518518518518517
Jackson,Manor Court of Carbondale,36,10,Open,2020-08-21,0.2777777777777778
Jasper,Newton Care Center,49,8,Open,2020-08-21,0.16326530612244897
Jefferson,Country Side Manor,2,0,Closed,2020-08-21,0.0
Jefferson,GreenTree at Mt. Vernon,73,16,Closed,2020-08-21,0.2191780821917808
Jefferson,Lavender Ridge Memory Care,12,2,Open,2020-08-21,0.16666666666666666
Jefferson,Mt. Vernon Countryside Manor,2,0,Closed,2020-08-21,0.0
Jefferson,Mt Vernon Health Care Center,68,7,Open,2020-08-21,0.10294117647058823
Jersey,Liberty Village of Jerseyville,29,1,Open,2020-08-21,0.034482758620689655
Jo Daviess,Galena Stauss Nursing Home,2,0,Closed,2020-08-21,0.0
Jo Daviess,Galena Stauss Nursing Home,3,0,Open,2020-08-21,0.0
Kane,Alden Courts of Waterford,8,0,Closed,2020-08-21,0.0
Kane,Alden Estates Courts of Huntley ,7,0,Open,2020-08-21,0.0
Kane,Alden Gardens of Waterford,3,0,Open,2020-08-21,0.0
Kane,Alden of Waterford,41,10,Open,2020-08-21,0.24390243902439024
Kane,Aperion Care,16,2,Open,2020-08-21,0.125
Kane,Aperion Care Elgin,4,0,Closed,2020-08-21,0.0
Kane,Arden Courts of Geneva,7,2,Closed,2020-08-21,0.2857142857142857
Kane,Asbury Gardens,92,19,Open,2020-08-21,0.20652173913043478
Kane,Avantara Elgin,35,2,Open,2020-08-21,0.05714285714285714
Kane,Avondale Estates of Elgin,36,0,Open,2020-08-21,0.0
Kane,Batavia Rehabilitation Center,11,2,Open,2020-08-21,0.18181818181818182
Kane,Bickford of Aurora,29,7,Closed,2020-08-21,0.2413793103448276
Kane,Bria of Geneva,135,30,Open,2020-08-21,0.2222222222222222
Kane,Bright Oaks,2,0,Open,2020-08-21,0.0
Kane,Bright Oaks of Aurora,17,4,Closed,2020-08-21,0.23529411764705882
Kane,Brighton Garden of St Charles,3,1,Closed,2020-08-21,0.3333333333333333
Kane,Citadel of Elgin,73,10,Open,2020-08-21,0.136986301369863
Kane,Dunham Rehabilitation Center,6,1,Open,2020-08-21,0.16666666666666666
Kane,Elmwood Terrace,38,6,Closed,2020-08-21,0.15789473684210525
Kane,Fox knoll,14,2,Closed,2020-08-21,0.14285714285714285
Kane,Fox Knoll,3,0,Open,2020-08-21,0.0
Kane,Fox River Rehab and Healthcare,49,15,Open,2020-08-21,0.30612244897959184
Kane,Greenfields of Geneva,8,0,Open,2020-08-21,0.0
Kane,GreenFields of Geneva,4,0,Closed,2020-08-21,0.0
Kane,Grove of St. Charles,11,2,Closed,2020-08-21,0.18181818181818182
Kane,Heritage Health Therapy and Senior Care,40,3,Closed,2020-08-21,0.075
Kane,Heritage Woods of South Elgin ,2,0,Open,2020-08-21,0.0
Kane,Highland Oaks,5,0,Closed,2020-08-21,0.0
Kane,Jennings Terrace,3,0,Closed,2020-08-21,0.0
Kane,Jennings Terrace,3,0,Open,2020-08-21,0.0
Kane,MarkLund Hyde Center,3,0,Closed,2020-08-21,0.0
Kane,Michealsen Health Center ,5,0,Open,2020-08-21,0.0
Kane,Northern Illinois Academy,13,0,Closed,2020-08-21,0.0
Kane,River Glen,6,0,Closed,2020-08-21,0.0
Kane,Riverview Rehab Center,13,0,Closed,2020-08-21,0.0
Kane,South Elgin Rehab,36,2,Open,2020-08-21,0.05555555555555555
Kane,Sunnymere,11,0,Closed,2020-08-21,0.0
Kane,Symphony of Orchard Valley,8,0,Open,2020-08-21,0.0
Kane,Symphony of Orchard Valley,112,24,Closed,2020-08-21,0.21428571428571427
Kane,The Grove Fox Valley,3,0,Open,2020-08-21,0.0
Kane,The Grove of Fox Valley,7,0,Closed,2020-08-21,0.0
Kane,The Grove St. Charles ,6,0,Open,2020-08-21,0.0
Kane,The Sheridan at Tyler Creek,5,0,Closed,2020-08-21,0.0
Kane,Tower Hill Healthcare Center,168,30,Open,2020-08-21,0.17857142857142858
Kane,White Oaks at South Elgin,5,1,Closed,2020-08-21,0.2
Kane,White Oaks Spring Street,12,2,Closed,2020-08-21,0.16666666666666666
Kankakee,Aperion Care Bradley,2,0,Closed,2020-08-21,0.0
Kankakee,Bickford Senior Center of Bourbonnais,6,1,Closed,2020-08-21,0.16666666666666666
Kankakee,Citadel Care Center of Kankakee,5,0,Closed,2020-08-21,0.0
Kankakee,Community Alternative of Illinios,4,0,Open,2020-08-21,0.0
Kankakee,Harvest View Senior Living,4,0,Closed,2020-08-21,0.0
Kankakee,Heritage Village,2,0,Closed,2020-08-21,0.0
Kankakee,Illinois Veterans Home,74,16,Open,2020-08-21,0.21621621621621623
Kankakee,Kankakee terrace,5,0,Open,2020-08-21,0.0
Kankakee,Presence Our Lady of Victory - Ascension Living,4,1,Closed,2020-08-21,0.25
Kankakee,Riverside Miller Rehabilitation,88,22,Closed,2020-08-21,0.25
Kankakee,Riverside Senior Life at Bourbonnais,8,0,Closed,2020-08-21,0.0
Kankakee,Samuel H. Shapiro Developmental Center,179,1,Closed,2020-08-21,0.00558659217877095
Kendall,Association for Individual Development (A.I.D),4,3,Closed,2020-08-21,0.75
Kendall,Hillside Rehab and Care,8,2,Open,2020-08-21,0.25
Kendall,Symphony At The Tillers of Oswego,50,9,Open,2020-08-21,0.18
Knox,Knox County Nursing Home,13,1,Open,2020-08-21,0.07692307692307693
Lake,Alden Long Grove,80,15,Open,2020-08-21,0.1875
Lake,Allendale Association North Chicago,13,0,Closed,2020-08-21,0.0
Lake,Anthology Grayslake,4,0,Closed,2020-08-21,0.0
Lake,Aperion Care Highwood,95,14,Closed,2020-08-21,0.14736842105263157
Lake,Arboria of Long Grove,4,0,Closed,2020-08-21,0.0
Lake,Auberge at Highland Park,9,0,Open,2020-08-21,0.0
Lake,Auberge at Lake Zurich,28,6,Open,2020-08-21,0.21428571428571427
Lake,Autumn Leaves of Gurnee,42,11,Open,2020-08-21,0.2619047619047619
Lake,Avantara Long Grove,221,35,Open,2020-08-21,0.1583710407239819
Lake,Azpira Place of Lake Zurich,8,1,Closed,2020-08-21,0.125
Lake,Balmoral Care Center,16,2,Closed,2020-08-21,0.125
Lake,Bayside Terrace,74,2,Closed,2020-08-21,0.02702702702702703
Lake,Belmont Village of Buffalo Grove,66,19,Closed,2020-08-21,0.2878787878787879
Lake,Brookdale - Hawthorn Lakes,10,0,Closed,2020-08-21,0.0
Lake,Brookdale Vernon Hills,23,3,Closed,2020-08-21,0.13043478260869565
Lake,Captain James A Lovell FHCC CLC,234,6,Open,2020-08-21,0.02564102564102564
Lake,Cedar Lake,16,8,Closed,2020-08-21,0.5
Lake,Claridge Health Center,62,19,Open,2020-08-21,0.3064516129032258
Lake,Elevate Care Riverwoods,59,12,Open,2020-08-21,0.2033898305084746
Lake,Elevate Care Waukegan,74,13,Closed,2020-08-21,0.17567567567567569
Lake,Glenkirk Acorn CILA,7,1,Closed,2020-08-21,0.14285714285714285
Lake,Hillcrest Retirement Village,86,0,Open,2020-08-21,0.0
Lake,Kiley Development Center,29,1,Closed,2020-08-21,0.034482758620689655
Lake,Lexington of Lake Zurich,50,12,Closed,2020-08-21,0.24
Lake,Libertyville Manor,23,11,Open,2020-08-21,0.4782608695652174
Lake,Manor Care of Libertyville,39,4,Open,2020-08-21,0.10256410256410256
Lake,Mount St. Joseph,22,1,Open,2020-08-21,0.045454545454545456
Lake,Pavilion of Waukegan,5,0,Closed,2020-08-21,0.0
Lake,Prarieview at the Garlands,4,1,Closed,2020-08-21,0.25
Lake,Radford Green at Sedgebrook,34,6,Open,2020-08-21,0.17647058823529413
Lake,Riverside Foundation,73,5,Closed,2020-08-21,0.0684931506849315
Lake,Rolling Hills Manor,3,0,Open,2020-08-21,0.0
Lake,Rolling Hills Manor,7,1,Closed,2020-08-21,0.14285714285714285
Lake,Rolling Hills Place,7,1,Closed,2020-08-21,0.14285714285714285
Lake,Seymour Terrace ,2,0,Open,2020-08-21,0.0
Lake,Sheridan at Green Oaks,23,2,Closed,2020-08-21,0.08695652173913043
Lake,Spring Meadows Libertyville,5,0,Closed,2020-08-21,0.0
Lake,Sunrise of Barrington,8,1,Closed,2020-08-21,0.125
Lake,Sunrise of Buffalo Grove,3,0,Closed,2020-08-21,0.0
Lake,Sunrise Senior Living of Gurnee,2,0,Open,2020-08-21,0.0
Lake,Symphony Buffalo Grove,99,10,Open,2020-08-21,0.10101010101010101
Lake,Terrace Nursing Home,49,12,Open,2020-08-21,0.24489795918367346
Lake,The Auberge At Highland Park,7,3,Closed,2020-08-21,0.42857142857142855
Lake,The Grove By the Lake,59,9,Closed,2020-08-21,0.15254237288135594
Lake,The Solana Deer Park,17,5,Closed,2020-08-21,0.29411764705882354
Lake,The Village at Victory Lakes,14,1,Closed,2020-08-21,0.07142857142857142
Lake,The Village at Victory Lakes Continuing Care Cente,4,0,Open,2020-08-21,0.0
Lake,The Wellshire Lincolnshire,9,3,Open,2020-08-21,0.3333333333333333
Lake,Victory Centre of  Vernon Hills,8,0,Closed,2020-08-21,0.0
Lake,Victory Lakes Continuing Care Center,15,4,Closed,2020-08-21,0.26666666666666666
Lake,Warren Barr Lincolnshire,33,6,Open,2020-08-21,0.18181818181818182
Lake,Warren Barr North Shore,75,15,Open,2020-08-21,0.2
Lake,Wauconda Care,65,16,Closed,2020-08-21,0.24615384615384617
Lake,Whitehall of Deerfield,67,2,Closed,2020-08-21,0.029850746268656716
Lake,Winchester House,35,7,Open,2020-08-21,0.2
LaSalle,Aperion Care Marseilles,42,10,Closed,2020-08-21,0.23809523809523808
LaSalle,Heritage Health Mendota,109,17,Open,2020-08-21,0.1559633027522936
LaSalle,Illinois Veterans Home - LaSalle,3,0,Open,2020-08-21,0.0
LaSalle,LaSalle County Nursing Home,26,2,Open,2020-08-21,0.07692307692307693
LaSalle,Ottawa Pavilion,12,1,Open,2020-08-21,0.08333333333333333
LaSalle,Parker Nursing and Rehabilitation Center,5,0,Open,2020-08-21,0.0
LaSalle,Streator Unlimited Inc.,2,0,Open,2020-08-21,0.0
Lee,Jack Mabley Developmental Center,84,1,Closed,2020-08-21,0.011904761904761904
Logan,Christian Nursing Home,3,0,Open,2020-08-21,0.0
Macon,Eagle Ridge Assisted Living Center,2,0,Open,2020-08-21,0.0
Macon,Evergreen Senior Living,9,0,Open,2020-08-21,0.0
Macon,Fairhavens Senior Living,93,21,Open,2020-08-21,0.22580645161290322
Macon,Imboden Creek,3,0,Open,2020-08-21,0.0
Macon,Prairie Creek Village,3,0,Open,2020-08-21,0.0
Macon,Prairie Creek Village,5,0,Open,2020-08-21,0.0
Macon,Primrose Retirement Community of Decatur,2,0,Open,2020-08-21,0.0
Macon,Villa Clara Post Acute,4,1,Open,2020-08-21,0.25
Macoupin,Carlinville Heritage Health,9,0,Open,2020-08-21,0.0
Macoupin,Carlinville Rehabilitation and Health Care Center,5,0,Open,2020-08-21,0.0
Macoupin,Gillespie Heritage Health and Carlinville Heritage,9,0,Open,2020-08-21,0.0
Macoupin,Heritage Health ,4,0,Closed,2020-08-21,0.0
Macoupin,Sunset Skilled Nursing & Rehab,4,0,Open,2020-08-21,0.0
Madison,Alton Memorial Rehab and Therapy,25,0,Open,2020-08-21,0.0
Madison,Alton Mental Health Center,16,0,Open,2020-08-21,0.0
Madison,Beverly Farm,22,0,Open,2020-08-21,0.0
Madison,Care Center at Center Grove,5,0,Open,2020-08-21,0.0
Madison,Cedarhurst of Bethalto,7,0,Closed,2020-08-21,0.0
Madison,Cedarhurst of Edwardsville,2,0,Open,2020-08-21,0.0
Madison,Cedarhurst of Godfrey,10,0,Closed,2020-08-21,0.0
Madison,Cedarhurst of Highland,4,0,#MULTIVALUE,2020-08-21,0.0
Madison,Collinsville Rehabilitation and Healthcare,6,2,Closed,2020-08-21,0.3333333333333333
Madison,Eden Village Care Center,69,20,Closed,2020-08-21,0.2898550724637681
Madison,Edwardsville Care Center,4,0,Open,2020-08-21,0.0
Madison,Edwardsville Care Center,97,22,Closed,2020-08-21,0.2268041237113402
Madison,Elmwood Nursing and Rehab,7,0,Open,2020-08-21,0.0
Madison,Granite Nursing and Rehabilitation Center,3,1,Open,2020-08-21,0.3333333333333333
Madison,Highland Healthcare,2,0,Closed,2020-08-21,0.0
Madison,Liberty Village of Maryville,8,0,Open,2020-08-21,0.0
Madison,Meridian Village,19,0,Open,2020-08-21,0.0
Madison,Riverside Rehab and Healthcare,66,17,Closed,2020-08-21,0.25757575757575757
Madison,Stearns Nursing and Rehabilitation Center,91,12,Open,2020-08-21,0.13186813186813187
Madison,University Care Center,3,0,Closed,2020-08-21,0.0
Madison,University Care Center,3,1,Open,2020-08-21,0.3333333333333333
Madison,Villas of Holly Brook-Bethalto,6,0,Closed,2020-08-21,0.0
Marion,Centralia Manor,2,0,Open,2020-08-21,0.0
Marion,Doctors Nursing and Rehab Center,2,0,Open,2020-08-21,0.0
McDonough,Heartland Health Care Center,49,15,Open,2020-08-21,0.30612244897959184
McDonough,Mosaic,8,0,Closed,2020-08-21,0.0
McDonough,The Lamoine Assisted Living & Memory Care,12,1,Closed,2020-08-21,0.08333333333333333
McHenry,Alden Terrace of McHenry,86,13,Open,2020-08-21,0.1511627906976744
McHenry,Cross Roads Care Center,71,13,Closed,2020-08-21,0.18309859154929578
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,82,15,Open,2020-08-21,0.18292682926829268
McHenry,Fair Oaks Health Care Center,15,3,Open,2020-08-21,0.2
McHenry,Florence Nursing Home,2,0,Closed,2020-08-21,0.0
McHenry,Florence Nursing Home,31,4,Closed,2020-08-21,0.12903225806451613
McHenry,Hearthstone Manor ,67,6,Open,2020-08-21,0.08955223880597014
McHenry,Hearthstone Village,5,0,Closed,2020-08-21,0.0
McHenry,Revere Court of Crystal Lake,14,3,Closed,2020-08-21,0.21428571428571427
McHenry,Sheltered Village,43,9,Closed,2020-08-21,0.20930232558139536
McHenry,The Fountains at Crystal Lake,45,14,Open,2020-08-21,0.3111111111111111
McHenry,The Springs at Crystal Lake,38,10,Closed,2020-08-21,0.2631578947368421
McHenry,Three Oaks Assisted Living and Memory Care,2,0,Closed,2020-08-21,0.0
McHenry,Valley Hi,3,0,Closed,2020-08-21,0.0
McLean,Bloomington Rehabilitation and Healthcare Center,59,11,Closed,2020-08-21,0.1864406779661017
McLean,Luther Oakes,4,0,Closed,2020-08-21,0.0
McLean,Luther Oakes,5,0,Open,2020-08-21,0.0
McLean,McLean County Nursing Home,4,0,Open,2020-08-21,0.0
Mercer,Brookstone of Aledo,12,2,Open,2020-08-21,0.16666666666666666
Monroe,Cedarhurst Senior Living -Waterloo,6,0,Open,2020-08-21,0.0
Monroe,Garden Place Independant & Assisted Living,38,11,Closed,2020-08-21,0.2894736842105263
Monroe,Integrity Healthcare-Columbia Rehab & Care Center,15,0,Open,2020-08-21,0.0
Monroe,Oak Hill,8,0,Open,2020-08-21,0.0
Montgomery,Montgomery Nursing and Rehab Center,2,0,Closed,2020-08-21,0.0
Montgomery,Tremont Ridge,13,2,Open,2020-08-21,0.15384615384615385
Morgan,Aperion Care Jacksonville,65,4,Open,2020-08-21,0.06153846153846154
Morgan,Heritage Health Jacksonville,4,0,Open,2020-08-21,0.0
Morgan,Jacksonville Skilled Nursing and Rehab Center,60,9,Open,2020-08-21,0.15
Morgan,The Point,3,0,Open,2020-08-21,0.0
Moultrie,Sullivan Rehabilitation and Health Care Center,20,0,Open,2020-08-21,0.0
Ogle,Generations At Neighbors,4,0,Open,2020-08-21,0.0
Ogle,Rochelle Rehab & Healthcare Center,6,0,Open,2020-08-21,0.0
Peoria,Apostolic Christian Skyline,20,1,Open,2020-08-21,0.05
Peoria,Bickford Senior Living of Peoria,16,3,Closed,2020-08-21,0.1875
Peoria,EP!C,19,0,Closed,2020-08-21,0.0
Peoria,Generations of Peoria,35,5,Open,2020-08-21,0.14285714285714285
Peoria,Grand View Alzheimers Special Care Center,18,3,Open,2020-08-21,0.16666666666666666
Peoria,Lutheran Hillside Village,4,0,Closed,2020-08-21,0.0
Peoria,Lutheran Hillside Village,12,0,Open,2020-08-21,0.0
Peoria,Sharon Healthcare Willows South,4,1,Closed,2020-08-21,0.25
Peoria,University Rehab Center,54,16,Closed,2020-08-21,0.2962962962962963
Perry,Pinckneyville Nursing and Rehabilitation,62,3,Open,2020-08-21,0.04838709677419355
Randolph,Cedarhurst of Sparta,2,0,Closed,2020-08-21,0.0
Randolph,Cedarhurst of Sparta,5,0,Open,2020-08-21,0.0
Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Open,2020-08-21,0.0
Rock Island,Amber Ridge,3,0,Open,2020-08-21,0.0
Rock Island,Aperion Care Moline,17,2,Open,2020-08-21,0.11764705882352941
Rock Island,Aspen Rehab,5,0,Open,2020-08-21,0.0
Rock Island,Centennial Care Center,45,4,Open,2020-08-21,0.08888888888888889
Rock Island,Fort Armstrong,20,1,Closed,2020-08-21,0.05
Rock Island,Friendship Manor,4,0,Closed,2020-08-21,0.0
Rock Island,Friendship Manor ,10,0,Closed,2020-08-21,0.0
Rock Island,Generations of Rock Island,58,17,Open,2020-08-21,0.29310344827586204
Rock Island,Heartland Healthcare Center Moline,45,3,Open,2020-08-21,0.06666666666666667
Rock Island,Heritage Woods of Moline,3,0,Open,2020-08-21,0.0
Rock Island,Hope Creek,12,1,Open,2020-08-21,0.08333333333333333
Rock Island,Illini Restorative Care,12,0,Closed,2020-08-21,0.0
Rock Island,Park Vista,3,0,Closed,2020-08-21,0.0
Rock Island,St. Anthonys Continue Care,80,12,Open,2020-08-21,0.15
Sangamon,Auburn Rehab and Healthcare Center,14,0,Open,2020-08-21,0.0
Sangamon,Cedarhurst Assisted Living and Memory Care,9,1,Closed,2020-08-21,0.1111111111111111
Sangamon,Centennial Pointe,6,1,Open,2020-08-21,0.16666666666666666
Sangamon,Concordia Village Senior ,9,0,Open,2020-08-21,0.0
Sangamon,Heritage Health Springfield,6,0,Open,2020-08-21,0.0
Sangamon,Heritage Health: Therapy & Senior Care - Springfie,4,0,Closed,2020-08-21,0.0
Sangamon,Lewis Memorial Christian Village,3,0,Open,2020-08-21,0.0
Sangamon,Villa East,122,26,Closed,2020-08-21,0.21311475409836064
Sangamon,Villas of Holly Brook and Reflections Memory Care,4,0,Closed,2020-08-21,0.0
Scott,Shelby County Community Servicesi,7,0,Open,2020-08-21,0.0
Shelby,Shelbyville Manor,6,0,Closed,2020-08-21,0.0
Shelby,Shelbyville Rehabilitation and Health Care Center,2,0,Open,2020-08-21,0.0
Shelby,Villas of Holly Brook-Shelbyville,2,0,Open,2020-08-21,0.0
St. Clair,Autumn Meadows,10,0,Open,2020-08-21,0.0
St. Clair,Bradford Place,5,0,Open,2020-08-21,0.0
St. Clair,BRIA of Belleville,64,7,Open,2020-08-21,0.109375
St. Clair,Bria of Cahokia,36,3,Open,2020-08-21,0.08333333333333333
St. Clair,Cambridge House,3,0,Open,2020-08-21,0.0
St. Clair,CASEYVILLE CARE CENTER,27,0,Open,2020-08-21,0.0
St. Clair,Cedarhurst of Shiloh,13,0,Open,2020-08-21,0.0
St. Clair,Cedar Ridge,77,12,Open,2020-08-21,0.15584415584415584
St. Clair,Colonnade,6,0,Open,2020-08-21,0.0
St. Clair,Four Fountains,104,31,Closed,2020-08-21,0.2980769230769231
St. Clair,Four Fountains2,6,0,Open,2020-08-21,0.0
St. Clair,Freeburg  Care  Center,4,0,Open,2020-08-21,0.0
St. Clair,Integrity Care of Belleville,9,0,Open,2020-08-21,0.0
St. Clair,Knollwood,9,1,Open,2020-08-21,0.1111111111111111
St. Clair,Lebanon Care Center ,60,13,Open,2020-08-21,0.21666666666666667
St. Clair,Memorial Care Center,44,8,Closed,2020-08-21,0.18181818181818182
St. Clair,Memorial Convalescent Center,7,0,Open,2020-08-21,0.0
St. Clair,Mercy ,7,0,Open,2020-08-21,0.0
St. Clair,New Athens Home for the Aged,57,8,Open,2020-08-21,0.14035087719298245
St. Clair,Parkway Gardens,9,0,Open,2020-08-21,0.0
St. Clair,St. Pauls,52,14,Open,2020-08-21,0.2692307692307692
St. Clair,Swansea Rehabilitation and Health Care Center,44,9,Open,2020-08-21,0.20454545454545456
Stephenson,Stephenson Nursing Center,2,0,Open,2020-08-21,0.0
Tazewell,Apostolic Christian Restmor,2,0,Open,2020-08-21,0.0
Tazewell,Generations at Riverview,6,2,Closed,2020-08-21,0.3333333333333333
Tazewell,Lakeside Rehab and Healthcare,2,0,Open,2020-08-21,0.0
Tazewell,Reflections Memory Care,20,4,Open,2020-08-21,0.2
Tazewell,Villas of Hollybrook,2,0,Open,2020-08-21,0.0
Union,Illinois Veterans Home Anna,5,0,Closed,2020-08-21,0.0
Union,Integrity of Anna,82,13,Open,2020-08-21,0.15853658536585366
Union,Integrity of Cobden,45,7,Open,2020-08-21,0.15555555555555556
Vermilion,Gardenview Manor,4,0,Open,2020-08-21,0.0
Wabash,Oakview Nursing and Rehabilitation,3,0,Open,2020-08-21,0.0
Wabash,Oakview Nursing & Rehab,3,0,Open,2020-08-21,0.0
Wabash,Villas of Holly Brook,3,0,Open,2020-08-21,0.0
Warren,Courtyard Estates of Monmouth,2,0,Open,2020-08-21,0.0
Wayne,Aperion Care Fairfield,6,1,Closed,2020-08-21,0.16666666666666666
Wayne,Cisne Rehab and Health Care Center,2,0,Closed,2020-08-21,0.0
Whiteside,Citadel of Sterling ,9,0,Open,2020-08-21,0.0
Whiteside,Harbor Crest,18,4,Open,2020-08-21,0.2222222222222222
Whiteside,Kreiders ,2,0,Closed,2020-08-21,0.0
Whiteside,Parkway Center,28,5,Open,2020-08-21,0.17857142857142858
Whiteside,Regency Care of Sterling ,20,1,Open,2020-08-21,0.05
Whiteside,Resthave Care and Rehabilitation ,4,0,Open,2020-08-21,0.0
Will,Alden Courts of Shorewood,4,0,Open,2020-08-21,0.0
Will,Alden Courts of Shorewood,8,1,Closed,2020-08-21,0.125
Will,Alden Estates of Shorewood,22,3,Open,2020-08-21,0.13636363636363635
Will,Aperion Wilmington,2,0,Open,2020-08-21,0.0
Will,Aperion Wilmington,8,0,Closed,2020-08-21,0.0
Will,Arbor Terrace,35,5,Closed,2020-08-21,0.14285714285714285
Will,Arbor Terrace of Naperville,3,0,Open,2020-08-21,0.0
Will,"Charter Senoir Living, The Cottages",11,2,Open,2020-08-21,0.18181818181818182
Will,Clarendale of Mokena,37,6,Open,2020-08-21,0.16216216216216217
Will,Harbor Chase of Plainfield,6,1,Closed,2020-08-21,0.16666666666666666
Will,Heritage Woods of Bolingbrook,3,0,Closed,2020-08-21,0.0
Will,Joliet Terrace,3,0,Closed,2020-08-21,0.0
Will,Joliet Terrace,5,0,Open,2020-08-21,0.0
Will,Lakeshore Rehab & Healthcare,3,0,Closed,2020-08-21,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-08-21,0.0
Will,Lakewood Nursing Home,2,0,Closed,2020-08-21,0.0
Will,Marley Oaks,6,1,Closed,2020-08-21,0.16666666666666666
Will,Meadowbrook Manor of Bolingbrook,188,41,Closed,2020-08-21,0.21808510638297873
Will,Parc of Joliet,5,0,Open,2020-08-21,0.0
Will,Presence Villa Franciscan,68,16,Closed,2020-08-21,0.23529411764705882
Will,Revere Court of Bolingbrook,26,2,Open,2020-08-21,0.07692307692307693
Will,Rock Run Place,4,0,Closed,2020-08-21,0.0
Will,Salem Village NH,16,1,Open,2020-08-21,0.0625
Will,Senior Star at Weber Place,2,0,Open,2020-08-21,0.0
Will,Senior Star at Weber Place,13,4,Closed,2020-08-21,0.3076923076923077
Will,Shady Oaks,30,3,Closed,2020-08-21,0.1
Will,Smith Crossing,7,0,Open,2020-08-21,0.0
Will,Smith Crossing,10,2,Closed,2020-08-21,0.2
Will,Spring Creek Nursing Home,22,4,Open,2020-08-21,0.18181818181818182
Will,St James Manor,68,21,Open,2020-08-21,0.3088235294117647
Will,Sunny Hill Nursing Home,12,0,Open,2020-08-21,0.0
Will,Sunny Hill Nursing Home,48,16,Closed,2020-08-21,0.3333333333333333
Will,symphony of joliet,130,25,Closed,2020-08-21,0.19230769230769232
Will,The PARC of Joliet,68,17,Open,2020-08-21,0.25
Will,Timbers of Shorewood,2,0,Closed,2020-08-21,0.0
Will,Victorian Village,3,0,Open,2020-08-21,0.0
Will,Victorian Village,9,1,Closed,2020-08-21,0.1111111111111111
