ReportingDate,State,County,City,FacilityName,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,confirmed_cases,TOTAL Resident/Staff Probable Positives,deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20210122,IL,Cook,,Bethane Place,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bethesda Rehab and Senior Care,,,,,,,,Open,,,,,,,,,,72,,8,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bickford of Tinley Park,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Birchwood Plaza,,,,,,,,Open,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Birchwood Plaza Nursing-Rehab,,,,,,,,Closed,,,,,,,,,,85,,15,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brandel Care Center,,,,,,,,Open,,,,,,,,,,565,,14,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bria Forest Edge,,,,,,,,Open,,,,,,,,,,194,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bria Place,,,,,,,,Open,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bria Place of Indian Head Park,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bria River Oaks,,,,,,,,Open,,,,,,,,,,247,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bria of Palos Hills,,,,,,,,Open,,,,,,,,,,105,,20,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bridgeview HC,,,,,,,,Closed,,,,,,,,,,66,,15,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Bridgeview Health Care Center,,,,,,,,Closed,,,,,,,,,,12,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale - Lake Shore,,,,,,,,Closed,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Assisted living,,,,,,,,Closed,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Des Plaines,,,,,,,,Open,,,,,,,,,,31,,10,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Hoffman Estates,,,,,,,,Open,,,,,,,,,,34,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Northbrook,,,,,,,,Open,,,,,,,,,,25,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Orland Park,,,,,,,,Closed,,,,,,,,,,15,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale Prospect Heights,,,,,,,,Open,,,,,,,,,,27,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Brookdale of Lakeview,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Buckingham Pavilion,,,,,,,,Open,,,,,,,,,,90,,13,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Burbank Rehab - Vera Care Stickney,,,,,,,,Closed,,,,,,,,,,38,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Burbank Rehabilitation,,,,,,,,Closed,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Caledonia Senior Living & Memory Care,,,,,,,,Open,,,,,,,,,,24,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,California Gardens,,,,,,,,Open,,,,,,,,,,25,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,California Gardens Nursing and Rehabilitation Cent,,,,,,,,Closed,,,,,,,,,,157,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Calumet City Terrace,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Carlton at the Lake,,,,,,,,Open,,,,,,,,,,133,,21,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Center Home for Hispanic Elderly,,,,,,,,Open,,,,,,,,,,126,,30,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Central Baptist Village,,,,,,,,Open,,,,,,,,,,80,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Central Nursing Home,,,,,,,,Open,,,,,,,,,,104,,17,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Central Plaza,,,,,,,,Closed,,,,,,,,,,74,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Chalet Living And Rehab Center,,,,,,,,Closed,,,,,,,,,,97,,14,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Chalet Living and Rehab,,,,,,,,Open,,,,,,,,,,20,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Charter Senior Living Poplar Creek,,,,,,,,Open,,,,,,,,,,16,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Chicago Ridge Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,71,,17,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Children Habilitation Center,,,,,,,,Open,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel Estates of Hazel Crest,,,,,,,,Open,,,,,,,,,,19,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel of Northbrook,,,,,,,,Open,,,,,,,,,,158,,16,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel of Skokie,,,,,,,,Open,,,,,,,,,,53,,14,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel of Warren Park,,,,,,,,Open,,,,,,,,,,45,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel of Waterford,,,,,,,,Open,,,,,,,,,,117,,18,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Citadel of Wilmette,,,,,,,,Open,,,,,,,,,,22,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,City View Multi Care Center,,,,,,,,Closed,,,,,,,,,,249,,15,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Clark Manor,,,,,,,,Open,,,,,,,,,,193,,17,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Clear Oaks Senior Living,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Clearbrook Center,,,,,,,,Closed,,,,,,,,,,44,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Clearbrook East,,,,,,,,Open,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Clearbrook West,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Community Care Nursing Home,,,,,,,,Open,,,,,,,,,,90,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Concord  Place,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Concord Nursing & Rehab Center,,,,,,,,Open,,,,,,,,,,18,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Continental Nursing #2,,,,,,,,Open,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Continental Nursing and Rehabilitation Center,,,,,,,,Open,,,,,,,,,,78,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Country Club Terrace,,,,,,,,Closed,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Countryside Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,87,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Covenant Enabling Residence,,,,,,,,Closed,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Covenant Home of Chicago,,,,,,,,Open,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Crestwood Terrace,,,,,,,,Open,,,,,,,,,,33,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,DD Homes,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,"David Webb, Jr. Senior Living Complex",,,,,,,,Closed,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Dobson Plaza,,,,,,,,Open,,,,,,,,,,94,,21,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Eden Supportive Living,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Edward Hines VA Community Living Center,,,,,,,,Closed,,,,,,,,,,23,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,El Valor,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care Chicago North,,,,,,,,Open,,,,,,,,,,205,,34,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care Irving Park,,,,,,,,Open,,,,,,,,,,83,,13,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care Niles,,,,,,,,Open,,,,,,,,,,180,,27,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care North Branch,,,,,,,,Open,,,,,,,,,,94,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care Northbrook,,,,,,,,Open,,,,,,,,,,98,,18,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Care South Holland,,,,,,,,Closed,,,,,,,,,,19,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Elevate Saint Andrew,,,,,,,,Open,,,,,,,,,,54,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Emerald Place Memory Care,,,,,,,,Open,,,,,,,,,,23,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Envision- Eastwood,,,,,,,,Closed,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Estates of Hyde Park,,,,,,,,Open,,,,,,,,,,66,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Evergreen Senior Living,,,,,,,,Closed,,,,,,,,,,9,,4,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Fairmont Care,,,,,,,,Closed,,,,,,,,,,151,,32,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Fairmont Care Center,,,,,,,,Open,,,,,,,,,,49,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Foster Health & Rehab,,,,,,,,Closed,,,,,,,,,,32,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Franciscan Village,,,,,,,,Open,,,,,,,,,,54,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Franciscan Village - Mother Teresa House,,,,,,,,Open,,,,,,,,,,43,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Friendship Village LTC,,,,,,,,Closed,,,,,,,,,,23,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Friendship Village of Schaumburg,,,,,,,,Open,,,,,,,,,,46,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,GOLFVIEW DEVELOPMENTAL CENTER,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Garden Center Services-home facility,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Generations At Oakton,,,,,,,,Open,,,,,,,,,,91,,20,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Generations at Applewood,,,,,,,,Closed,,,,,,,,,,83,,20,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Generations at Elmwood Park,,,,,,,,Open,,,,,,,,,,101,,19,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Generations at Regency,,,,,,,,Open,,,,,,,,,,190,,34,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Glenview Terrace,,,,,,,,Open,,,,,,,,,,196,,35,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Glenwood Health Care & Rehab,,,,,,,,Open,,,,,,,,,,110,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Golfview Developmental Center,,,,,,,,Closed,,,,,,,,,,123,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Good Shepherd Manor,,,,,,,,Closed,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Grace Point Place Memory Care,,,,,,,,Closed,,,,,,,,,,24,,8,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Grand Regency of South Shore,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Greek American Rehab & Care,,,,,,,,Open,,,,,,,,,,42,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Greenview Place Senior Living,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Greenwood Care-Evanston,,,,,,,,Closed,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Grosse Pointe Manor,,,,,,,,Closed,,,,,,,,,,117,,25,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Grosse Ponte Manor,,,,,,,,Open,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Grove of Skokie 2.0,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Harbor House Memory Care,,,,,,,,Closed,,,,,,,,,,34,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Harmony Healthcare and Rehab,,,,,,,,Open,,,,,,,,,,138,,29,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Heartis Village Orland Park,,,,,,,,Open,,,,,,,,,,9,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Heartis Village of Orland Park,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Heather Manor Nursing & Rehabilitation Center,,,,,,,,Open,,,,,,,,,,39,,8,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Heritage Woods,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Hickory Nursing Pavilion,,,,,,,,Open,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Holy Family Villa,,,,,,,,Closed,,,,,,,,,,24,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Inverness Health and Rehab,,,,,,,,Closed,,,,,,,,,,23,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Inverness Health and Rehab Center,,,,,,,,Open,,,,,,,,,,51,,14,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Jackson Park Assisted living,,,,,,,,Closed,,,,,,,,,,19,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Kensington Place Nursing And Rehabilitation Center,,,,,,,,Open,,,,,,,,,,104,,10,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,King Bruwaert House,,,,,,,,Open,,,,,,,,,,12,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,LITTLE SISTERS OF THE POOR ST MARYS HOME,,,,,,,,Open,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lake Cook Rehab & Healthcare(formerly Rosewood),,,,,,,,Closed,,,,,,,,,,51,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lake Cook Rehab And Nursing Center,,,,,,,,Open,,,,,,,,,,28,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lakefront Nursing,,,,,,,,Open,,,,,,,,,,60,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lakeview Nursing and Rehab,,,,,,,,Open,,,,,,,,,,100,,22,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Landmark of Des Plaines,,,,,,,,Open,,,,,,,,,,98,,22,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Landmark of Richton Park,,,,,,,,Open,,,,,,,,,,85,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lee Manor Rehab and Nursing,,,,,,,,Open,,,,,,,,,,189,,34,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Leeda Services,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lemont Center,,,,,,,,Open,,,,,,,,,,90,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington Health Care Center of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington Health Care Orland Park,,,,,,,,Open,,,,,,,,,,95,,19,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington Healthcare of La Grange,,,,,,,,Open,,,,,,,,,,56,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington Of Chicago Ridge,,,,,,,,Open,,,,,,,,,,33,,4,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington healthcare of Schaumburg,,,,,,,,Closed,,,,,,,,,,30,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington of Chicago Ridge,,,,,,,,Closed,,,,,,,,,,23,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lexington of Schaumburg,,,,,,,,Open,,,,,,,,,,31,,17,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lieberman Geriatric Center,,,,,,,,Open,,,,,,,,,,115,,18,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lincolnwood Place,,,,,,,,Open,,,,,,,,,,111,,31,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Little Sisters of the Poor/St. Marys Home,,,,,,,,Closed,,,,,,,,,,61,,13,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Little Village Nursing Home,,,,,,,,Open,,,,,,,,,,53,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Ludeman Center,,,,,,,,Open,,,,,,,,,,120,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Ludeman Developmental Center,,,,,,,,Closed,,,,,,,,,,263,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lutheran Home,,,,,,,,Open,,,,,,,,,,108,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Lydia Health Care Center,,,,,,,,Closed,,,,,,,,,,22,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,MADO Healthcare Uptown,,,,,,,,Open,,,,,,,,,,84,,9,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,MADO Healthcare Uptown #2,,,,,,,,Open,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,MacNeal Memorial Hospital Rehab/LTC,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Madden Mental Health Center,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Health Services- Palos Heights West,,,,,,,,Open,,,,,,,,,,14,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Health Services-Homewood,,,,,,,,Closed,,,,,,,,,,52,,15,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Homewood,,,,,,,,Open,,,,,,,,,,12,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Oak Lawn EAST. Cook,,,,,,,,Closed,,,,,,,,,,45,,13,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Oak Lawn East,,,,,,,,Open,,,,,,,,,,72,,21,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care Palos Heights East,,,,,,,,Open,,,,,,,,,,94,,14,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manor Care at Arlington Heights,,,,,,,,Closed,,,,,,,,,,27,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare ElkGrove Village,,,,,,,,Closed,,,,,,,,,,116,,25,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare Health Services-Palos Heights West,,,,,,,,Closed,,,,,,,,,,55,,16,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare Oak Lawn West,,,,,,,,Closed,,,,,,,,,,82,,18,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare Palos Heights East,,,,,,,,Closed,,,,,,,,,,67,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare of Arlington Heights,,,,,,,,Open,,,,,,,,,,12,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,ManorCare of Elk Grove Village,,,,,,,,Open,,,,,,,,,,43,,10,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manorcare Of Oak Lawn West,,,,,,,,Open,,,,,,,,,,14,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Manorcare Of South Holland,,,,,,,,Open,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Margaret Manor Central,,,,,,,,Open,,,,,,,,,,12,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Marklund Wasmond Center,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Mayfield Care Center,,,,,,,,Open,,,,,,,,,,166,,23,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Meadowbrook Manor,,,,,,,,Open,,,,,,,,,,137,,24,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Meadows Sheltered Care,,,,,,,,Open,,,,,,,,,,23,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Mercy Circle,,,,,,,,Open,,,,,,,,,,53,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Midway Neuro and Rehab,,,,,,,,Closed,,,,,,,,,,142,,12,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Midway Neurological Rehab Center,,,,,,,,Open,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Misericordia,,,,,,,,Closed,,,,,,,,,,68,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Misericordia - Marian Center,,,,,,,,Closed,,,,,,,,,,13,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Misericordia- Eisenberg CILA,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Montclare Supportive Living,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Montgomery Place,,,,,,,,Open,,,,,,,,,,82,,4,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Mosaic of Lakeshore,,,,,,,,Open,,,,,,,,,,130,,29,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,New City Supportive Living,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Niles Nursing and Rehab Center,,,,,,,,Open,,,,,,,,,,243,,54,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Norridge Gardens,,,,,,,,Open,,,,,,,,,,209,,57,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,North Shore Place,,,,,,,,Open,,,,,,,,,,58,,8,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Northbrook Inn Memory Care,,,,,,,,Closed,,,,,,,,,,18,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Norwood crossing Skilled Nursing,,,,,,,,Open,,,,,,,,,,149,,18,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oak Lawn Respiratory and Rehab,,,,,,,,Open,,,,,,,,,,13,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oak Park Arms,,,,,,,,Open,,,,,,,,,,21,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oak Park Brookdale,,,,,,,,Open,,,,,,,,,,21,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oak Park Oasis,,,,,,,,Closed,,,,,,,,,,29,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oakridge Healthcare Center,,,,,,,,Open,,,,,,,,,,20,,5,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Oasis,,,,,,,,Open,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,PACTT Learning -Oak Park,,,,,,,,Closed,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Palos Heights Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,52,,10,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Palos Heights Rehab,,,,,,,,Open,,,,,,,,,,46,,7,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Palos Hills Healthcare,,,,,,,,Open,,,,,,,,,,46,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Park Lawn Residential Center,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Park Ridge Care Center,,,,,,,,Open,,,,,,,,,,13,,3,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Park View Rehab,,,,,,,,Open,,,,,,,,,,61,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Parkshore Estates,,,,,,,,Open,,,,,,,,,,210,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Paul G Stewart Center Apartments,,,,,,,,Closed,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pauls House,,,,,,,,Closed,,,,,,,,,,49,,6,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pauls House and Healthcare Center,,,,,,,,Open,,,,,,,,,,23,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Peace Village,,,,,,,,Open,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pearl of Rolling Meadows,,,,,,,,Open,,,,,,,,,,124,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pershing Garden,,,,,,,,Closed,,,,,,,,,,13,,4,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pershing Gardens,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Peterson Park Health Care,,,,,,,,Open,,,,,,,,,,232,,36,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pine Crest Healthcare,,,,,,,,Closed,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pine Crest Nursing,,,,,,,,Open,,,,,,,,,,109,,10,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Pioneer Gardens,,,,,,,,Open,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Plymouth Place Senior Living,,,,,,,,Closed,,,,,,,,,,42,,11,,,,,,,,,,,,,,,,,
20210122,IL,Cook,,Porter Place,,,,,,,,Open,,,,,,,,,,18,,3,,,,,,,,,,,,,,,,,
