reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum
2021-02-05,Cook,Montclare Supportive Living,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-MONTCLARE SUPPORTIVE LIVING,No Match
2021-02-05,Cook,Waverly Inn Memory Care Community,18,8,2021-02-05T00:00:00,Closed,0.4444444444444444,1,COOK-WAVERLY INN MEMORY CARE COMMUNITY,No Match
2021-02-05,Cook,The Grove of Northbrook,12,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-THE GROVE OF NORTHBROOK,145809
2021-02-05,Cook,Brookdale Prospect Heights,8,1,2021-02-05T00:00:00,Closed,0.125,1,COOK-BROOKDALE PROSPECT HEIGHTS,145852
2021-02-05,Cook,Countryside Nursing and Rehab Center,68,11,2021-02-05T00:00:00,Closed,0.16176470588235295,1,COOK-COUNTRYSIDE NURSING AND REHAB CENTER,145798
2021-02-05,Cook,Clear Oaks Senior Living,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-CLEAR OAKS SENIOR LIVING,No Match
2021-02-05,Cook,Grand Regency of South Shore,6,0,2021-02-05T00:00:00,Open,0.0,1,COOK-GRAND REGENCY OF SOUTH SHORE,No Match
2021-02-05,Cook,Bella Terra Streamwood,23,3,2021-02-05T00:00:00,Closed,0.13043478260869565,1,COOK-BELLA TERRA STREAMWOOD,145701
2021-02-05,Cook,Alden Town Manor Care,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ALDEN TOWN MANOR CARE,No Match
2021-02-05,Cook,Asbury Court Senior Living,9,1,2021-02-05T00:00:00,Closed,0.1111111111111111,1,COOK-ASBURY COURT SENIOR LIVING,146187
2021-02-05,Cook,Balmoral Home,26,0,2021-02-05T00:00:00,Open,0.0,1,COOK-BALMORAL HOME,145796
2021-02-05,Cook,Eden Supportive Living,4,0,2021-02-05T00:00:00,Open,0.0,1,COOK-EDEN SUPPORTIVE LIVING,No Match
2021-02-05,Cook,Heritage Woods,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-HERITAGE WOODS,No Match
2021-02-05,Cook,Oak Lawn Respiratory and Rehab,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-OAK LAWN RESPIRATORY AND REHAB,145942
2021-02-05,Cook,Presence Nazarethville,25,6,2021-02-05T00:00:00,Closed,0.24,1,COOK-PRESENCE NAZARETHVILLE,146180
2021-02-05,Cook,Atria Glenview,5,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ATRIA GLENVIEW,No Match
2021-02-05,Cook,Pine Crest Healthcare,4,1,2021-02-05T00:00:00,Closed,0.25,1,COOK-PINE CREST HEALTHCARE,145220
2021-02-05,Cook,St Joseph Home For the Elderly,10,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ST JOSEPH HOME FOR THE ELDERLY,No Match
2021-02-05,Cook,Brandel Care Center,10,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-BRANDEL CARE CENTER,145527
2021-02-05,Cook,St. Mary of Providence in Chicago,18,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ST. MARY OF PROVIDENCE IN CHICAGO,No Match
2021-02-05,Cook,Lexington Healthcare of La Grange,35,5,2021-02-05T00:00:00,Closed,0.14285714285714285,1,COOK-LEXINGTON HEALTHCARE OF LA GRANGE,145737
2021-02-05,Cook,The Grove of La Grange,6,1,2021-02-05T00:00:00,Closed,0.16666666666666666,1,COOK-THE GROVE OF LA GRANGE,145307
2021-02-05,Cook,Arden Courts of Elk Grove,31,8,2021-02-05T00:00:00,Closed,0.25806451612903225,1,COOK-ARDEN COURTS OF ELK GROVE,No Match
2021-02-05,Cook,Marklund Wasmond Center,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-MARKLUND WASMOND CENTER,No Match
2021-02-05,Cook,Autumn Green at Wright Campus,2,0,2021-02-05T00:00:00,Open,0.0,1,COOK-AUTUMN GREEN AT WRIGHT CAMPUS,No Match
2021-02-05,Cook,Bellwood Development Center,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-BELLWOOD DEVELOPMENT CENTER,No Match
2021-02-05,Cook,Lexington healthcare of Schaumburg,30,3,2021-02-05T00:00:00,Closed,0.1,1,COOK-LEXINGTON HEALTHCARE OF SCHAUMBURG,145678
2021-02-05,Cook,The Pointe of Kilpatrick ,39,7,2021-02-05T00:00:00,Closed,0.1794871794871795,1,COOK-THE POINTE OF KILPATRICK ,No Match
2021-02-05,Cook,Brookdale - Lake Shore,11,1,2021-02-05T00:00:00,Closed,0.09090909090909091,1,COOK-BROOKDALE - LAKE SHORE,No Match
2021-02-05,Cook,Symphony Residences at Lincoln Park,11,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-SYMPHONY RESIDENCES AT LINCOLN PARK,No Match
2021-02-05,Cook,All Saints,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ALL SAINTS,No Match
2021-02-05,Cook,Bella Terra Wheeling,57,15,2021-02-05T00:00:00,Closed,0.2631578947368421,1,COOK-BELLA TERRA WHEELING,145835
2021-02-05,Cook,Victory Center of Bartlett,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-VICTORY CENTER OF BARTLETT,No Match
2021-02-05,Cook,Victory Centre of Riverwoods,9,4,2021-02-05T00:00:00,Closed,0.4444444444444444,1,COOK-VICTORY CENTRE OF RIVERWOODS,No Match
2021-02-05,Cook,Aspire Living Prospect Heights,13,1,2021-02-05T00:00:00,Closed,0.07692307692307693,1,COOK-ASPIRE LIVING PROSPECT HEIGHTS,No Match
2021-02-05,Cook,Country Club Terrace,10,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-COUNTRY CLUB TERRACE,No Match
2021-02-05,Cook,Brookdale of Lakeview,7,0,2021-02-05T00:00:00,Open,0.0,1,COOK-BROOKDALE OF LAKEVIEW,No Match
2021-02-05,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-MACNEAL MEMORIAL HOSPITAL REHAB/LTC,145848
2021-02-05,Cook,Pioneer Gardens,3,0,2021-02-05T00:00:00,Open,0.0,1,COOK-PIONEER GARDENS,No Match
2021-02-05,Cook,Greenview Place Senior Living,9,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-GREENVIEW PLACE SENIOR LIVING,No Match
2021-02-05,Cook,Brookdale Hoffman Estates,11,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-BROOKDALE HOFFMAN ESTATES,No Match
2021-02-05,Cook,Peace Village,11,2,2021-02-05T00:00:00,Closed,0.18181818181818182,1,COOK-PEACE VILLAGE,No Match
2021-02-05,Cook,Beechwood Manor,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-BEECHWOOD MANOR,No Match
2021-02-05,Cook,Misericordia - Marian Center,13,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-MISERICORDIA - MARIAN CENTER,No Match
2021-02-05,Cook,Crestwood Terrace,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-CRESTWOOD TERRACE,140E178
2021-02-05,Cook,PACTT Learning -Oak Park,16,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-PACTT LEARNING -OAK PARK,No Match
2021-02-05,Cook,Lexington Health Care Center of Chicago Ridge,9,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-LEXINGTON HEALTH CARE CENTER OF CHICAGO RIDGE,No Match
2021-02-05,Cook,Alden North Shore ,4,2,2021-02-05T00:00:00,Open,0.5,1,COOK-ALDEN NORTH SHORE ,145984
2021-02-05,Cook,Calumet City Terrace,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-CALUMET CITY TERRACE,No Match
2021-02-05,Cook,Alden Estates of Skokie ,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ALDEN ESTATES OF SKOKIE ,145869
2021-02-05,Cook,Citadel of Skokie,21,3,2021-02-05T00:00:00,Open,0.14285714285714285,1,COOK-CITADEL OF SKOKIE,145468
2021-02-05,Cook,Leeda Services,5,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-LEEDA SERVICES,No Match
2021-02-05,Cook,Oak Park Brookdale,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-OAK PARK BROOKDALE,No Match
2021-02-05,Cook,Envision,48,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ENVISION,No Match
2021-02-05,Cook,Alden Lakeland,17,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ALDEN LAKELAND,145450
2021-02-05,Cook,The Clare,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-THE CLARE,146141
2021-02-05,Cook,Alden Village North,56,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ALDEN VILLAGE NORTH,No Match
2021-02-05,Cook,Greenwood Care-Evanston,8,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-GREENWOOD CARE-EVANSTON,No Match
2021-02-05,Cook,Albany Care,205,1,2021-02-05T00:00:00,Open,0.004878048780487805,1,COOK-ALBANY CARE,No Match
2021-02-05,Cook,Little Village Nursing Home,3,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-LITTLE VILLAGE NURSING HOME,146018
2021-02-05,Cook,Peterson Park Health Care,34,1,2021-02-05T00:00:00,Open,0.029411764705882353,1,COOK-PETERSON PARK HEALTH CARE,145838
2021-02-05,Cook,Elevate Care Chicago North,31,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2021-02-05,Cook,Bethane Place,2,0,2021-02-05T00:00:00,Open,0.0,1,COOK-BETHANE PLACE,No Match
2021-02-05,Cook,Inverness Health and Rehab Center,18,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-INVERNESS HEALTH AND REHAB CENTER,145994
2021-02-05,Cook,Presence Maryhaven,21,4,2021-02-05T00:00:00,Open,0.19047619047619047,1,COOK-PRESENCE MARYHAVEN,145741
2021-02-05,Cook,GOLFVIEW DEVELOPMENTAL CENTER,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-GOLFVIEW DEVELOPMENTAL CENTER,No Match
2021-02-05,Cook,Caledonia Senior Living & Memory Care,27,1,2021-02-05T00:00:00,Open,0.037037037037037035,1,COOK-CALEDONIA SENIOR LIVING & MEMORY CARE,No Match
2021-02-05,Cook,Ludeman Center,127,0,2021-02-05T00:00:00,Open,0.0,1,COOK-LUDEMAN CENTER,No Match
2021-02-05,Cook,Palos Hills Healthcare,45,2,2021-02-05T00:00:00,Closed,0.044444444444444446,1,COOK-PALOS HILLS HEALTHCARE,No Match
2021-02-05,Cook,Winston Manor,6,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-WINSTON MANOR,140E170
2021-02-05,Cook,Arbour Health Care Center,3,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ARBOUR HEALTH CARE CENTER,146169
2021-02-05,Cook,Citadel of Waterford,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-CITADEL OF WATERFORD,No Match
2021-02-05,Cook,Pauls House and Healthcare Center,25,3,2021-02-05T00:00:00,Open,0.12,1,COOK-PAULS HOUSE AND HEALTHCARE CENTER,145767
2021-02-05,Cook,Symphony at Midway,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-SYMPHONY AT MIDWAY,145995
2021-02-05,Cook,Garden Center Services-home facility,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-GARDEN CENTER SERVICES-HOME FACILITY,No Match
2021-02-05,Cook,Holy Family Villa,14,1,2021-02-05T00:00:00,Closed,0.07142857142857142,1,COOK-HOLY FAMILY VILLA,146053
2021-02-05,Cook,Buckingham Pavilion,18,0,2021-02-05T00:00:00,Open,0.0,1,COOK-BUCKINGHAM PAVILION,145285
2021-02-05,Cook,Carlton at the Lake,29,1,2021-02-05T00:00:00,Open,0.034482758620689655,1,COOK-CARLTON AT THE LAKE,145679
2021-02-05,Cook,Southview Manor,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-SOUTHVIEW MANOR,146161
2021-02-05,Cook,The Clare,88,1,2021-02-05T00:00:00,Open,0.011363636363636364,1,COOK-THE CLARE,146141
2021-02-05,Cook,Villa at Windsor Park,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-VILLA AT WINDSOR PARK,145970
2021-02-05,Cook,North Shore Place,49,8,2021-02-05T00:00:00,Open,0.16326530612244897,1,COOK-NORTH SHORE PLACE,No Match
2021-02-05,Cook,Elevate Care North Branch,94,10,2021-02-05T00:00:00,Open,0.10638297872340426,1,COOK-ELEVATE CARE NORTH BRANCH,No Match
2021-02-05,Cook,Franciscan Village,49,6,2021-02-05T00:00:00,Open,0.12244897959183673,1,COOK-FRANCISCAN VILLAGE,146029
2021-02-05,Cook,Mercy Circle,28,0,2021-02-05T00:00:00,Open,0.0,1,COOK-MERCY CIRCLE,146174
2021-02-05,Cook,Three Crowns Park,37,2,2021-02-05T00:00:00,Open,0.05405405405405406,1,COOK-THREE CROWNS PARK,No Match
2021-02-05,Cook,Villa at Palos Heights,30,3,2021-02-05T00:00:00,Open,0.1,1,COOK-VILLA AT PALOS HEIGHTS,145779
2021-02-05,Cook,The Mather,41,4,2021-02-05T00:00:00,Open,0.0975609756097561,1,COOK-THE MATHER,146145
2021-02-05,Cook,St. Joseph Village of Chicago,17,2,2021-02-05T00:00:00,Open,0.11764705882352941,1,COOK-ST. JOSEPH VILLAGE OF CHICAGO,145637
2021-02-05,Cook,Central Baptist Village,78,12,2021-02-05T00:00:00,Open,0.15384615384615385,1,COOK-CENTRAL BAPTIST VILLAGE,145853
2021-02-05,Cook,Alden Town Manor Rehabilitation & Health Care Cent,136,27,2021-02-05T00:00:00,Open,0.19852941176470587,1,COOK-ALDEN TOWN MANOR REHABILITATION & HEALTH CARE CENT,145736
2021-02-05,Cook,The Grove of La Grange,19,1,2021-02-05T00:00:00,Open,0.05263157894736842,1,COOK-THE GROVE OF LA GRANGE,145307
2021-02-05,Cook,El Valor,5,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-EL VALOR,No Match
2021-02-05,Cook,Lexington Of Chicago Ridge,33,4,2021-02-05T00:00:00,Open,0.12121212121212122,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2021-02-05,Cook,Lutheran Home,53,3,2021-02-05T00:00:00,Open,0.05660377358490566,1,COOK-LUTHERAN HOME,145768
2021-02-05,Cook,Alden Poplar,2,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-ALDEN POPLAR,No Match
2021-02-05,Cook,Autumn Green at Midway Village,2,1,2021-02-05T00:00:00,Open,0.5,1,COOK-AUTUMN GREEN AT MIDWAY VILLAGE,No Match
2021-02-05,Cook,Harmony Healthcare and Rehab,2,0,2021-02-05T00:00:00,Open,0.0,1,COOK-HARMONY HEALTHCARE AND REHAB,145775
2021-02-05,Cook,Lakefront Nursing,34,0,2021-02-05T00:00:00,Open,0.0,1,COOK-LAKEFRONT NURSING,145235
2021-02-05,Cook,Aperion Care West Ridge,10,0,2021-02-05T00:00:00,Open,0.0,1,COOK-APERION CARE WEST RIDGE,145832
2021-02-05,Cook,Elevate Care Irving Park,12,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ELEVATE CARE IRVING PARK,145415
2021-02-05,Cook,Presence Resurrection Retirement Community,6,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-PRESENCE RESURRECTION RETIREMENT COMMUNITY,145324
2021-02-05,Cook,Paul G Stewart Center Apartments,19,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-PAUL G STEWART CENTER APARTMENTS,No Match
2021-02-05,Cook,Aperion Care Midlothian,11,0,2021-02-05T00:00:00,Open,0.0,1,COOK-APERION CARE MIDLOTHIAN,145947
2021-02-05,Cook,Victory Center of Bartlett,7,1,2021-02-05T00:00:00,Closed,0.14285714285714285,1,COOK-VICTORY CENTER OF BARTLETT,No Match
2021-02-05,Cook,Alden Lincoln Park Rehab,14,1,2021-02-05T00:00:00,Open,0.07142857142857142,1,COOK-ALDEN LINCOLN PARK REHAB,145126
2021-02-05,Cook,Alden Wentworth Rehab & Healthcare Center,41,1,2021-02-05T00:00:00,Open,0.024390243902439025,1,COOK-ALDEN WENTWORTH REHAB & HEALTHCARE CENTER,145429
2021-02-05,Cook,LITTLE SISTERS OF THE POOR ST MARYS HOME,22,0,2021-02-05T00:00:00,Open,0.0,1,COOK-LITTLE SISTERS OF THE POOR ST MARYS HOME,146185
2021-02-05,Cook,Warren Barr Lincoln Park,26,0,2021-02-05T00:00:00,Open,0.0,1,COOK-WARREN BARR LINCOLN PARK,145875
2021-02-05,Cook,Victory Centre of Park Forest,6,0,2021-02-05T00:00:00,Open,0.0,1,COOK-VICTORY CENTRE OF PARK FOREST,No Match
2021-02-05,Cook,Presbyterian Westminster Homes,97,7,2021-02-05T00:00:00,Open,0.07216494845360824,1,COOK-PRESBYTERIAN WESTMINSTER HOMES,No Match
2021-02-05,Cook,Presence Nazarethville,56,6,2021-02-05T00:00:00,Open,0.10714285714285714,1,COOK-PRESENCE NAZARETHVILLE,146180
2021-02-05,Cook,Sunrise of Park Ridge,9,3,2021-02-05T00:00:00,Open,0.3333333333333333,1,COOK-SUNRISE OF PARK RIDGE,No Match
2021-02-05,Cook,Bria Place,4,0,2021-02-05T00:00:00,Closed,0.0,1,COOK-BRIA PLACE,145784
2021-02-05,Cook,Victory Center Sierra Ridge,2,0,2021-02-05T00:00:00,Open,0.0,1,COOK-VICTORY CENTER SIERRA RIDGE,No Match
2021-02-05,Cook,Thornton Heights Terrace,23,0,2021-02-05T00:00:00,Open,0.0,1,COOK-THORNTON HEIGHTS TERRACE,No Match
2021-02-05,Cook,Concord  Place,6,0,2021-02-05T00:00:00,Open,0.0,1,COOK-CONCORD  PLACE,No Match
2021-02-05,Cook,Alden Lakeland,103,3,2021-02-05T00:00:00,Open,0.02912621359223301,1,COOK-ALDEN LAKELAND,145450
2021-02-05,Cook,Ambassador Nursing,11,0,2021-02-05T00:00:00,Open,0.0,1,COOK-AMBASSADOR NURSING,145343
2021-02-05,Cook,Bethesda Rehab and Senior Care,27,2,2021-02-05T00:00:00,Open,0.07407407407407407,1,COOK-BETHESDA REHAB AND SENIOR CARE,145844
2021-02-05,Cook,Misericordia,22,1,2021-02-05T00:00:00,Closed,0.045454545454545456,1,COOK-MISERICORDIA,No Match
2021-02-05,Cook,Alden,45,3,2021-02-05T00:00:00,Open,0.06666666666666667,1,COOK-ALDEN,145998
2021-02-05,Cook,Victory Center of River Oaks,7,1,2021-02-05T00:00:00,Open,0.14285714285714285,1,COOK-VICTORY CENTER OF RIVER OAKS,No Match
2021-02-05,Cook,Meadowbrook Manor,58,11,2021-02-05T00:00:00,Open,0.1896551724137931,1,COOK-MEADOWBROOK MANOR,145710
2021-02-05,Cook,The Auberge,19,5,2021-02-05T00:00:00,Open,0.2631578947368421,1,COOK-THE AUBERGE,No Match
2021-02-05,Cook,Covenant Home of Chicago,9,0,2021-02-05T00:00:00,Open,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2021-02-05,Cook,Selfhelp Home,24,1,2021-02-05T00:00:00,Open,0.041666666666666664,1,COOK-SELFHELP HOME,146009
2021-02-05,Cook,Smith Village,43,0,2021-02-05T00:00:00,Open,0.0,1,COOK-SMITH VILLAGE,145904
2021-02-05,Cook,Symphony of Lincoln Park,40,2,2021-02-05T00:00:00,Open,0.05,1,COOK-SYMPHONY OF LINCOLN PARK,145510
2021-02-05,Cook,Beacon Care Center,18,0,2021-02-05T00:00:00,Open,0.0,1,COOK-BEACON CARE CENTER,145776
2021-02-05,Cook,Chalet Living and Rehab,21,1,2021-02-05T00:00:00,Open,0.047619047619047616,1,COOK-CHALET LIVING AND REHAB,145670
2021-02-05,Cook,Clark Manor,77,4,2021-02-05T00:00:00,Open,0.05194805194805195,1,COOK-CLARK MANOR,145507
2021-02-05,Cook,Continental Nursing #2,16,1,2021-02-05T00:00:00,Open,0.0625,1,COOK-CONTINENTAL NURSING #2,No Match
2021-02-05,Cook,Lexington Healthcare of La Grange,21,2,2021-02-05T00:00:00,Open,0.09523809523809523,1,COOK-LEXINGTON HEALTHCARE OF LA GRANGE,145737
2021-02-05,Cook,Brookdale Prospect Heights,19,2,2021-02-05T00:00:00,Open,0.10526315789473684,1,COOK-BROOKDALE PROSPECT HEIGHTS,145852
2021-02-05,Cook,Villas South Holland,55,5,2021-02-05T00:00:00,Open,0.09090909090909091,1,COOK-VILLAS SOUTH HOLLAND,No Match
2021-02-05,Cook,Weinberg Senior Living,59,8,2021-02-05T00:00:00,Open,0.13559322033898305,1,COOK-WEINBERG SENIOR LIVING,No Match
2021-02-05,Cook,Alden Estates Des Plaines,32,6,2021-02-05T00:00:00,Open,0.1875,1,COOK-ALDEN ESTATES DES PLAINES,145998
2021-02-05,Cook,Emerald Place Memory Care,12,0,2021-02-05T00:00:00,Open,0.0,1,COOK-EMERALD PLACE MEMORY CARE,No Match
2021-02-05,Cook,Manor Care Palos Heights East,94,16,2021-02-05T00:00:00,Open,0.1702127659574468,1,COOK-MANOR CARE PALOS HEIGHTS EAST,145607
2021-02-05,Cook,Manor Care Health Services- Palos Heights West,14,1,2021-02-05T00:00:00,Open,0.07142857142857142,1,COOK-MANOR CARE HEALTH SERVICES- PALOS HEIGHTS WEST,145893
2021-02-05,Cook,Alden Estates of Barrington,37,5,2021-02-05T00:00:00,Open,0.13513513513513514,1,COOK-ALDEN ESTATES OF BARRINGTON,145557
2021-02-05,Cook,The Grove,16,1,2021-02-05T00:00:00,Open,0.0625,1,COOK-THE GROVE,No Match
2021-02-05,Cook,Friendship Village of Schaumburg,48,7,2021-02-05T00:00:00,Open,0.14583333333333334,1,COOK-FRIENDSHIP VILLAGE OF SCHAUMBURG,No Match
2021-02-05,Cook,Avantara Evergreen Park,57,3,2021-02-05T00:00:00,Open,0.05263157894736842,1,COOK-AVANTARA EVERGREEN PARK,145734
2021-02-05,Cook,Generations at Regency,67,5,2021-02-05T00:00:00,Open,0.07462686567164178,1,COOK-GENERATIONS AT REGENCY,145237
2021-02-05,Cook,Berkeley Nursing and Rehabilitation Center,47,8,2021-02-05T00:00:00,Open,0.1702127659574468,1,COOK-BERKELEY NURSING AND REHABILITATION CENTER,146013
2021-02-05,Cook,Landmark of Richton Park,41,0,2021-02-05T00:00:00,Open,0.0,1,COOK-LANDMARK OF RICHTON PARK,145424
2021-02-05,Cook,Westbrook Senior Living,18,4,2021-02-05T00:00:00,Open,0.2222222222222222,1,COOK-WESTBROOK SENIOR LIVING,No Match
2021-02-05,Cook,Franciscan Village - Mother Teresa House,43,5,2021-02-05T00:00:00,Open,0.11627906976744186,1,COOK-FRANCISCAN VILLAGE - MOTHER TERESA HOUSE,146029
2021-02-05,Cook,Generations At Oakton,30,7,2021-02-05T00:00:00,Open,0.23333333333333334,1,COOK-GENERATIONS AT OAKTON,145626
2021-02-05,Cook,Bridgeview Health Care Center,12,2,2021-02-05T00:00:00,Closed,0.16666666666666666,1,COOK-BRIDGEVIEW HEALTH CARE CENTER,No Match
2021-02-05,Cook,Lakeview Nursing and Rehab,10,0,2021-02-05T00:00:00,Open,0.0,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2021-02-05,Cook,Austin Oasis,12,0,2021-02-05T00:00:00,Open,0.0,1,COOK-AUSTIN OASIS,145834
2021-02-05,Cook,Fairmont Care Center,47,7,2021-02-05T00:00:00,Open,0.14893617021276595,1,COOK-FAIRMONT CARE CENTER,No Match
2021-02-05,Cook,Symphony of South Shore,42,6,2021-02-05T00:00:00,Open,0.14285714285714285,1,COOK-SYMPHONY OF SOUTH SHORE,145977
2021-02-05,Cook,Oasis,5,1,2021-02-05T00:00:00,Closed,0.2,1,COOK-OASIS,No Match
2021-02-05,Cook,Asbury Senior Living,88,11,2021-02-05T00:00:00,Open,0.125,1,COOK-ASBURY SENIOR LIVING,No Match
2021-02-05,Cook,Astoria Place,66,7,2021-02-05T00:00:00,Open,0.10606060606060606,1,COOK-ASTORIA PLACE,No Match
2021-02-05,Cook,Avantara Park Ridge,183,28,2021-02-05T00:00:00,Open,0.15300546448087432,1,COOK-AVANTARA PARK RIDGE,145667
2021-02-05,Cook,Presence Resurrection Retirement Community,2,0,2021-02-05T00:00:00,Open,0.0,1,COOK-PRESENCE RESURRECTION RETIREMENT COMMUNITY,145324
2021-02-05,Cook,Sheridan Park Ridge,10,0,2021-02-05T00:00:00,Open,0.0,1,COOK-SHERIDAN PARK RIDGE,No Match
2021-02-05,Cook,Niles Nursing and Rehab Center,31,0,2021-02-05T00:00:00,Open,0.0,1,COOK-NILES NURSING AND REHAB CENTER,145696
2021-02-05,Cook,The Carrington Linclonwood,9,5,2021-02-05T00:00:00,Open,0.5555555555555556,1,COOK-THE CARRINGTON LINCLONWOOD,No Match
2021-02-05,Cook,Aperion Care Burbank,32,2,2021-02-05T00:00:00,Open,0.0625,1,COOK-APERION CARE BURBANK,145913
2021-02-05,Cook,Bellwood Developmental Center,129,2,2021-02-05T00:00:00,Open,0.015503875968992248,1,COOK-BELLWOOD DEVELOPMENTAL CENTER,No Match
2021-02-05,Cook,Burbank Rehabilitation,6,1,2021-02-05T00:00:00,Closed,0.16666666666666666,1,COOK-BURBANK REHABILITATION,No Match
2021-02-05,Cook,Citadel of Warren Park,22,1,2021-02-05T00:00:00,Open,0.045454545454545456,1,COOK-CITADEL OF WARREN PARK,No Match
2021-02-05,Cook,Citadel of Skokie  (3),23,9,2021-02-05T00:00:00,Open,0.391304347826087,1,COOK-CITADEL OF SKOKIE  (3),145468
2021-02-05,Cook,Montgomery Place,42,0,2021-02-05T00:00:00,Open,0.0,1,COOK-MONTGOMERY PLACE,145748
2021-02-05,Cook,Symphony of Chicago West,23,1,2021-02-05T00:00:00,Open,0.043478260869565216,1,COOK-SYMPHONY OF CHICAGO WEST,145661
2021-02-05,Cook,Wesley Place,95,9,2021-02-05T00:00:00,Open,0.09473684210526316,1,COOK-WESLEY PLACE,145591
2021-02-05,Cook,MADO Healthcare Uptown #2,5,2,2021-02-05T00:00:00,Open,0.4,1,COOK-MADO HEALTHCARE UPTOWN #2,No Match
2021-02-05,Cook,Aperion Care Forest Park,74,12,2021-02-05T00:00:00,Open,0.16216216216216217,1,COOK-APERION CARE FOREST PARK,145969
2021-02-05,Cook,The Grove of Northbrook,115,9,2021-02-05T00:00:00,Open,0.0782608695652174,1,COOK-THE GROVE OF NORTHBROOK,145809
2021-02-05,Cook,Addolorata Villa,21,1,2021-02-05T00:00:00,Open,0.047619047619047616,1,COOK-ADDOLORATA VILLA,145724
2021-02-05,Cook,St Joseph Home for the Elderly Palatine,51,5,2021-02-05T00:00:00,Open,0.09803921568627451,1,COOK-ST JOSEPH HOME FOR THE ELDERLY PALATINE,No Match
2021-02-05,Cook,Oakridge Healthcare Center ,21,5,2021-02-05T00:00:00,Open,0.23809523809523808,1,COOK-OAKRIDGE HEALTHCARE CENTER ,No Match
2021-02-05,Cook,Pearl of Rolling Meadows,117,11,2021-02-05T00:00:00,Open,0.09401709401709402,1,COOK-PEARL OF ROLLING MEADOWS,145350
2021-02-05,Cook,Alexian Village,7,0,2021-02-05T00:00:00,Open,0.0,1,COOK-ALEXIAN VILLAGE,No Match
2021-02-05,Cook,Randolph County Care Center,82,13,2021-02-05T00:00:00,Open,0.15853658536585366,1,COOK-RANDOLPH COUNTY CARE CENTER,No Match
2021-02-05,Cook,Brookdale Hoffman Estates,24,2,2021-02-05T00:00:00,Open,0.08333333333333333,1,COOK-BROOKDALE HOFFMAN ESTATES,No Match
2021-02-05,Cook,Symphony of Evanston,28,3,2021-02-05T00:00:00,Open,0.10714285714285714,1,COOK-SYMPHONY OF EVANSTON,145803
