County,FacilityName2,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Winnebago,Alden Debes Rehab Inc,145142,2021-01-22,79,20,0.25316455696202533,1,1,0,1
Iroquois,Watseka Rehabilitation and Healthcare,No Match,2021-01-22,79,7,0.08860759493670886,1,1,0,1
Clark,Heartland Manor Nursing home,No Match,2021-01-22,79,18,0.22784810126582278,1,0,1,1
Will,Joliet Terrace,140E248,2021-01-22,79,2,0.02531645569620253,3,2,1,1
St. Clair,Bria of Cahokia,145613,2021-01-22,79,4,0.05063291139240506,2,1,1,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2021-01-22,78,18,0.23076923076923078,2,1,1,1
Lake,Pavilion of Waukegan,145621,2021-01-22,78,13,0.16666666666666666,2,1,1,1
Boone,Park Place,No Match,2021-01-22,78,3,0.038461538461538464,1,0,1,1
Kane,Avondale Estates of Elgin,146181,2021-01-22,78,9,0.11538461538461539,1,0,1,1
Cook,Presence Nazarethville,146180,2021-01-22,78,12,0.15384615384615385,2,1,1,1
Cook,Continental Nursing and Rehabilitation Center,145730,2021-01-22,78,12,0.15384615384615385,1,0,1,1
Iroquois,Gilman Health Care Center,145347,2021-01-22,78,14,0.1794871794871795,1,1,0,1
Franklin,Stonebridge Senior Living Center,No Match,2021-01-22,78,16,0.20512820512820512,1,0,1,1
Logan,Christian Nursing Home,145430,2021-01-22,77,20,0.2597402597402597,3,2,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,145273,2021-01-22,77,18,0.23376623376623376,1,1,0,1
Kankakee,Aperion Care Bradley,146112,2021-01-22,77,8,0.1038961038961039,2,1,1,1
Madison,Elmwood Nursing and Rehab,145858,2021-01-22,77,2,0.025974025974025976,2,1,1,1
Lake,Belmont Village of Buffalo Grove,No Match,2021-01-22,77,21,0.2727272727272727,2,1,1,1
Cook,Asbury Senior Living,No Match,2021-01-22,77,10,0.12987012987012986,1,0,1,1
McHenry,Hearthstone Manor,146015,2021-01-22,76,7,0.09210526315789473,2,2,0,1
Knox,Serenity of Lake Storey,145619,2021-01-22,76,6,0.07894736842105263,1,0,1,1
Vermilion,Arcadia Care of Danville,145753,2021-01-22,76,7,0.09210526315789473,1,0,1,1
Jefferson,Nature Trail Health Care Center,146021,2021-01-22,76,10,0.13157894736842105,1,0,1,1
Fayette,Aperion Care St Elmo,145857,2021-01-22,76,12,0.15789473684210525,1,0,1,1
Cook,The Admiral at the Lake,146165,2021-01-22,76,8,0.10526315789473684,1,0,1,1
Woodford,El Paso Health Care Center,No Match,2021-01-22,75,0,0.0,1,0,1,1
Monroe,Garden Place Waterloo,No Match,2021-01-22,75,3,0.04,1,0,1,1
Madison,Alton Memorial Rehab and Therapy,145121,2021-01-22,75,13,0.17333333333333334,1,0,1,1
Pike,Barry Community Care,146051,2021-01-22,75,13,0.17333333333333334,1,0,1,1
Kane,Highland Oaks,14A383,2021-01-22,75,14,0.18666666666666668,2,1,1,1
Lake,Bayside Terrace,No Match,2021-01-22,74,2,0.02702702702702703,1,1,0,1
Lake,Elevate Care Waukegan,145669,2021-01-22,74,13,0.17567567567567569,1,1,0,1
Lake,Riverside Foundation,No Match,2021-01-22,74,5,0.06756756756756757,1,1,0,1
Jackson,Manor Court of Carbondale,146171,2021-01-22,74,17,0.22972972972972974,2,1,1,1
Sangamon,Aperion Care Springfield,No Match,2021-01-22,74,4,0.05405405405405406,1,0,1,1
Whiteside,Citadel of Sterling,145278,2021-01-22,74,20,0.2702702702702703,1,0,1,1
Cook,Central Plaza,No Match,2021-01-22,74,1,0.013513513513513514,1,1,0,1
Fulton,Red Oak Estates,No Match,2021-01-22,74,10,0.13513513513513514,1,0,1,1
McLean,Arcadia Care Bloomington/Aperion,No Match,2021-01-22,74,6,0.08108108108108109,1,0,1,1
Perry,Pinckneyville Nursing and Rehabilitation,146175,2021-01-22,73,11,0.1506849315068493,1,1,0,1
DuPage,The Birches Assisted Living Clarendon Hills,No Match,2021-01-22,73,5,0.0684931506849315,2,1,1,1
Jefferson,GreenTree at Mt. Vernon,No Match,2021-01-22,73,16,0.2191780821917808,1,1,0,1
Macon,Prairie Creek Village,146003,2021-01-22,73,5,0.0684931506849315,3,2,1,1
Cook,Bethesda Rehab and Senior Care,145844,2021-01-22,72,8,0.1111111111111111,2,1,1,1
Ford,Piper City Rehab,145489,2021-01-22,72,13,0.18055555555555555,2,2,0,1
Tazewell,Villas of Holly Brook & Reflections Pekin,No Match,2021-01-22,72,11,0.1527777777777778,1,1,0,1
Kane,Avantara of Elgin,145699,2021-01-22,72,15,0.20833333333333334,1,0,1,1
Peoria,Apostolic Christian Skyline,145933,2021-01-22,72,7,0.09722222222222222,1,1,0,1
Cook,Manor Care Oak Lawn East,No Match,2021-01-22,72,21,0.2916666666666667,2,1,1,1
Kane,Alden of Waterford,146182,2021-01-22,72,11,0.1527777777777778,2,1,1,1
Winnebago,Amberwood,145908,2021-01-22,72,11,0.1527777777777778,1,1,0,1
St. Clair,Integrity Care of Smithton,146188,2021-01-22,72,10,0.1388888888888889,1,0,1,1
Lake,Victory Lakes Continuing Care Center,No Match,2021-01-22,72,11,0.1527777777777778,2,1,1,1
Will,Our Lady Of Angels Retirement Home,146126,2021-01-22,72,6,0.08333333333333333,2,1,1,1
Ford,Heritage Health - Gibson City,No Match,2021-01-22,71,14,0.19718309859154928,1,0,1,1
Cook,Chicago Ridge Nursing and Rehab,145639,2021-01-22,71,17,0.23943661971830985,1,1,0,1
McHenry,Cross Roads Care Center,145222,2021-01-22,71,13,0.18309859154929578,1,1,0,1
Coles,Hilltop Skilled Nursing,145862,2021-01-22,71,5,0.07042253521126761,1,1,0,1
DuPage,Tabor Hills Healthcare,145840,2021-01-22,71,8,0.11267605633802817,3,2,1,1
Stark,Toulon Rehab & Health Care CTR,No Match,2021-01-22,71,13,0.18309859154929578,1,0,1,1
Cook,Aperion Care Plum Grove,145658,2021-01-22,71,19,0.2676056338028169,1,0,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,No Match,2021-01-22,71,15,0.2112676056338028,1,1,0,1
Marion,Centralia Manor,145666,2021-01-22,71,9,0.1267605633802817,1,0,1,1
Tazewell,Generations Riverview SNF,145524,2021-01-22,71,12,0.16901408450704225,1,0,1,1
LaSalle,Parker Nursing and Rehabilitation Center,145989,2021-01-22,70,7,0.1,2,1,1,1
Perry,DuQuoin Nursing and Rehab,No Match,2021-01-22,70,17,0.24285714285714285,1,0,1,1
St. Clair,Cedar Ridge,145571,2021-01-22,70,13,0.18571428571428572,1,1,0,1
Christian,Heritage Health of Pana,145267,2021-01-22,70,14,0.2,1,0,1,1
Kankakee,Momence Meadows Nursing & Rehabilitation Center,145713,2021-01-22,69,3,0.043478260869565216,1,0,1,1
Cook,Waterfront Terrace,145939,2021-01-22,69,13,0.18840579710144928,1,1,0,1
Henry,Kewanee Care Home,No Match,2021-01-22,68,9,0.1323529411764706,1,0,1,1
Cook,Symphony of Bronzeville,145337,2021-01-22,68,20,0.29411764705882354,2,1,1,1
Will,The PARC of Joliet,145221,2021-01-22,68,17,0.25,1,1,0,1
Cook,The Abington of Glenview,No Match,2021-01-22,68,11,0.16176470588235295,1,0,1,1
Cook,Arden Courts/Manor Care of South Holland,No Match,2021-01-22,68,8,0.11764705882352941,1,1,0,1
Cook,Aperion Care West Ridge,145832,2021-01-22,68,14,0.20588235294117646,3,1,2,1
Cook,Alden Princeton Rehab & Health,145688,2021-01-22,68,13,0.19117647058823528,2,1,1,1
DeKalb,Prairie Crossing Living and Rehab,145414,2021-01-22,68,8,0.11764705882352941,1,0,1,1
Clinton,Aviston Countryside Manor,145601,2021-01-22,68,16,0.23529411764705882,1,0,1,1
Jefferson,Mt. Vernon Countryside Manor,145685,2021-01-22,68,10,0.14705882352941177,2,1,1,1
DeKalb,Willow Crest Nursing Pavilion,145712,2021-01-22,68,15,0.22058823529411764,1,1,0,1
Peoria,Christian Buehler Home,No Match,2021-01-22,68,12,0.17647058823529413,1,1,0,1
Cook,Misericordia,No Match,2021-01-22,68,3,0.04411764705882353,2,2,0,1
Jasper,Newton Care Center,145807,2021-01-22,67,10,0.14925373134328357,2,2,0,1
Tazewell,Apostolic Christian Timber Ridge,No Match,2021-01-22,67,0,0.0,1,0,1,1
Franklin,Westside Rehabilitation and Care Center,No Match,2021-01-22,67,3,0.04477611940298507,1,0,1,1
Kane,Heritage Woods of Batavia,No Match,2021-01-22,67,8,0.11940298507462686,1,1,0,1
Peoria,University Rehab at Northmoor,145647,2021-01-22,67,5,0.07462686567164178,2,1,1,1
Cook,ManorCare Palos Heights East,145607,2021-01-22,67,12,0.1791044776119403,1,1,0,1
Sangamon,Mill Creek Alzheimers Special Care Unit,No Match,2021-01-22,66,10,0.15151515151515152,1,1,0,1
DuPage,Oakbrook Care Rehabilitation & Recover,No Match,2021-01-22,66,8,0.12121212121212122,1,0,1,1
Logan,St. Claras Manor,145720,2021-01-22,66,21,0.3181818181818182,1,0,1,1
Cook,Estates of Hyde Park,145828,2021-01-22,66,12,0.18181818181818182,2,1,1,1
Cook,Bridgeview HC,145208,2021-01-22,66,15,0.22727272727272727,1,1,0,1
Tazewell,Aperion Morton,145248,2021-01-22,65,6,0.09230769230769231,1,1,0,1
Cook,Symphony of Crestwood,145718,2021-01-22,65,10,0.15384615384615385,2,1,1,1
Champaign,University Rehab Center,145364,2021-01-22,65,1,0.015384615384615385,2,1,1,1
Kendall,Bickford of oswego,No Match,2021-01-22,65,12,0.18461538461538463,1,0,1,1
Effingham,LAKELAND REHABILITATION & HEALTH CARE,145256,2021-01-22,65,15,0.23076923076923078,1,0,1,1
Cook,Westwood Manor,146149,2021-01-22,65,2,0.03076923076923077,2,1,1,1
Sangamon,Villa Healthcare Center West,No Match,2021-01-22,64,4,0.0625,1,1,0,1
Cook,All American Nursing Home,14A057,2021-01-22,64,4,0.0625,2,1,1,1
Tazewell,Timbercreek Rehab and Healthcare,145275,2021-01-22,64,12,0.1875,1,1,0,1
Cook,Alden Estates of Barrington,145557,2021-01-22,64,5,0.078125,2,1,1,1
DuPage,Aperion Care West Chicago,145830,2021-01-22,64,8,0.125,3,2,1,1
St. Clair,BRIA of Belleville,145668,2021-01-22,64,8,0.125,2,1,1,1
DuPage,Chateau Center Nursing & Rehabilitation,145614,2021-01-22,64,14,0.21875,2,1,1,1
Cook,Selfhelp Home,146009,2021-01-22,63,5,0.07936507936507936,2,1,1,1
Macon,Fair Havens Senior Living Facility,No Match,2021-01-22,63,4,0.06349206349206349,1,0,1,1
Whiteside,Winning Wheels,No Match,2021-01-22,63,8,0.12698412698412698,1,0,1,1
DuPage,Westmont Manor Health and Rehab Center,145338,2021-01-22,63,16,0.25396825396825395,2,1,1,1
McLean,Westminster Village,No Match,2021-01-22,63,10,0.15873015873015872,1,0,1,1
Lake,Claridge Health Center,145434,2021-01-22,63,18,0.2857142857142857,1,1,0,1
Cook,The Grove of Berwyn,145070,2021-01-22,63,16,0.25396825396825395,2,1,1,1
Tazewell,Pekin Manor SNF,No Match,2021-01-22,62,5,0.08064516129032258,1,0,1,1
Madison,Hitz Memorial Home,145921,2021-01-22,62,5,0.08064516129032258,1,0,1,1
Clinton,Warrren G Murray Develpmental Center,No Match,2021-01-22,62,0,0.0,1,1,0,1
St. Clair,Dammert Center/The Esquiline2,No Match,2021-01-22,62,12,0.1935483870967742,1,0,1,1
Madison,Integrity of Godfrey,145656,2021-01-22,61,8,0.13114754098360656,1,1,0,1
Clay,Flora Gardens,145624,2021-01-22,61,13,0.21311475409836064,1,1,0,1
DuPage,The Springs of Monarch Landing Skilled Nursing,146173,2021-01-22,61,4,0.06557377049180328,1,0,1,1
Cook,Little Sisters of the Poor/St. Marys Home,146185,2021-01-22,61,13,0.21311475409836064,1,1,0,1
Cook,Park View Rehab,145765,2021-01-22,61,11,0.18032786885245902,2,1,1,1
Cook,Alden Village North,No Match,2021-01-22,61,0,0.0,2,1,1,1
Adams,Good Samaritan Home,145773,2021-01-22,61,4,0.06557377049180328,1,0,1,1
Madison,Beverly Farm Foundation,No Match,2021-01-22,61,1,0.01639344262295082,1,1,0,1
DuPage,Sunrise of Naperville North Assisted Living,No Match,2021-01-22,61,8,0.13114754098360656,1,0,1,1
Cook,Astoria Place,No Match,2021-01-22,61,7,0.11475409836065574,1,0,1,1
DeKalb,Oakcrest DeKalb Area Retirement Center,146105,2021-01-22,60,1,0.016666666666666666,1,0,1,1
Cook,Balmoral Home,145796,2021-01-22,60,6,0.1,2,0,2,1
DuPage,Oak Trace Skilled Nursing,No Match,2021-01-22,60,2,0.03333333333333333,2,1,1,1
Franklin,Benton Rehab and Nusing,146121,2021-01-22,60,4,0.06666666666666667,1,0,1,1
Cook,AMITA Health Holy Family Medical Center,No Match,2021-01-22,60,4,0.06666666666666667,2,1,1,1
Cook,Lakefront Nursing,145235,2021-01-22,60,0,0.0,2,1,1,1
Lake,Sunrise of Highland Park,No Match,2021-01-22,60,7,0.11666666666666667,1,0,1,1
Lake,Terrace Nursing Home,No Match,2021-01-22,59,16,0.2711864406779661,2,1,1,1
DuPage,Alden Village,No Match,2021-01-22,59,1,0.01694915254237288,2,1,1,1
Bureau,Liberty Village of Princeton,No Match,2021-01-22,59,15,0.2542372881355932,1,0,1,1
Champaign,Illini Heritage Rehab And Health,146017,2021-01-22,59,8,0.13559322033898305,1,1,0,1
Tazewell,Washington Senior Living,No Match,2021-01-22,59,9,0.15254237288135594,1,0,1,1
Jackson,Neurorestorative,No Match,2021-01-22,59,1,0.01694915254237288,2,1,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,145610,2021-01-22,59,11,0.1864406779661017,1,1,0,1
Lake,The Grove By the Lake,145665,2021-01-22,59,9,0.15254237288135594,1,1,0,1
Clay,Flora Rehabilitation,No Match,2021-01-22,59,10,0.1694915254237288,1,0,1,1
Cook,Weinberg Senior Living,No Match,2021-01-22,59,8,0.13559322033898305,1,0,1,1
Lake,The Solana Deer Park,No Match,2021-01-22,58,9,0.15517241379310345,2,1,1,1
Winnebago,P.A. Peterson at the Citadel,No Match,2021-01-22,58,7,0.1206896551724138,1,0,1,1
Cook,North Shore Place,No Match,2021-01-22,58,8,0.13793103448275862,2,1,1,1
Bond,Greenville Nursing & Rehab,145909,2021-01-22,58,8,0.13793103448275862,1,0,1,1
Lake,Whitehall North,No Match,2021-01-22,58,5,0.08620689655172414,1,0,1,1
Kane,Heritage Woods and White Oaks of Huntley,No Match,2021-01-22,57,5,0.08771929824561403,1,0,1,1
Grundy,Park Pointe Healthcare and Rehabilition Center,No Match,2021-01-22,57,6,0.10526315789473684,1,0,1,1
Cass,Walker Nursing Home,146100,2021-01-22,57,11,0.19298245614035087,1,1,0,1
Rock Island,Aspen Rehab,14E361,2021-01-22,57,10,0.17543859649122806,2,1,1,1
Saline,Saline Care Nursing and Rehab,146134,2021-01-22,57,17,0.2982456140350877,1,0,1,1
Mason,Havana Health Care Center,No Match,2021-01-22,57,13,0.22807017543859648,1,1,0,1
Cook,Sunrise of Park Ridge,No Match,2021-01-22,57,14,0.24561403508771928,2,1,1,1
Lee,Franklin Grove Living and Rehabilitation,No Match,2021-01-22,57,17,0.2982456140350877,1,0,1,1
Winnebago,Alpine Fireside Health Center,146066,2021-01-22,56,8,0.14285714285714285,2,2,0,1
Cook,Villa at Palos Heights,145779,2021-01-22,56,8,0.14285714285714285,2,1,1,1
Adams,Sunset Home,145800,2021-01-22,56,10,0.17857142857142858,1,0,1,1
Mercer,Aledo Health and Rehab,No Match,2021-01-22,56,13,0.23214285714285715,1,0,1,1
Cook,Lexington Healthcare of La Grange,145737,2021-01-22,56,7,0.125,2,1,1,1
Kane,Heritage Health,No Match,2021-01-22,56,3,0.05357142857142857,2,1,1,1
Will,Alden Courts of Shorewood,146183,2021-01-22,56,6,0.10714285714285714,3,2,1,1
DuPage,Beacon Hill Lombard,145522,2021-01-22,56,6,0.10714285714285714,2,1,1,1
McHenry,Valley Hi,145652,2021-01-22,56,10,0.17857142857142858,2,1,1,1
DuPage,Wheaton Village,145715,2021-01-22,56,7,0.125,1,0,1,1
DuPage,The Auberge at Naperville,No Match,2021-01-22,55,5,0.09090909090909091,2,1,1,1
Winnebago,Amberwood Care Center,145908,2021-01-22,55,6,0.10909090909090909,2,1,1,1
McHenry,The Springs at Crystal Lake,145612,2021-01-22,55,11,0.2,2,1,1,1
Cook,ManorCare Health Services-Palos Heights West,145893,2021-01-22,55,16,0.2909090909090909,1,1,0,1
Cumberland,Heartland Senior Living,146030,2021-01-22,55,11,0.2,2,1,1,1
Cook,Aperion Care Chicago Heights,145180,2021-01-22,55,1,0.01818181818181818,2,1,1,1
DuPage,Brookdale Burr Ridge,146094,2021-01-22,55,7,0.12727272727272726,2,1,1,1
Winnebago,Alden Debes Rehabilitation & Health Care Center,No Match,2021-01-22,55,5,0.09090909090909091,1,1,0,1
Cook,Arden Courts of Palos Heights,No Match,2021-01-22,55,10,0.18181818181818182,1,0,1,1
Cook,Resurrection Nursing & rehab Center,No Match,2021-01-22,54,9,0.16666666666666666,1,1,0,1
Christian,Taylorville Skilled Nursing (fka Meadow Manor),146048,2021-01-22,54,4,0.07407407407407407,1,1,0,1
Clinton,Breese Nursing Home,145410,2021-01-22,54,8,0.14814814814814814,1,1,0,1
Cook,Presence Resurrection Nursing and Rehab,No Match,2021-01-22,54,0,0.0,1,0,1,1
Rock Island,Generations of Rock Island,145950,2021-01-22,54,15,0.2777777777777778,1,1,0,1
Henry,Hillcrest Home,No Match,2021-01-22,54,17,0.3148148148148148,1,0,1,1
Shelby,Moweaqua Rehabilitation and Health Care,146162,2021-01-22,54,3,0.05555555555555555,1,0,1,1
Cook,Elevate Saint Andrew,146176,2021-01-22,54,9,0.16666666666666666,2,1,1,1
Cook,Winston Manor,140E170,2021-01-22,54,8,0.14814814814814814,2,2,0,1
Adams,Golden Good Shepperd Home,No Match,2021-01-22,54,9,0.16666666666666666,1,1,0,1
Peoria,University Rehab Center,145364,2021-01-22,54,16,0.2962962962962963,1,1,0,1
Tazewell,Aperion Care Morton Villa,No Match,2021-01-22,54,13,0.24074074074074073,1,0,1,1
Cook,Franciscan Village,146029,2021-01-22,54,7,0.12962962962962962,2,1,1,1
Cook,Citadel of Skokie,145468,2021-01-22,53,14,0.2641509433962264,3,1,2,1
McDonough,Countryview Care Center of Macomb,146080,2021-01-22,53,5,0.09433962264150944,1,1,0,1
Rock Island,Amber Ridge Memory Care,No Match,2021-01-22,53,9,0.16981132075471697,1,0,1,1
Winnebago,Walter Lawson Childrens,No Match,2021-01-22,53,1,0.018867924528301886,1,0,1,1
Cook,Mercy Circle,146174,2021-01-22,53,3,0.05660377358490566,2,1,1,1
Cook,Little Village Nursing Home,146018,2021-01-22,53,7,0.1320754716981132,4,3,1,1
St. Clair,New Athens Home for the Aged,146115,2021-01-22,53,9,0.16981132075471697,1,1,0,1
Will,Clarendale of Mokena,No Match,2021-01-22,52,8,0.15384615384615385,2,1,1,1
Brown,Heritage Health,No Match,2021-01-22,52,9,0.17307692307692307,1,0,1,1
Cook,Manor Care Health Services-Homewood,145684,2021-01-22,52,15,0.28846153846153844,1,1,0,1
St. Clair,Memorial Care Center,No Match,2021-01-22,52,8,0.15384615384615385,2,1,1,1
Cook,Villas South Holland,No Match,2021-01-22,52,5,0.09615384615384616,1,0,1,1
Cook,Palos Heights Nursing and Rehab,145681,2021-01-22,52,10,0.19230769230769232,1,1,0,1
Kankakee,Presence Our Lady of Victory,145536,2021-01-22,52,8,0.15384615384615385,1,0,1,1
McHenry,Fox Point Assisted Living,No Match,2021-01-22,52,3,0.057692307692307696,1,0,1,1
Union,Integrity of Cobden,145922,2021-01-22,51,7,0.13725490196078433,2,1,1,1
Cook,Inverness Health and Rehab Center,145994,2021-01-22,51,14,0.27450980392156865,1,0,1,1
Cook,Sheridan Village,145482,2021-01-22,51,19,0.37254901960784315,1,0,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),145971,2021-01-22,51,12,0.23529411764705882,1,1,0,1
Pike,Eastside Health & Rehab,No Match,2021-01-22,51,7,0.13725490196078433,1,0,1,1
Cook,Symphony of Evanston,145803,2021-01-22,51,3,0.058823529411764705,2,1,1,1
Cook,Berkeley Nursing and Rehabilitation Center,146013,2021-01-22,51,11,0.21568627450980393,2,1,1,1
Kane,Ekstam Assisted Living/Michaelson Health Center,No Match,2021-01-22,51,2,0.0392156862745098,1,0,1,1
Kane,Fox River Rehab and Healthcare,145821,2021-01-22,51,15,0.29411764705882354,1,1,0,1
Madison,Cedarhurst of Bethalto,No Match,2021-01-22,51,7,0.13725490196078433,2,1,1,1
Iroquois,Ascension Presence Merkle Knipprath,146085,2021-01-22,51,4,0.0784313725490196,1,1,0,1
McLean,The Lofts Rehabilitation and Nursing of Normal,145031,2021-01-22,51,11,0.21568627450980393,1,0,1,1
St. Clair,St. Pauls,146122,2021-01-22,51,14,0.27450980392156865,1,1,0,1
Perry,Fairview Nursing and Rehab,No Match,2021-01-22,51,9,0.17647058823529413,1,0,1,1
Kankakee,Kankakee Senior Life Assisted Living,No Match,2021-01-22,51,4,0.0784313725490196,1,0,1,1
Monroe,Integrity Healthcare-Columbia Rehab & Care Center,145717,2021-01-22,50,9,0.18,1,0,1,1
Jo Daviess,Waverly Place of Stockton,No Match,2021-01-22,50,4,0.08,1,0,1,1
Carroll,Allure of Mount Carroll,145770,2021-01-22,50,9,0.18,1,0,1,1
Lake,Lexington of Lake Zurich,145816,2021-01-22,50,12,0.24,1,1,0,1
Kendall,Symphony At The Tillers of Oswego,146034,2021-01-22,50,9,0.18,1,1,0,1
Cook,Alden Estates of Orland Park,145963,2021-01-22,50,14,0.28,4,4,0,1
Cook,The Carrington Linclonwood,No Match,2021-01-22,50,9,0.18,2,1,1,1
Cook,St Joseph Home for the Elderly Palatine,No Match,2021-01-22,50,5,0.1,1,0,1,1
Will,Rock Run Place,No Match,2021-01-22,50,7,0.14,2,1,1,1
Cook,Praire Oasis South Holland,145927,2021-01-22,49,14,0.2857142857142857,1,1,0,1
Lake,Cottages of Fox Lake,No Match,2021-01-22,49,9,0.1836734693877551,1,0,1,1
Lawrence,United Methodist Village,145722,2021-01-22,49,13,0.2653061224489796,1,0,1,1
Cook,Fairmont Care Center,No Match,2021-01-22,49,6,0.12244897959183673,1,0,1,1
Cook,Skokie Meadows 2,No Match,2021-01-22,49,1,0.02040816326530612,1,0,1,1
Cook,Pauls House,No Match,2021-01-22,49,6,0.12244897959183673,1,1,0,1
McLean,Bickford of BLoomington,No Match,2021-01-22,48,8,0.16666666666666666,1,1,0,1
Madison,Highland Health Care Center,No Match,2021-01-22,48,6,0.125,1,0,1,1
Kane,Elmwood Terrace,145663,2021-01-22,48,7,0.14583333333333334,2,2,0,1
Madison,Integrity Healthcare of Alton,No Match,2021-01-22,48,4,0.08333333333333333,1,0,1,1
Stephenson,Presence Saint Joseph Center,No Match,2021-01-22,48,9,0.1875,1,0,1,1
Edgar,Twin Lakes Rehab Center,145466,2021-01-22,48,7,0.14583333333333334,1,1,0,1
Kane,Alden Estates-Courts of Huntley,146186,2021-01-22,48,2,0.041666666666666664,1,0,1,1
Crawford,Ridgeview Care Center,No Match,2021-01-22,48,8,0.16666666666666666,1,0,1,1
McDonough,Heartland Health Care Center,No Match,2021-01-22,48,15,0.3125,1,1,0,1
Cook,Three Crown Park,No Match,2021-01-22,48,8,0.16666666666666666,1,1,0,1
McHenry,Fair Oaks #2,No Match,2021-01-22,48,6,0.125,1,0,1,1
Cook,Southview Manor,146161,2021-01-22,47,2,0.0425531914893617,3,2,1,1
DeKalb,Lincolnshire Place,No Match,2021-01-22,47,8,0.1702127659574468,1,0,1,1
Winnebago,Luther Center Assisted Living,No Match,2021-01-22,47,3,0.06382978723404255,1,0,1,1
McHenry,Fox Point Memory Care changed to Randall Residence,No Match,2021-01-22,47,11,0.23404255319148937,1,0,1,1
Fayette,Vandalia Rehabilitation and Health Care Center,145903,2021-01-22,47,6,0.1276595744680851,1,0,1,1
Ogle,Oregon Rehab,No Match,2021-01-22,47,9,0.19148936170212766,1,0,1,1
Winnebago,Crimson Pointe Senior Living,No Match,2021-01-22,47,12,0.2553191489361702,1,1,0,1
Whiteside,Good Sam - Prophets Riverview,No Match,2021-01-22,47,13,0.2765957446808511,1,0,1,1
Peoria,Generations at Peoria,No Match,2021-01-22,47,7,0.14893617021276595,1,0,1,1
Kane,The Grove St. Charles,145433,2021-01-22,46,1,0.021739130434782608,2,1,1,1
Cook,Friendship Village of Schaumburg,No Match,2021-01-22,46,5,0.10869565217391304,1,0,1,1
Lake,Bickford of Gurnee,No Match,2021-01-22,46,14,0.30434782608695654,1,1,0,1
Lake,Radford Green at Sedgebrook,146136,2021-01-22,46,6,0.13043478260869565,1,1,0,1
Kane,Dunham Rehab & Healthcare,145980,2021-01-22,46,2,0.043478260869565216,2,1,1,1
Lake,Libertyville Manor,145344,2021-01-22,46,16,0.34782608695652173,1,1,0,1
Winnebago,Fairhaven Christian Retirement Center,14E345,2021-01-22,46,0,0.0,2,1,1,1
Effingham,Lutheran care Center,145380,2021-01-22,46,4,0.08695652173913043,1,0,1,1
Lake,Auberge at Lake Zurich,No Match,2021-01-22,46,8,0.17391304347826086,2,1,1,1
Williamson,Integrity Healthcare of Herrin,146092,2021-01-22,46,6,0.13043478260869565,1,0,1,1
DuPage,Franciscan Court Supportive Living,No Match,2021-01-22,46,5,0.10869565217391304,1,0,1,1
Woodford,Snyder Village Health Center,No Match,2021-01-22,46,13,0.2826086956521739,1,0,1,1
Jo Daviess,Galena Stauss Nursing Home,146140,2021-01-22,46,8,0.17391304347826086,2,1,1,1
Cook,Palos Heights Rehab,No Match,2021-01-22,46,7,0.15217391304347827,1,0,1,1
Cook,Palos Hills Healthcare,No Match,2021-01-22,46,2,0.043478260869565216,1,0,1,1
Effingham,Effingham Rehab & Health Care Ctr,No Match,2021-01-22,46,6,0.13043478260869565,1,0,1,1
Woodford,Heritage Health El Paso,145319,2021-01-22,46,9,0.1956521739130435,1,0,1,1
Cook,Westchester Health and Rehabilitation Center,145660,2021-01-22,46,12,0.2608695652173913,1,1,0,1
McHenry,The Fountains at Crystal Lake,No Match,2021-01-22,46,15,0.32608695652173914,1,1,0,1
DuPage,The Radcliff Wood Dale,No Match,2021-01-22,46,6,0.13043478260869565,2,1,1,1
Knox,Marigold,No Match,2021-01-22,45,27,0.6,1,0,1,1
Cook,Citadel of Warren Park,No Match,2021-01-22,45,5,0.1111111111111111,2,1,1,1
Winnebago,Van Matre Encompass Health,No Match,2021-01-22,45,3,0.06666666666666667,1,0,1,1
Saline,Carrier Mills Nursing Home,No Match,2021-01-22,45,7,0.15555555555555556,2,1,1,1
Cook,Manor Care Oak Lawn EAST. Cook,No Match,2021-01-22,45,13,0.28888888888888886,1,1,0,1
Sangamon,Regency Care,No Match,2021-01-22,45,8,0.17777777777777778,1,0,1,1
Sangamon,Auburn Rehab and Healthcare Center,145136,2021-01-22,45,4,0.08888888888888889,1,1,0,1
LaSalle,Ottawa Pavilion,145426,2021-01-22,45,33,0.7333333333333333,2,1,1,1
Lake,Manor Care of Libertyville,145593,2021-01-22,45,6,0.13333333333333333,2,2,0,1
Jackson,Integrity Healthcare of Carbondale,145757,2021-01-22,45,7,0.15555555555555556,2,1,1,1
Cook,Alden Estates Des Plaines,145998,2021-01-22,45,8,0.17777777777777778,2,1,1,1
Clinton,The Villas at St. James,No Match,2021-01-22,45,4,0.08888888888888889,1,1,0,1
Vermilion,Gardenview Manor,145926,2021-01-22,44,10,0.22727272727272727,2,1,1,1
Cook,Arden Courts Of Northbrook,No Match,2021-01-22,44,7,0.1590909090909091,1,0,1,1
